MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リュール\nPouvons-nous compter sur vous pour nous\naider à ramener la paix dans ce monde ?\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ラピス\nAlors dites-moi... vous avez déjà mangé\nde la viande d'ours ? C'est très savoureux !\nEnfin c'est ce qu'on m'a dit...\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06アイク\nOuais ! La viande d'ours, c'est délicieux !\nOn était souvent engagés pour en chasser,\nalors j'en ai pas mal mangé.\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ラピス\nJe n'arrive pas à croire qu'on soit tous deux\ndes chasseurs d'ours. On est si différents.\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06ラピス\nJ'aimerais avoir un peu de votre assurance.\nJ'ai toujours si peur de perdre un combat.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06アイク\nJe n'ai pas autant d'assurance que ça.\nJ'agis avant de trop réfléchir, c'est tout.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06アイク\nNe vous en faites pas, Lapis. Suivez vos\ninstincts. Et même si vous trébuchez, je\nserai à vos côtés.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nVous êtes si courageux, Ike ! Vous êtes un\nauthentique héros. Accepteriez-vous de\nm'entraîner au combat ?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x08\x06アイク\nD'habitude, je m'entraîne seul. Je doute que je\nferai un bon professeur, mais je peux essayer.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nOn dit qu'un joli sourire est communicatif,\nvous savez. Vous devriez tâcher de sourire\nplus souvent !\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06アイク\nSoit, j'essaierai à l'occasion.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nJe me sens bien avec vous, Ike. Vous devez\nme laisser vous offrir un petit quelque chose.\nQu'est-ce qui vous ferait plaisir ?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06アイク\nIl n'y a rien de spécial qui me vienne à l'esprit.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nIl peut s'agir de n'importe quoi !\nNe vous imposez nulle limite !\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06アイク\nDans ce cas, vous pourriez peut-être\nm'aider à travailler mon sourire.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous n'avez pas l'air très à l'aise avec moi.\nJ'ai dit quelque chose de mal ?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0A\x08アイビー\nDu tout. Mais comme avec les habitants\nde Solm, je ne sais pas quel ton il convient\nd'employer avec vous.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nArrêtez-moi si c'est déplacé de ma part, mais\nje trouve que vous endossez bien trop de\nresponsabilités.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x0A\x08アイビー\nVous ne tournez pas autour du pot, vous...\nJ'avoue que c'est étrangement réconfortant.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08アイビー\nDites-moi, en tant que chef d'une bande\nde mercenaires, comment abordiez-vous\nla question de la confiance ?\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06アイク\nUne fois qu'une personne a ma confiance, je ne\nremets plus en cause ses motivations. Même si\nelle me ment, je me dis qu'il y a une raison.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nJe m'en souviendrai. Si vous deviez un jour me\ntrahir... je pense que je ne vous en voudrais pas.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06アイク\nMoi non plus, Ivy. Je vous fais confiance.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous avez toujours quelque chose à faire,\nn'est-ce pas ?\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nEn effet. Mes diverses *activités* donnent\nun sens à ma vie.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nUn autre enfant s'est *enfui* à ma vue,\naujourd'hui.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x08\x06アイク\nJe connais ça... Et si vous essayiez d'avoir\nl'air plus amical ?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nVous êtes d'un autre *monde*, n'est-ce pas,\nIke ? Quelle y était votre activité ?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06アイク\nJe dirigeais une bande de mercenaires.\nNos contrats nous ont fait voyager sur\ntout le continent.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nFascinant. L'ennui ne devait *guère*\nvous tourmenter.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06アイク\nOui, on a dû se sortir de jolis pétrins. Il y avait\nassez de danger pour ne jamais s'ennuyer.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06カゲツ\nJe vous ai observé au combat... Vos techniques\nà l'épée ne sont guère conventionnelles, mais\nelles sont très puissantes.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06アイク\nMerci. Mon père m'a appris tout ce que je sais.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06カゲツ\nIke ! Je ne vous ai pas vu depuis la dernière\nbataille ! Où étiez-vous, vieille branche ?\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06アイク\n« Vieille branche », hein ? J'imagine qu'il\ny a de pires façons d'être appelé.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06カゲツ\nVous commandiez beaucoup de mercenaires ?\nIls devaient être très forts.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06アイク\nEn effet. On avait un mage qui régnait sur le\nvent, un archer d'élite qui ne manquait jamais\nsa cible... Des guerriers coriaces.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nSi vous le dites, c'est qu'ils devaient l'être !\nVous voulez bien me parler de tous vos\nmembres ?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06アイク\nAvec plaisir. Je vais commencer par celle\nqui fut ma conseillère. L'une des personnes\nles plus fortes que j'aie jamais connues...\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nVous êtes plutôt séduisant, Ike. Être vue avec\nvous ne peut qu'être bon pour ma popularité.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06アイク\nJe ne suis pas sûr de suivre votre raisonnement,\nmais merci. Je crois.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nDites, Ike, vous n'avez vu personne d'aussi\nadorable que moi dans le coin, pas vrai ?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06アイク\nJe ne suis pas très bon juge pour ce genre\nde chose. Votre conscience professionnelle\nest admirable, en revanche.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nJ'espère qu'on pourra reconstruire Elusia\nquand tout ça sera fini.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x08\x06アイク\nÇa ne sera jamais exactement la même.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x08\x06アイク\nMais plus vite on aura rétabli la paix, plus vite\non pourra prendre un nouveau départ.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nVous savez quoi ? Vous avez raison !\nJe vais me battre de toutes mes forces, Ike.\nVous allez voir !\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nRosado, je vous ai observé pendant le dernier\ncombat. Vous êtes un guerrier talentueux.\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x0A\x08ロサード\nVous m'avez observé pendant tout ce temps,\net la seule remarque que vous avez à me\nfaire porte sur mes techniques ?!\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ロサード\nVous savez ce que j'admire chez vous, Ike ?\nVous êtes toujours égal à vous-même, vous\nne prenez d'air affecté avec personne.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x08\x06アイク\nC'est une manière charmante de me dire\nque je suis mal dégrossi. Cela dit, les\ncourbettes ne m'ont jamais intéressé.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ロサード\nComment pouvez-vous mettre tout le monde\nsur un pied d'égalité si facilement ? Vous avez\nun secret ?\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x08\x06アイク\nJ'ai vu des personnes gravir les échelons\net d'autres se faire balayer comme de\nvulgaires fétus de paille.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x08\x06アイク\nÇa n'a aucun sens de se croire au-dessus\ndes autres ou de préférer une race à une\nautre.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\nC'est vrai. Si seulement tout le monde\npouvait penser comme vous...\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nBonjour, Ike. Si vous vous sentez écrasé par\nmon charisme, vous m'en voyez navrée.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06アイク\nDites-moi que tout le monde ne parle pas\ncomme ça dans votre royaume...\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nJ'espère que mon charme dévastateur ne vous\nperturbe pas quand nous faisons des passes\nd'armes.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x08\x06アイク\nDes passes d'armes... avec de vraies armes ?\nJe ne vois pas ce que le charme vient faire\nlà-dedans, mais non. Ça ne me dérange pas.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nÇa doit être difficile pour vous de passer autant\nde temps en ma présence sans vous mettre à...\ndévelopper des sentiments.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06アイク\nJe ne sais pas quoi répondre.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x08\x06アイク\nMais vous avez gagné ma confiance, Goldmary.\nJ'imagine que la confiance est un sentiment.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nJ'en étais sûre. Je suis si contente. Merci.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous avez pris soin de mon anneau, et j'ai\npu être invoqué sans problème. Je vous en\nremercie sincèrement.\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x0C\nミスティラ\nAh, laissez tomber les formalités. Vous avez\npassé tout ce temps au château, vous faites\npratiquement partie de la famille !\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nÇa sent bon, par ici.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x0C\nミスティラ\nJe grille un peu de viande ! Oh, euh, j'espère\nque l'odeur vous plaît... même si vous ne\npourrez pas en manger.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nミスティラ\nDites-moi, Ike, à quoi un groupe de mercenaires\npasse-t-il ses journées, d'habitude ?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06アイク\nÀ toutes sortes de choses. Arrêter des bandits,\nsauver des villages. Une fois, une reine nous a\ndemandé de combattre des envahisseurs.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nC'est génial ! Vous aviez tout l'air\nd'une bande de héros.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06アイク\nJe ne sais pas trop. On intervenait quand\nles gens en avaient besoin, c'est tout.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06メリン\nJ'ai l'impression qu'on va bien s'entendre,\nMessire Ike ! Deux gourmets amateurs de\nviande ne peuvent qu'être amis.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06アイク\nEn effet. Je suis heureux de travailler\navec vous, Merrin.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06メリン\nJ'ai envie d'apprendre une nouvelle technique\nde combat qui respire la classe. Vous avez\nune suggestion, Messire Ike ?\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06アイク\nJe préfère les techniques utiles aux techniques\nclasse. Mais maintenant que vous le dites,\nl'Éther ne manque pas d'allure.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06メリン\nQuand la paix sera revenue, j'ai l'intention\nde parcourir le monde pour observer toutes\nles créatures rares qui existent.\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06アイク\nEt que comptez-vous faire de ces... créatures\nrares, une fois que vous les croiserez ?\nVous voulez les manger ?\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nJamais de la vie ! Poser les yeux sur elles...\nvoilà ce dont je rêve. Vous viendrez avec\nmoi, Messire Ike ?\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06アイク\nAinsi, vous poursuivez un rêve ?\nFort bien. Je viendrai avec vous.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nBien le bonjour et mes plus chaleureuses\nsalutations, Ike. Je dois dire que vous\nresplendissez de mille feux aujourd'hui.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06アイク\nVous avez une façon de parler... bien à vous.\nD'où cela vous vient-il ?\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nOn dit que vous étiez au service d'une famille\nroyale. Je suppute qu'on n'y plaisantait guère\nau sujet des convenances.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06アイク\nMes amis pensaient que j'enchaînerais\nles faux pas, mais à la vérité, je n'ai pas\nremarqué de problème.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nHélas, j'ai derechef commis une bévue !\nIl me faut me consacrer au raffinement\nde mes techniques de combat.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x08\x06アイク\nJe ne vois pas où est le problème. Timerra\nne vous a pas fait le moindre reproche, si ?\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nJe suis la vassale de la princesse ! Une piètre\nprestation de ma part finit par rejaillir sur elle.\nJe ne peux pas le souffrir !\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06アイク\nOh, pardon d'être aussi bouché.\nElle semble très importante à vos yeux.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nフォガート\nJe dois vous avouer... Il est étrange de penser\nque quelqu'un d'aussi sérieux que vous a passé\ntout ce temps dans notre château...\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06アイク\nAh, mais ça n'avait rien d'étrange pour moi.\nAvec mon groupe de mercenaires, j'ai pu\nvoir du pays. Et c'était assez similaire...\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nフォガート\nVous avez déjà un flegme assez extraordinaire.\nMais alors sur le champ de bataille, il dépasse\ntout ce que je peux imaginer !\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06アイク\nJe ne suis pas un expert de ce que vous appelez\n« flegme », mais vous, vous pourriez sans doute\nen être couronné roi.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nフォガート\nNous avons rencontré tant de gens, mais cela\nfait un bail que nous n'avons pas assisté à\nune fête. N'est-ce pas assommant ?\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06アイク\nL'atmosphère ne s'y prête vraiment pas.\nQuand nous serons en paix, vous pourrez\norganiser toutes les fêtes que vous voudrez.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nLes fêtes que je veux ? Ah mais vous n'allez\npas vous défiler comme ça ! Vous aurez\ndroit à une fête d'accueil digne de ce nom !\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06アイク\nDans ce cas, vous avez intérêt à préparer de\nvrais plats de viande. Je ne pourrai pas les\nmanger, mais j'ai bien l'intention de les sentir !\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nMessire Ike ! Vous êtes là pour prier ? Ça vous\ndit de vous joindre à moi ? C'est plus agréable\nà plusieurs !\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06アイク\nJ'étais seulement venu écouter... Mais, ma foi,\nune petite prière de temps en temps ne peut\npas faire de mal.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nDites, dans ce monde, les églises sont un peu...\ntape-à-l'œil, non ?\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nOh, j'ai juste retapé celle-là pour qu'elle en\njette un peu. Dommage qu'elles puissent pas\ntoutes être comme ça.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nMessire Ike, qu'est-ce que c'est que cette\nmanie qu'ont les gens de partir à la guerre ?\nPersonnellement, je rêve que de paix.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x08\x06アイク\nChacun a ses propres raisons. Et il faut bien\nreconnaître que rêver de paix ne suffit pas à\nl'instaurer dans les faits.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06アイク\nNous, par exemple. On fait la guerre, mais c'est\npour ramener la paix... Enfin, ne vous inquiétez\npas, je resterai à vos côtés jusqu'à la victoire.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nVoilà de sages paroles, Messire Ike !\nMoi, en tout cas, je suis prêt à vous\nsuivre jusqu'au bout du monde !\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x06\x04ボネ\nIke, votre force est semblable à une belle\npièce de viande. Si seulement je pouvais en\nmanger pour absorber vos qualités...\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06アイク\nJe ne sais pas si vous me faites un compliment\nou si vous plaisantez.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x06\x04ボネ\nIke, je brûle de savoir... Que préférez-vous\nmanger ?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06アイク\nEh bien, en tant qu'Emblème, je ne mange pas.\nDans mon monde, je préférais les plats à base\nde viande.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nOh oh... Vous avez votre air des mauvais jours.\nQu'est-ce qui ne va pas, Bunet ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nJ'essaie de cuisiner un plat à base de viande\nqui vous satisfera, mais j'ai bien peur que\nce soit... trop difficile.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x08\x06アイク\nBunet, je vous l'ai déjà dit, en tant qu'Emblème,\nje ne peux pas manger.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nC'est pour ça que j'essaie de créer un plat\nqui vous satisfera sans que vous ayez à le\nmanger. Spécialement élaboré pour vous.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nIl y a une gamine qui court partout en vendant\ndes trucs, maintenant ?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nPas des « trucs », mais des marchandises de\npremier choix ! Regardez, et vous trouverez\npeut-être quelque chose qui vous plaira !\x0E\x04\x00\x00
