MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リュール\nKönnen wir mit deiner Hilfe rechnen, während\nwir versuchen, der Welt Frieden zu bringen?\x0E\x04\x00\x00
MID_GR_Staluke_A_#002	\x0E\x03\x02\x0C\nスタルーク\nBitte verzeiht, Lord Ike. Würdet Ihr mich mit\nmeinem stärkeren Bruder vergleichen, so\nwürde es klar werden...\x0E\x04\x00\x00
MID_GR_Staluke_A_#003	\x0E\x03\x02\x08\x06アイク\nIch hatte ein ähnliches Problem: Ich sah zu\nmeinem Vater auf. Ihr seid stark, Alcryst.\nVersucht, Euch stets daran zu erinnern.\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x0C\nスタルーク\nIch danke Euch, Ike. Ich weiß nicht, wieso...\naber Ihr habt dafür gesorgt, dass ich denke,\nes sei wirklich möglich.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ラピス\nIch bin etwas nervös, es laut auszusprechen,\naber... Ike? Danke, dass Ihr mich gerettet habt.\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06アイク\nDu musst mir nicht danken. Du bist wirklich\nstark. Ich bin mir nicht sicher, ob das über-\nhaupt nötig war.\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ラピス\nIch muss das Eis irgendwie brechen... Also,\nhabt Ihr schon mal Bärenfleisch gegessen? Es\nschmeckt recht gut! Habe ich mir sagen lassen...\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06アイク\nJaaa! Bärenfleisch schmeckt großartig! Wir\nwurden oft angeheuert, um sie zu jagen, daher\nhabe ich schon viel Bärenfleisch gegessen.\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ラピス\nIch kann nicht glauben, dass wir beide früher\nBären gejagt haben! In jeder anderen Hinsicht\nunterscheiden wir uns.\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06ラピス\nIch wünschte, ich hätte nur ein bisschen von\nEurem Selbstvertrauen. Ich mache mir ständig\nSorgen, eine Schlacht zu verlieren.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06アイク\nIch habe gar nicht so viel Selbstvertrauen,\nwirklich. Ich agiere einfach, bevor ich zu viel\nnachdenke.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06アイク\nMach dir keine Sorgen, Lapis. Vertrau dort\ndraußen einfach deinen Instinkten. Wenn du\nstolperst, bin ich direkt neben dir.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nIhr habt solchen Kampfgeist, Ike! Ihr seid ein\nwahrer Held. Wäret Ihr bereit, mit mir zu\ntrainieren?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x08\x06アイク\nNormalerweise trainiere ich allein. Ich bin\nvermutlich nicht der beste Lehrer, aber ich\nwerde tun, was ich kann.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nMan sagt, ein schönes Lächeln sei ansteckend,\nwisst Ihr? Ihr solltet öfter lächeln!\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06アイク\nIn Ordnung, ich werde es irgendwann mal\nversuchen.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nIch genieße Eure Gesellschaft, Ike. Ich möchte\nEuch gerne etwas Gutes tun. Was würde Euch\ngefallen?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06アイク\nDa fällt mir jetzt nichts Bestimmtes ein.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nEs kann alles sein! Alles ist möglich.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06アイク\nIn dem Fall denke ich, dass Ihr mir dabei\nhelfen könnt, das Lächeln zu üben.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nIhr scheint Euch in meiner Anwesenheit nicht\nsonderlich wohl zu fühlen. Habe ich irgend-\netwas Falsches gesagt?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0A\x08アイビー\nDas ist es nicht. Doch – so wie bei jenen aus\nSolm – weiß ich nicht, wie ich mit Euch\nsprechen soll.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nBitte unterbrecht mich, wenn ich zu weit gehen\nsollte, aber es scheint mir, als bürdet Ihr Euch\nviel zu viel Verantwortung auf.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x0A\x08アイビー\nIhr seid ziemlich direkt, nicht wahr? Das\nfühlt sich seltsamerweise aber gut an, das\nmuss ich zugeben.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08アイビー\nSagt mir – als Anführer einer Gruppe Söldner –\nwie geht Ihr mit Fragen des Vertrauens um?\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06アイク\nSobald ich jemandem vertraue, stelle ich seine\nMotive nicht mehr infrage. Selbst wenn derjeni-\nge mich anlügt, vermute ich einen Grund dafür.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nDas werde ich mir merken. Solltet Ihr mich\njemals anschwindeln... so denke ich, dass es\nmir nichts ausmachen wird.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06アイク\nSo ist es bei mir auch, Ivy. Ich vertraue Euch.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nDu bist immer beschäftigt, nicht wahr?\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nIn der Tat. Meine verschiedenen... Betätigun-\ngen... geben mir ein Gefühl der Sinnhaftigkeit.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nEin weiteres Kind ist heute vor meinem\nAnblick... weggelaufen.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x08\x06アイク\nMir ist schon Ähnliches widerfahren. Vielleicht\nversuchst du einfach mal, etwas freundlicher zu\nwirken?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nDu kommst aus einer anderen... Welt... nicht\nwahr, Ike? Womit hast du dort deinen Lebens-\nunterhalt bestritten?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06アイク\nIch führte eine Gruppe Söldner an. Unsere Auf-\nträge führten uns über den ganzen Kontinent.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nWie faszinierend. Langweile wird wohl deine...\ngeringste... Sorge gewesen sein.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06アイク\nJepp. Wir hatten viele schwere Konflikte zu\nbewältigen. Es war viel zu gefährlich, um sich\nzu langweilen.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06カゲツ\nIch habe dich im letzten Kampf studiert, Ike.\nDeine Schwerttechniken sind ungewöhnlich,\naber sie haben eine enorme Kraft.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06アイク\nDanke. Mein Vater hat mir alles beigebracht,\nwas ich kann.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06カゲツ\nIke! Seit der letzten Schlacht habe ich dich gar\nnicht mehr gesehen. Wo warst du denn, mein\nlieber Freund?\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06アイク\n„Lieber Freund“, hm? Es gibt wohl Schlim-\nmeres, wie du mich nennen könntest.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06カゲツ\nDu hast viele Söldner angeführt, nicht wahr?\nDie müssen unglaublich stark gewesen sein.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06アイク\nJepp. Zu uns gehörte ein Magier, der den Wind\nbefehligen konnte, ein Scharfschütze mit fast\ngöttlicher Zielgenauigkeit... Starke Leute.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nWenn du das sagst, dann wird es so gewesen\nsein! Wirst du mir von all deinen Kämpfern\nerzählen?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06アイク\nSicher. Ich fange mit meiner Mentorin an – eine\nder unerschütterlichsten Personen, die ich je\nkannte.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nIhr seht gut aus, Ike. Mit Euch gesehen zu\nwerden, lässt mich auch gut aussehen.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06アイク\nIch weiß zwar nicht wie, aber danke – denke ich.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nSagt mal, Ike. Ihr habt hier noch niemanden\ngesehen, der bezaubernder aussieht als ich,\noder doch?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06アイク\nIch bin nicht gut darin, solche Dinge zu\nbeurteilen. Aber Eure Arbeitseinstellung ist\nbeeindruckend.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nIch hoffe, wir können Elusia wieder aufbauen,\nwenn all das hier vorbei ist.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x08\x06アイク\nEs wird niemals wieder so werden, wie es\neinmal war.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x08\x06アイク\nAber je eher wir der Welt den Frieden zurück-\nbringen, desto schneller können wir neu\nanfangen.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nWisst Ihr was? Ihr habt recht! Ich werde alles\ngeben, was ich kann, Ike. Ihr werdet schon\nsehen.\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nIch habe dich in der letzten Schlacht gesehen,\nRosado. Du bist ein talentierter Kämpfer.\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x0A\x08ロサード\nIhr habt mich die ganze Zeit beobachtet und\nEuer einziger Kommentar gilt meiner Fertigkeit\nim Kampf?\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ロサード\nWisst Ihr, was ich an Euch bewundere, Ike? Ihr\nbehandelt alle gleich. Ihr gebt niemals etwas\nvor.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x08\x06アイク\nEine nette Art zu sagen, dass ich keine\nManieren habe. Ich war niemals gut in solchen\nDingen.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ロサード\nWie kann es Euch so leicht fallen, alle auf\ndie gleiche Art zu behandeln? Was ist Euer\nGeheimnis?\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x08\x06アイク\nIch habe gesehen, wie manche nach oben\nstrebten, während andere beiseite gewischt\nwurden.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x08\x06アイク\nWas für ein Unsinn, dass manche denken, sie\nseien besser als andere – und diese anderen auf\nihre Plätze verweisen wollen.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\nIhr habt absolut recht. Ich wünschte, jeder\nwürde die Welt auf diese Weise sehen.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nHallo, Ike. Es tut mir leid, wenn Ihr mein\nCharisma total überwältigend findet.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06アイク\nBitte sag mir, dass nicht jeder in deinem\nKönigreich so redet.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nIch hoffe, es macht Euch nichts aus, Euch\nmit jemandem zu messen, der so überwältigen-\nden Charme wie ich besitzt, Ike.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x08\x06アイク\nMessen... Mit Waffen? Ich weiß zwar nicht, was\ndas mit Charme zu tun haben soll, aber von mir\naus.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nEs muss schwer für Euch sein, so viel Zeit\nmit mir zu verbringen, ohne... Gefühle zu\nentwickeln.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06アイク\nIch weiß nicht, was ich dazu sagen soll.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x08\x06アイク\nIch vertraue dir, Goldmary. Ich denke, Vertrauen\nist ein Gefühl.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nIch wusste es. Ich bin so froh. Danke.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nDa Ihr den Ring so gut bewahrt habt, wurde\nich ohne Schwierigkeiten beschworen.\nIhr habt meinen aufrichtigen Dank.\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x0C\nミスティラ\nVergesst die Formalitäten. Ihr habt die ganze\nZeit im Schloss herumgelegen. Ihr gehört fast\nzur Familie!\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nEtwas riecht gut.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x0C\nミスティラ\nIch grille etwas Fleisch! Oh, äh, ich hoffe, Ihr\ngenießt den Duft... auch wenn Ihr es nicht essen\nkönnt.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nミスティラ\nSagt mal, Ike, was für Sachen stellt eine Gruppe\nSöldner eigentlich so an?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06アイク\nAlles Mögliche. Banditen aufhalten, Dörfer\nretten. Eine Königin bat uns einst, einige\nInvasoren zu besiegen.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nWie schön! Klingt, als sei Eure Gruppe mehr eine\nGruppe Helden gewesen.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06アイク\nDas weiß ich nicht. Wir konnten nur einfach\nnicht wegsehen, wenn Leute in Schwierigkeiten\nwaren.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06メリン\nIch bin mir sicher, wir werden gut miteinander\nauskommen, Sir Ike! Wir Freunde des Fleisch-\ngenusses müssen zusammenhalten.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06アイク\nStimmt. Nun, ich freue mich, mit dir zusammen-\narbeiten zu dürfen, Merrin.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06メリン\nIch möchte einige neue Techniken lernen, die\nmich lässig aussehen lassen. Was würdet Ihr\nmir da empfehlen, Sir Ike?\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06アイク\nIch bevorzuge eher praktische Techniken\ngegenüber lässigen. Aber wenn ich so darüber\nnachdenke... Aithir ist recht lässig.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06メリン\nWenn wieder Friede herrscht, will ich die Welt\nbereisen, und mir jedes seltene Viech ansehen,\ndas es gibt.\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06アイク\nWas hast du mit den seltenen... Viechern... vor,\nwenn du sie gefunden hast? Wirst du sie essen?\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nNie im Leben! Sie einfach zu sehen... das ist\nmein Traum. Würdet Ihr mich vielleicht\nbegleiten, Sir Ike?\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06アイク\nDu verfolgst also einen Traum? Na gut, da bin\nich dabei.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nIch grüße Euch und sage Euch guten Tag, Ike.\nIch muss sagen, Ihr seht an diesem Tag heute\nwirklich prächtig aus.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06アイク\nDu hast eine... einzigartige Art zu reden.\nIch frage mich, wo du das wohl aufgeschnappt\nhast.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nIch hörte, Ihr standet in den Diensten einer\nköniglichen Familie. Ich gehe davon aus, dass\ndiese recht streng bezüglich der Etikette war.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06アイク\nMeine Freunde sagten mir einige Male, dass ich\nmich danebenbenommen hätte – aber ich kann\nnicht sagen, dass ich das bemerkt habe.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nAch, ich habe erneut einen Fehler begangen! Ich\nmuss mich bestreben, meine Techniken in\neiner Schlacht zu veredeln.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x08\x06アイク\nIch sehe das Problem nicht. Timerra hat dir\ndoch nichts gesagt, oder?\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nIch bin die Getreue der Prinzessin! Wenn ich\nschlecht aussehe, fällt das auch auf sie zurück.\nDas werde ich nicht zulassen!\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06アイク\nAh, tut mir leid, ich bin ein Dummkopf. Sie\nmuss dir wirklich viel bedeuten.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nフォガート\nIch muss schon sagen, es ist seltsam, dass\njemand, der so ernst wirkt, die ganze Zeit in\nunserem Schloss gewesen ist.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06アイク\nHm, das war für mich nicht seltsam. Ich war\nfrüher mit meinen Söldnern zusammen, und\ndas fühlte sich ähnlich familiär an.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nフォガート\nWisst Ihr, Ihr seid generell schon lässig. Aber im\nKampf legt Ihr dabei noch eine Schippe drauf!\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06アイク\nIch kenn mich mit „lässig“ nicht aus, aber ich\nvermute dennoch, dass Ihr der wahre König\nder Lässigkeit seid.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nフォガート\nWir haben so viele neue Leute kennengelernt,\nund doch haben wir schon ewig keine Party\nmehr gefeiert. Das ist öde, nicht wahr?\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06アイク\nJetzt ist nicht die Zeit für Partys. Sobald wieder\nFrieden herrscht, könnt Ihr Eure Partys und wer\nweiß was noch feiern.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nMeine Partys? Bitte, so leicht kommt Ihr nicht\ndavon. Ihr werdet eine rauschende Willkom-\nmensparty bekommen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06アイク\nDann sorgt aber besser dafür, dass wunderbare\nFleischgerichte serviert werden. Ich kann sie\nnicht essen, aber ich werde ihren Duft genießen!\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLord Ike! Seid Ihr gekommen, um zu beten?\nWarum schließt Ihr Euch nicht mir an? Je mehr,\ndesto besser.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06アイク\nIch bin nur hier, um zuzuhören, aber, äh...\nein Gebet ab und an wird sicherlich nicht\nschaden.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nDie Kirchen in dieser Welt sind ziemlich...\nübertrieben, hm?\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nOh, tja, ich habe diese hier umgestaltet, damit\nsie superprotzig wird. Es ist wirklich zu schade,\ndass nicht alle so sein können.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLord Ike, was ist eigentlich mit den Leuten los,\ndie immer nur in den Krieg ziehen wollen? Ich,\nich wünsche mir so sehr Frieden.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x08\x06アイク\nJeder hat seine eigenen Gründe. Und die\nWahrheit ist, dass der reine Wunsch nach\nFrieden diesen nicht zur Realität werden lässt.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06アイク\nSieh uns an. Wir befinden uns im Krieg, um\nFrieden wiederherzustellen, richtig? Aber keine\nSorge, wir gehen den ganzen Weg gemeinsam.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nDas sind weise Worte, Lord Ike. Ich jedenfalls\nbin bereit, Euch zu folgen, wo immer Ihr mich\nauch hinführt!\x0E\x04\x00\x00
