MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nGlaub ja nicht, ich wäre irgendeine\nWischiwaschi-Adlige. Ich bin stärker, als ich\naussehe.\x0E\x04\x00\x00
MID_GR_Jade_A_#002	\x0E\x03\x02\x0A\x08ジェーデ\nDas bekomme ich oft zu hören. Wie Ihr selbst\nsagtet, ich nehme das Lachen sehr ernst.\nManche denken, ich lache nie.\x0E\x04\x00\x00
MID_GR_Jade_A_#003	\x0E\x03\x02\x06\x04リン\nNun, ich jedenfalls glaube, mittlerweile viel\nbesser erkennen zu können, wenn du gut\ngelaunt bist.\x0E\x04\x00\x00
MID_GR_Jade_A_#004	\x0E\x03\x02\x0A\x08ジェーデ\nMeint Ihr? Hmm. Ihr seid eine kuriose Kriegerin,\nLyn... Aber das kann man wohl nur beurteilen,\nwenn man selbst eine ist. Hm.\x0E\x04\x00\x00
MID_GR_Staluke_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nスタルーク\nIhr seid das Emblem, das König Hyacinth einst\nbenutzte... aber nun seid Ihr eine Verbündete?\nIch finde das schwer zu akzeptieren.\x0E\x04\x00\x00
MID_GR_Staluke_C_#002	\x0E\x03\x02\x06\x04リン\nBis Ihr mir vergeben könnt, Alcryst, betrachtet\nmich einfach als ein gewöhnliches Emblem,\nnicht als Lyn.\x0E\x04\x00\x00
MID_GR_Staluke_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nスタルーク\nDanke, dass Ihr mir Eure Kraft leiht, Lyn. Ich\nhabe mich in letzter Zeit... häufig auf Eure\nMacht verlassen.\x0E\x04\x00\x00
MID_GR_Staluke_B_#002	\x0E\x03\x02\x06\x04リン\nDanke, Alcryst. Ich habe Eure Fähigkeiten\nebenfalls sehr zu schätzen gelernt. Ihr seid\nganz schön begabt!\x0E\x04\x00\x00
MID_GR_Staluke_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nスタルーク\nIhr meintet mal zu mir, ich solle Euch als\ngewöhnliches Emblem ansehen, aber... ich\nglaube nicht, dass ich das kann.\x0E\x04\x00\x00
MID_GR_Staluke_A_#002	\x0E\x03\x02\x06\x04リン\nIst es immer noch zu schwer für Euch, an\nmeiner Seite zu kämpfen? Ich verstehe. Fragen\nwir \x0E\x0A\x008\x18den Wyrmgott\x1Cdie Wyrmgöttin, ob jemand ande--\x0E\x04\x00\x00
MID_GR_Staluke_A_#003	\x0E\x03\x02\x0C\nスタルーク\nNein! Ihr seid nicht einfach irgendwer. Je mehr\nwir zusammen kämpfen, desto wichtiger werdet\nIhr mir.\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x06\x04リン\nOh! Hm-hm, es freut mich, das zu hören,\nAlcryst. Wir sollten öfter miteinander reden!\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch wurde in der Ebene von Sacae geboren. Dort\nwaren wir von der Natur gesegnet, wohin man\nauch blickte.\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nOh! Wenn man in der Ebene aufwächst, wird\nman nie verhungern. Es gibt so viele Pflanzen,\ndie man essen kann. All das Gras.\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch glaube, du hast mich neulich falsch\nverstanden. Es gab mehr als nur Gras zu essen.\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06ラピス\nOh, das ergibt natürlich mehr Sinn. Ich schätze,\nich war zu erpicht darauf, jemanden zu finden,\nder dasselbe wie ich erlebt hat...\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ラピス\nHey, Lyn? Habt Ihr schon mal etwas nicht\nbekommen, obwohl Ihr wirklich hart dafür\ngearbeitet habt?\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x06\x04リン\nHabe ich. Mir sind bei der Jagd schon so allerlei\ngroße Beutetiere entwischt.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x06\x04リン\nMan bereitet sich bis ins kleinste Detail vor,\nplant jede Bewegung im Voraus... und dann ent-\nwischt die Beute einfach. Es ist so frustrierend.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ラピス\nHa! Ich schätze, manchmal muss man einfach\ndie Gunst der Stunde nutzen. Es wird mir eine\nLehre sein, Lyn!\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nシトリニカ\nWie kann ich die Leute dazu bringen, meinen\nGesichtsausdruck nicht gruselig zu finden? Ich\nwill es ignorieren, aber es passiert so oft...\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x06\x04リン\nVersuche, ihnen das Gefühl von Unbehagen zu\nnehmen. Ein zuversichtliches, beständiges\nLächeln könnte da helfen!\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nシトリニカ\nLyn... Ich habe versucht, ganz viel zu lächeln,\nwie Ihr es mir geraten habt. Aber die Leute\nfanden mich nur noch Furcht einflößender!\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x06\x04リン\nOh. Verstehe. Das ist eine schwierige Situation.\nVielleicht solltest du in dem Fall doch lieber\nnicht auf meinen Ratschlag hören...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nシトリニカ\nWunderbare Neuigkeiten, Lyn! Ich weiß nun, wie\nich es schaffe, dass die Reaktionen auf meinen\nGesichtsausdruck mir nichts mehr ausmachen!\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x06\x04リン\nDas ist ja ganz anders als dein vorheriges Ziel!\nAber es gefällt mir besser. Wie stellst du es\ndenn an?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nIch stelle mir einfach vor, das erschrockene\nGesicht meines Gegenübers sei gespielt.\nEin Witz sozusagen. Und Witze sind lustig!\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x06\x04リン\nWenn das funktioniert, dann ist es ja gut. Ich\ndenke eh nicht, dass du dir Sorgen machen soll-\ntest. Du bist liebenswürdig, und das wissen alle.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08アイビー\nEuer Ring ist eine Art Erbstück in meiner\nFamilie. Ich schätze, das macht diese Situation\netwas unangenehm.\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x06\x04リン\nKeineswegs. Ich habe viele Jahre in der Gesell-\nschaft Eures Vaters verbracht. König Hyacinth\nhat mich gut behandelt.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08アイビー\nEs ist immer noch merkwürdig für mich, an der\nSeite eines Familienerbstückes zu kämpfen,\naber ich bin froh, dass Ihr bei mir seid, Lyn.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x06\x04リン\nElusias Königsfamilie hat einen besonderen\nPlatz in meinem Herzen. Ich leihe Euch gerne\nmeine Stärke.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nEin Emblem zu sein ist gar nicht so schlecht,\naber manchmal wünschte ich, ich könnte diese\nWelt freier bereisen.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x0A\x08アイビー\nTatsächlich ist mir erst, als ich mein Land ganz\nverlassen habe, bewusst geworden, wie viel mir\nbisher entgangen ist.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nWas Euren Wunsch betrifft, so weiß ich leider\nkeine leichte Lösung, aber vielleicht könnten wir\nfürs Erste gemeinsame Spaziergänge machen.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x06\x04リン\nOh, das wäre großartig. Ich danke Euch, Ivy.\nIch bin froh, dass ich Euch solche Dinge\nanvertrauen kann.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIhr seid auf weiten Ebenen aufgewachsen, nicht\nwahr? Das muss... sterbenslangweilig... gewesen\nsein.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x06\x04リン\nWar es ehrlich gesagt überhaupt nicht. Das\nLeben als Nomade kann sehr aufregend sein.\nEs ist ständig was los.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIhr wirkt immer so... gemächlich. Ich finde das\nrecht beunruhigend.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x06\x04リン\nEine Wanderin ist überall zu Hause, egal, wohin\nsie geht. Wenn ich auf dich „gemächlich“ wirke,\nist das wohl der Grund dafür.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch wünschte, du könntest mein Heimatland\neinmal selbst sehen. Es könnte deine rastlose\nSuche nach einem tieferen Sinn besänftigen.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nDie Ebenen, auf denen Ihr aufgewachsen seid?\nWie gesagt, ich fände es... todlangweilig...\neinfach nur die Natur anzustarren.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x06\x04リン\nUnd wie findest du es, mit mir zu reden? Ist das\nauch... todlangweilig?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x0A\x08ゼルコバ\nHm-hm. Eine interessante Frage. Ich gebe\nzu, ich finde unsere Gespräche... hinreichend...\nunterhaltsam.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nHey, Kagetsu. Du kannst doch in die Zukunft\nsehen, richtig? Kannst du mir eine Vorhersage\nmachen?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nNatürlich! Wollen wir mal sehen... In Eurer\nHeimat wird es morgen wunderschönes Wetter\ngeben! Das könnt Ihr mir glauben!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06カゲツ\nGut, dieses Mal werde ich etwas vorhersehen,\nvon dessen Ergebnis Ihr Euch selbst überzeugen\nkönnt: Bald schon werdet Ihr frustriert sein!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x06\x04リン\nWas für eine seltsame Vorhersage. Wie soll ich\ndenn bitte... Oh, ich verstehe. Das war ein Witz,\nnicht wahr?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06カゲツ\nWenn Ihr meine prophetische Gabe anzweifelt,\ndann stellt mir doch einfach mal selbst eine\nFrage.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x06\x04リン\nWenn du darauf bestehst. Für gewöhnlich siehst\ndu eher kleinere Details vorher, richtig? Also,\nwas wird es morgen zum Frühstück geben?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nAh. Wie Ihr dann selbst sehen werdet, gibt es\nmorgen... Onigiri! Spitze, ich liebe Onigiri!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x06\x04リン\nKlingt mir eher nach einem Plan als nach einer\nVoraussage. Vielleicht siehst du auch nur, was\ndu sehen willst.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nOh, Ihr seid das Emblem aus dem Ring meines\nVaters? Ihr seid ja fast so süß wie ich!\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x06\x04リン\nDas ist schon ein Kompliment, wenn man\nbedenkt, wie niedlich du bist.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nIch habe Euch studiert, Emblem Lyn. Ich wette,\nIhr hattet schon so einige Verehrer?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x06\x04リン\nEs gab den ein oder anderen, ja. Haben sich\naber immer aus dem Staub gemacht, sobald ich\nsie zum Schwertkampf herausforderte.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nGebt mir mal einen Rat, Lyn. Wie kann ich\nandere so richtig schön um den kleinen Finger\nwickeln?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x06\x04リン\nDu kannst nicht genug Aufmerksamkeit be-\nkommen, was? Ich finde ja, du bist schon\ncharmant genug, aber mal sehen...\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x06\x04リン\nWo ich herkomme, waren diejenigen besonders\nbeliebt, die erst an die Natur und an andere\ndachten, bevor sie an sich selbst dachten.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nDas klingt gar nicht so verkehrt. Gut, erzählt mir\nmehr.\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ロサード\nIch mag es, wie Euer Pferdeschwanz im Kampf\nherumwirbelt, Lyn. Als würde er tanzen!\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x06\x04リン\nDanke! Du solltest dich im Kampf aber lieber\nauf wichtigere Dinge konzentrieren.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ロサード\nAh, was für eine glatte und straffe Haut Ihr\nhabt. Was ist Euer Geheimnis?\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x06\x04リン\nVielleicht liegt es am Training? Darüber\nhabe ich noch nie bewusst nachgedacht.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ロサード\nWarum sind bloß alle so versessen auf Krieg?\nJeder nimmt vom anderen, immer und immer\nwieder.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x06\x04リン\nEs kommt selten vor, dass du so ernst bist.\nIst alles in Ordnung bei dir?\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nHmpf. Immerhin bin ich ein Ritter! Stellt Euch\nmal vor, was ich sein könnte, wenn die Welt\nstattdessen von Schönheit besessen wäre.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x06\x04リン\nIch würde mir gerne vorstellen, dass du ein\ngütiger Herrscher bist. Das wäre eine interes-\nsante Welt, um es milde auszudrücken!\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nLyn, wie Furcht einflößend und beeindruckend\nIhr im Kampf seid! Ich bin dafür ja zu niedlich.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x06\x04リン\nDein Selbstbewusstsein lässt dich nie im Stich,\nnicht wahr? Aber du hast es dir hart erarbeitet.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nDu hast an deiner Technik gefeilt, Goldmary. Ich\nfreue mich, sie im nächsten Kampf bewundern\nzu können.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nDanke. Da ich es zu eleganter Perfektion\ngebracht habe, benötige ich nicht einmal\nein Krafttraining.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nIn letzter Zeit scheint meine Leistung nicht mehr\ndie Beste zu sein. Eleganz allein ist wohl doch\nnicht ausreichend...\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x06\x04リン\nDas kommt eben davon, wenn man das\nKrafttraining vernachlässigt.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x06\x04リン\nIch weiß, du bist beschäftigt und Training\nverschlingt viel Zeit, aber vielleicht findest du\nÜbungen, die gut zu dir passen.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nIhr habt recht! Es ist sowieso nicht mein Stil,\nmich vor etwas zu drücken. Würdet Ihr mir ein\npaar geeignete Übungen zeigen?\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nEure Kleidung ist recht... flamboyant für eine\nPrinzessin. Ist Eure gesamte Königsfamilie\nderartig eingekleidet?\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x0C\nミスティラ\nBei uns geht es vor allem um die eigene Freiheit,\ndaher kann jeder anziehen, was er will. Ihr wür-\ndet bestimmt toll aussehen in etwas so Buntem!\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nミスティラ\nWir sollten mal ausgehen und Spaß haben!\nIch habe sogar die perfekte Kleidung für Euch.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x06\x04リン\nMir gefällt ganz gut, was ich derzeit trage.\nAußerdem... können Embleme sich gar nicht\numziehen.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nミスティラ\nIch gebe es nur ungern zu, aber zu Anfang habe\nich Euch nicht vertraut. Immerhin hat König\nHyacinth Euch kontrolliert, versteht Ihr?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x0C\nミスティラ\nAber nachdem wir miteinander gesprochen und\nSeite an Seite gefochten haben... Nun, was ich\nsagen will, ist: Ich habe Euch sehr gern, Lyn.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x06\x04リン\nDanke, Timerra. Ich mag Euch auch sehr gerne.\nIhr seid eine Prinzessin und benehmt Euch doch\nganz natürlich.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x06\x04リン\nLasst uns wirklich bald einmal ausgehen! Wir\ngeben dann einfach vor, ich würde das Outfit\ntragen, das Ihr für mich ausgewählt habt.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06メリン\nVerzeiht mir, dass ich das so sage, aber ich\nbetrachte Euch als eine Rivalin, Lady Lyn.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x06\x04リン\nWirklich? Ich hoffe, das wird sich mit der Zeit\nändern. Ich bin mir sicher, wir würden viel\nbessere Freunde abgeben als Rivalen.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06メリン\nLady Lyn, die Art, wie Ihr Euch im Kampf\nbewegt, ist sehr beeindruckend. Ich beneide\nEuch.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x06\x04リン\nUnd ich beneide dich und deine Wölfin, auf der\ndu reitest. Ich wünschte, ich könnte auf solch\neinem Tier über die Ebenen reiten...\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06メリン\nWir haben nun schon viele Kämpfe durch-\ngestanden. Ich finde, wir geben ein lässiges\nDuo ab, meint Ihr nicht auch?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x06\x04リン\nAbsolut. Ich bin mir sicher, viele beneiden uns\ndafür, wie gut wir uns verstehen. Doch wieso\nbringst du das zur Sprache?\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nWeil ich finde, es ist an der Zeit, dass wir eine\nAllianz formen. Gemeinsam sind wir nicht mehr\naufzuhalten.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x06\x04リン\nEine Allianz? Ja, warum nicht! Bleibt nur noch\neine wichtige Frage: Wer von uns wird die\nAnführerin?\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パネトネ\nWie kommt es eigentlich, dass alle so viel Angst\nvor Insekten und Geistern haben? Ich finde\nbeide äußerst drollig.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x06\x04リン\nIch persönlich habe keine Angst davor. Aber ich\nfrage mich, woher du wissen willst, dass Geister\ndrollig sind?!\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch weiß, du bist ganz fasziniert von Geistern,\naber ist es wirklich klug, jeden, den du triffst,\nmit diesem unheimlichen Thema zu überfallen?\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x0A\x08パネトネ\nGeister sind ganz reizend, das versichere ich\nEuch. Mein Ziel ist es, die Tapferkeit meiner\nGleichen zu prüfen.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パネトネ\nHach, niemand ist tapfer genug, um mit mir auf\nGeisterjagd zu gehen. Dann sind es wohl nur wir\nzwei, Lyn.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x06\x04リン\nNur wir zwei? Ich kann mich nicht erinnern,\ndem zugestimmt zu haben. Ich bin mir nicht\neinmal sicher, ob ich einem Geist begegnen will.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nSeltsam. Dabei habt Ihr viel mit ihnen\ngemeinsam. Wenn ich nicht zurückkehre, wisset,\ndass ich tapfer kämpfend abtrat.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x06\x04リン\nDu gehst ganz allein auf Geisterjagd? Du weißt,\ndas kann ich nicht zulassen! Also gut. Du hast\ngewonnen. Ich werde dich als Eskorte begleiten.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIhr seid tatsächlich ein Prinz? Wirklich?\nVerzeiht – es ist nur so, dass ich es immer noch\nschwer finde, das zu glauben.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0C\nフォガート\nGute Güte, wenn Ihr mich so damit löchert, fang\nich bald an, es selbst zu bezweifeln. Ich meine,\nich bin doch der Prinz von Solm, oder?\x0E\x04\x00\x00
