MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDen größten Teil meiner Kindheit verbrachte ich\nverborgen in einem Schloss. Wenn ich mal\nhinauskam, fühlte sich alles so frisch an.\x0E\x04\x00\x00
MID_GR_Jade_A_#002	\x0E\x03\x02\x08\x06カムイ\nSchon viel besser. Deine Romane waren so gut.\nDa bekomme ich richtig Lust, selbst\nGeschichten zu schreiben.\x0E\x04\x00\x00
MID_GR_Jade_A_#003	\x0E\x03\x02\x0A\x08ジェーデ\nDas hoffe ich doch. Ich würde gerne mal einen\nRoman aus Eurer Feder lesen.\x0E\x04\x00\x00
MID_GR_Jade_A_#004	\x0E\x03\x02\x08\x06カムイ\nGibt es etwas Schöneres als zu wissen, dass die\neigenen Handlungen jemandem Freude\nbereiten? Ich bezweifle es.\x0E\x04\x00\x00
MID_GR_Staluke_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nスタルーク\nIhr seid so stark, Milady Corrin. Wie von einem\nDrachen aus einer anderen Welt nicht anders zu\nerwarten. Neben Euch wirke ich... ich...\x0E\x04\x00\x00
MID_GR_Staluke_C_#002	\x0E\x03\x02\x08\x06カムイ\nSeid nicht so streng mit Euch, Alcryst.\nWir haben uns in der letzten Schlacht doch\ngut geschlagen, nicht wahr?\x0E\x04\x00\x00
MID_GR_Staluke_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nスタルーク\nIhr solltet mich nicht so anstarren, Milady\nCorrin. Verschwendet Eure Zeit nicht mit dem\nAnblick eines hoffnungslosen Falls wie mir.\x0E\x04\x00\x00
MID_GR_Staluke_B_#002	\x0E\x03\x02\x08\x06カムイ\nIch mache mir nur Sorgen. Ihr erinnert mich an\nmeinen kleinen Bruder, und... so wie er seid\nauch Ihr mir wichtig.\x0E\x04\x00\x00
MID_GR_Staluke_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nStets beneidet Ihr andere Leute, Alcryst, aber\ntatsächlich gibt es vieles, worum ich Euch\nbeneide.\x0E\x04\x00\x00
MID_GR_Staluke_A_#002	\x0E\x03\x02\x08\x06カムイ\nIch wünsche mir oft, ein gewöhnlicher Mensch\nwie Ihr zu sein. Doch meine Existenz ist eben\nmein Schicksal.\x0E\x04\x00\x00
MID_GR_Staluke_A_#003	\x0E\x03\x02\x0C\nスタルーク\nIch war mir Eurer Bürde nicht bewusst, Milady\nCorrin. Mein Neid machte mich unsensibel.\nIch bitte um Entschuldigung.\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x0C\nスタルーク\nEs mag noch einige Zeit dauern, aber... mit Euch\nan meiner Seite könnte ich vielleicht lernen, mit\nStolz zu kämpfen.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch habe gesehen, wie du nach dem letzten\nKampf Pflanzen gepflückt hast, Lapis. Hast du\nvor, sie für irgendetwas zu verwenden?\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nJa! Als Notrationen. Hab ich auf dem Land öfter\nso gemacht. Aaah! Wieso hab ich das so schnell\nausgeplappert?\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ラピス\nNiemand weiß, dass ich ein Landei bin. Wenn\njemand nach den wilden Pflanzen fragt, könntet\nIhr sagen, dass sie für Handwerksarbeiten sind?\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06カムイ\nIch verstehe. Ich hatte mir auch einst\ngewünscht, meine Herkunft zu verbergen.\nMan hatte so viele Vorurteile gegen mich...\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ラピス\nIch habe meine ländlichen Wurzeln aus Scham\nverborgen... doch es scheint, als hättet Ihr\nernstere Gründe gehabt, Corrin.\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06カムイ\nMeine beiden Heimatländer führten gegen-\neinander Krieg. Ich wuchs in einem verworrenen\nNetz des Betruges auf.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06カムイ\nDoch vergleiche dich nicht mit mir. Wenn du\ndeine Herkunft geheim halten willst, helfe ich\ndir dabei.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ラピス\nKeine Lektionen über Ehrlichkeit? Uff. Danke,\nCorrin. Ich hoffe, eines Tages so stark wie Ihr\nzu sein.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nDanke, dass Ihr mir Eure Macht geliehen habt,\nCorrin. Das muss ich Euch vergelten. Welches\nGeschenk wünscht Ihr Euch?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x08\x06カムイ\nOh, bitte. Du musst mir nichts „vergelten“.\nIch bin einfach glücklich, an deiner Seite\nkämpfen zu dürfen, Citrinne.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nIch weiß, ich sollte es Euch nicht vergelten,\naber ich konnte nicht anders. Wie gefallen sie\nEuch?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06カムイ\nDiese Kleidungsstücke? Hüte, Badeanzüge,\nMasken... Wo hast du das alles überhaupt her?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nIch komme mir so dumm vor. Ich wollte es Euch\nso sehr vergelten, dass ich ganz vergaß, dass\nEmbleme gar nichts halten oder tragen können.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06カムイ\nDas ist in Ordnung. So konnte ich mir ein paar\nschöne Sachen ansehen. Danke für die\nwunderbare Zeit.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nDas ist so nett von Euch. Ich möchte es Euch\nweiterhin vergelten, aber diesmal auf\nnicht-materielle Art.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06カムイ\nEmbleme blühen durch die Gefühle anderer auf.\nDeine Dankbarkeit ist das einzige Geschenk,\ndas ich brauche!\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nHallo, Corrin. Braucht Ihr etwas von mir?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x08\x06カムイ\nNein, nein. Ich dachte nur, wir könnten mal\nplaudern. Aber wenn Ihr beschäftigt seit, dann\neben ein anderes Mal.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nEs muss enorm langweilig sein, einer\ngrummeligen Person wie mir folgen zu müssen.\nIch bitte um Verzeihung.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06カムイ\nIm Gegenteil, ich fühle mich gut unterhalten.\nIch genieße all die subtilen Arten, mit denen Ihr\nEuch ausdrückt.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nWir haben nur ein paar Kämpfe zusammen\nverbracht, und doch scheint es, als könntet Ihr\nmich glatt durchschauen.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06カムイ\nWenn das so ist, dann nicht durch meine Kraft.\nVielmehr habt Ihr gelernt, Euer Herz zu öffnen.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nIch vertraue anderen Leuten nicht leichtfertig.\nDoch bei Euch ist es anders. Ich kann nicht\nerklären, weshalb.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06カムイ\nDas freut mich zu hören, ungeachtet des\nGrundes. Ich hoffe, wir können öfter solche\nKonversation betreiben.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nGibt es auch außerhalb des Kampfes\nTätigkeiten, die Ihr mit... Inbrunst...\nbetreibt, Corrin?\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x08\x06カムイ\nAußerhalb des Kampfes? Ein seltsamer\nAusdruck, aber ich denke, der Kampf kann eine\nArt von Inbrunst hervorrufen.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIm Kampf geht es um Leben und Tod.\nEr verlangt, alles zu geben, ob man will\noder nicht.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nDas ist wahr. Doch alles zu geben war nicht,\nwas ich mit Inbrunst meinte. Es muss auch...\nLeidenschaft... geben.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIch habe viele Leute getötet. So viele, dass ich\nmanchmal glaube, dass... Gewalt... alles ist,\nwozu ich gut bin.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06カムイ\nWenn das stimmen würde, wärst du eine\nfundamental schlechte Person. Ich glaube nicht,\ndass das so ist.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nEure Worte spenden Trost, doch ich fürchte,\ndass dies ...exakt... die Art von Person ist, die\nich bin.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06カムイ\nDu hast noch andere Interessen, nicht wahr?\nDu hast mir so viel über Leidenschaft\nbeigebracht.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMit dir Zeit zu verbringen erinnert mich an mein\nGeburtsland, Kagetsu. Deine Aura ist ganz\nähnlich.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nWenn es meinem Heimatland auch nur entfernt\nähnelt, muss seine Aura in der Tat wunderbar\nsein!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カゲツ\nCorrin! Wollt Ihr mit mir ausgehen, damit Ihr mir\nmehr über Euer Geburtsland erzählen könnt?\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06カムイ\nMit dir ausgehen? Ich erzähle gerne mehr, aber\nich denke nicht, dass so etwas nötig sein wird.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カゲツ\nEs war schön mit Euch auszugehen, Corrin!\nEure Geschichten über Hoshido haben mir\ngefallen.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06カムイ\nDas freut mich. Ich erzähle gerne von zu Hause.\nBeim Gedanken an jene, die ich vermisse, fühle\nich, wie sich Macht in mir regt.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nIn diesem Fall solltet Ihr öfter von ihnen\nsprechen. Ich möchte Euch auf dem Gipfel\nEurer Macht erleben.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06カムイ\nHahaha, das weiß ich zu schätzen. Doch die\ngleiche Macht fühle ich auch, wenn ich an\ndich denke, Kagetsu.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nWarum müssen alle hier so unglaublich niedlich\nsein? Es gibt viel zu viel Konkurrenz für mich!\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06カムイ\nWir haben in der Tat eine gut aussehende\nArmee, nicht wahr? Ich finde das bezaubernd.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch finde es großartig, wie Ihr allen sagt, wie\nniedlich sie sind, Hortensia. Das ist gut für die\nMoral.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nMeint Ihr das wirklich ernst, oder zieht Ihr mich\nnur auf? Ich kann das nicht auseinanderhalten.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEure Haarfarbe ist erfreulich einzigartig.\nVerwendet Ihr eine Art Färbung?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nJa. Der Zweitoneffekt ist ganz schön süß, nicht\nwahr? Ich bin überrascht, dass ein Emblem über\nso was Bescheid weiß.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x08\x06カムイ\nHaarfärbungen waren auch in meiner Welt\nbeliebt. Meine kleine Schwester hat sie ebenso\noft verwendet wie Ihr.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nIch wusste gar nicht, dass Ihr eine kleine\nSchwester hattet. Dann werde ich diese Rolle\nnun für Euch ausfüllen müssen, nicht wahr?\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ロサード\nSo was wie mich erwartet man gar nicht auf\neiner großen Wyvern. Der Kontrast betont\nmeine Niedlichkeit, nicht wahr?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06カムイ\nKontrast. Interessant. Ob eine Verwandlung in\neinen Drachen wohl den gleichen Effekt hätte?\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch denke nicht, dass der Kontrast die\nNiedlichkeit betont. Meine Drachenform hat\ndie Leute immer nur verängstigt.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0A\x08ロサード\nIch wusste nicht, dass Ihr daran immer noch\ndenkt. Vielleicht kam das, weil Ihr Euch nur\nzum Kämpfen verwandelt habt?\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch habe über deine Worte nachgedacht,\nRosado. Es ist wahr, dass ich meine Drachen-\nform einzig für den Kampf verwendet habe.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0A\x08ロサード\nJa. Es wäre voll süß, mal beispielsweise zum\nMittagessen als Drache anzukommen. Das\nkönnte aber die majestätische Aura ankratzen.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x08\x06カムイ\nVielleicht. Es ist ohnehin müßig, da ich mich\nnicht mehr verwandeln kann. Aber danke für\ndas freundliche Gespräch.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\nIch weiß gar nicht, worüber Ihr Euch Sorgen\nmacht. Auch wenn ich damit vielleicht Euer Ego\nstreichele, aber... Ihr seid bezaubernd.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDu bist im Kampf immer so gefasst und\nentspannt, Goldmary. Wie machst du das?\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nEin schönes Bad in einer heißen Quelle\nerfrischt meinen Körper und verleiht mir\ninnere Ruhe für den Rest des Tages.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nWenn ich in einer heißen Quelle bade, fühlt es\nsich an, als würden alle meine Sorgen einfach\ndavonschwimmen.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x08\x06カムイ\nIch weiß, was du meinst. Zuhause habe ich mich\ndamals auch immer einweichen lassen, bis die\nFinger und Zehen total verschrumpelt waren.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nIch sollte Euch zu meinem Heimatdorf\nmitnehmen, Corrin. Wir haben überall\nheiße Quellen.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06カムイ\nDas klingt idyllisch. Da bin ich gerne dabei.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x08\x06カムイ\nDas klingt jetzt vielleicht albern, aber da ich\nselbst nicht baden kann... könntest du meinen\nRing für mich eintauchen?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nDiesem Wunsch komme ich mit Vergnügen\nnach. Wir werden sicherstellen, dass Euer Ring\nüberaus funkelnd wieder herauskommt.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nCorrin, ich fühle mich so geehrt, dass mein\nLand mit Eurem Ring betraut wurde!\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06カムイ\nMir geht es ebenso, Timerra. Schließlich wart\nIhr es, die Ihr mich hierher geholt hat! Und nun\nlasst uns diesen Krieg gewinnen!\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nLiebt Ihr es zu singen? Für mich gibt es nichts\nSchöneres! Ich singe auch gerne zusammen mit\nanderen.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06カムイ\nDas tue ich. In meiner Welt waren Lieder von\ngroßer Bedeutung, denn sie konnten mächtiger\nsein als Worte allein.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nIhr sagtet, dass Ihr gerne singt, aber ich habe\nEuch nicht ein Mal singen hören. Würdet Ihr\netwas für mich singen?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06カムイ\nNun, Timerra, ich erfreue mich daran,\naber ich bin nicht sehr gut darin.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nOb gut oder schlecht, darauf kommt es nicht an.\nEs geht darum, seinem Herzen freien Lauf zu\nlassen. Bitte singt doch etwas für mich!\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06カムイ\nNun gut, ich werde es versuchen. ♪Du bist des\nOzeans graue Wellen und berufen... ♪\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nMilady Corrin, ich werde Euch beschützen. Ich\nweiß, Ihr seid stark, doch es ist meine Pflicht\nals Ritterin.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06カムイ\nIch danke dir vielmals, aber ich kann nicht\nverwundet werden. Mir ist es wichtig, dass\ndu auf dich selbst achtest.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nIch weiß, wir sind Kampfgefährten und somit\ngleichrangig. Dennoch wäre ich gerne Eure\nBeschützerin.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06カムイ\nDas verstehe ich. Es ist ein gutes Gefühl,\njemanden zu beschützen. Wer würde das\nnicht wollen?\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nMilady Corrin, mir kam zu Ohren, dass Ihr Euch\nin einen Drachen verwandeln könnt! Würdet Ihr\nEuch für mich verwandeln, bitte?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06カムイ\nEs tut mir leid, aber ich fürchte, dass ich mich\nin dieser Welt nicht vollständig verwandeln\nkann.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nWas?! Wie schade! Ich hätte es so gerne\ngesehen. Aber ich gebe nicht auf, ich werde\ngeduldig warten, bis es irgendwann passiert.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06カムイ\nIch glaube nicht, dass das jemals... Ach, lassen\nwir das. Ich hoffe, ich kann mich eines Tages\nvollständig für dich verwandeln, Merrin.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nEure Fähigkeiten auf dem Schlachtfeld sind\nbeeindruckend. Sicherlich würdet Ihr auch in\neiner Rauferei bestehen?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06カムイ\nRauferei? Meine Geschwister und ich balgten\nuns zwar, aber ich könnte nicht sagen, dass ich\nmich besonders hervorgetan hätte.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nIhr und Eure Geschwister habt Euch also\ngerauft? Mein älterer Bruder und ich haben\nuns auch oft gezankt.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06カムイ\nGezankt? Nun ja... es gab Zeiten, in denen ich\nihnen weitaus heftiger zugesetzt habe.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEinst befand ich mich im Krieg gegen meine\nGeschwister. Eine äußerst schmerzhafte\nErfahrung, die ich nie wieder machen möchte.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nDas tut mir so leid für Euch. Ich kann mir nichts\nSchrecklicheres vorstellen, als einen Krieg gegen\nmeinen Bruder auszufechten.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x08\x06カムイ\nUnter Geschwistern können selbst kleine\nStreitigkeiten zu großen Konflikten werden.\nDie Frage ist nur, ob es das wert ist.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x0A\x08パネトネ\nOh, Milady Corrin, das ist in der Tat ein guter\nGedanke. Ich danke Euch für diese wertvolle\nLektion!\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nフォガート\nWisst Ihr, früher wurde ich oft getadelt, da ich\nmich immer wieder in die Festung schlich, in\nder Euer Ring aufbewahrt wurde.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06カムイ\nTatsächlich? Dann braucht Ihr Euch von jetzt an\nnirgends mehr hineinschleichen. Ihr könnt mich\nsehen, wann immer Ihr möchtet.\x0E\x04\x00\x00
