MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDie Kämpfe werden nicht so bald enden. Ihr\nkönnt Euch auf mich verlassen, wenn es hart\nauf hart kommt.\x0E\x04\x00\x00
MID_GR_Staluke_A_#002	\x0E\x03\x02\x08\x06ベレト\nViele Leute gehen von uns, ohne Spuren zu\nhinterlassen, doch ich bezweifele, dass dies bei\nEuch der Fall sein wird.\x0E\x04\x00\x00
MID_GR_Staluke_A_#003	\x0E\x03\x02\x0C\nスタルーク\nDenkt Ihr wirklich, ich werde etwas erreichen?\nIch bin so unbegabt... Was könnte ich denn\nschon Gutes bewirken?\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x08\x06ベレト\nMeine Studenten haben mich gelehrt, dass jeder\nseinen eigenen Pfad findet. Ich weiß, dass auch\nIhr den Euren finden werdet, Alcryst.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDu verzehrst deine Speisen immer mit\nsolchem Enthusiasmus, Lapis. Sag mir, hast\ndu ein Lieblingsessen?\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nHmmm... Besonders gerne mag ich Kartoffeln.\nDie sind so nahrhaft und sättigend.\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ラピス\nWenn man das Nötige draufhat, kann es in\nBrodia sogar ein Landei bis zur königlichen\nGetreuen schaffen.\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06ベレト\nEs gibt so viele Leute, die ihre Herkunft als\nBürde empfinden. Wie gut, dass Brodia gleiche\nChancen für alle bietet.\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ラピス\nDanke, dass Ihr immer ein offenes Ohr habt,\nMagister. Ich vermute, die Gerüchte über Euch\nsind wahr.\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06ベレト\nGerüchte? Welche Gerüchte?\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06ラピス\nDass Ihr ein guter Zuhörer seid. Wenn die Leute\nmit Euch reden, fühlen sie sich danach besser.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ベレト\nWirklich? Nun, das würde erklären, warum sie\nmir so viel anvertrauen.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nVerbündete sollten einander stets gut verstehen.\nWas ist dir besonders wichtig, Citrinne?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x0C\nシトリニカ\nIch würde sagen, meine Verbündeten.\nIhr habt Euch ebenso sehr um Eure Studenten\ngekümmert, nicht wahr?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nシトリニカ\nIch würde gerne einer Eurer Unterrichtsstunden\nbeiwohnen, Magister. Ich sollte die Baukosten\nfür einen Vorlesesaal hier übernehmen...\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06ベレト\nNur für eine meiner Unterrichtsstunden? Was\nist denn falsch an den Gebäuden, die wir schon\nhaben?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nシトリニカ\nAlle waren von Eurer Unterrichtsstunde\nbegeistert, Magister. Könntet Ihr irgendwann\nwieder eine erteilen?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06ベレト\nNoch eine Stunde? Das würde mir nichts\nausmachen, aber...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nOh, natürlich. Mehr Teilnehmende heißt:\nWir brauchen eine ordentliche Schule.\nIch bereite sofort alles vor!\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06ベレト\nEine ganze Schule, nur für meinen Unterricht?\nDas klingt übertrieben... aber ich vertraue dir,\nCitrinne.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nIst etwas vorgefallen, Ivy? Ihr wirkt etwas\nverstört.\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0A\x08アイビー\nIch dachte nur gerade an meinen Vater, das ist\nalles.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08アイビー\nEgal, wie oft ich jetzt an meinen Vater denke,\nes kommt doch nichts Gutes dabei heraus.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06ベレト\nDas sehe ich anders. Es kann Euch helfen, über\nden Verlust hinwegzukommen. Und Ihr habt\nstets Eure Erinnerung an ihn.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08アイビー\nIhr habt auch Euren Vater verloren, nicht wahr?\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06ベレト\nJa – und erst nach seinem Verlust habe ich\nbegriffen, wie unersetzlich er für mich war.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x08\x06ベレト\nDoch so habe ich gelernt, andere Personen in\nmeinem Leben zu schätzen – mich über sie zu\nfreuen, solange ich sie habe.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x0A\x08アイビー\nDas respektiere ich. Ich hoffe nur, dass ich\ndieselbe Stärke aufbringen kann, um die Trauer\nzu überwinden und weiterzugehen.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nWie seltsam, dass Ihr mit mir reden wollt,\nMagister. Ich fürchte, ich bin gerade...\nbeschäftigt.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x08\x06ベレト\nNatürlich. Ich wollte dich nicht stören.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nDer Kampf verleiht ein intensives Gefühl des...\nZwecks. Sobald er vorbei ist, fühle ich mich\noft verloren.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x08\x06ベレト\nEs ist in Ordnung, von Zeit zu Zeit ziellos zu\nwandern. Man weiß nie, auf welche\nMöglichkeiten man dabei stößt.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIhr seid ein beliebter Lehrer. Ich... vermute... Ihr\nkönnt gut mit Kindern umgehen.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06ベレト\nIch habe niemals daran gedacht, bei meinen\nStudenten beliebt zu sein. Ich habe einfach nur\nversucht, sie zu verstehen.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nSie... verstehen. Ja, sicher. So eine simple Idee.\nDas werde ich mir merken. Vielen Dank.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06ベレト\nVergiss aber nicht, dass Lehrer, so gut ihre\nAbsichten auch sein mögen, furchteinflößend\nsein können.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06カゲツ\nByleth! Warum habt Ihr das Leben eines\nSöldners gegen das eines Magisters getauscht?\nHabt Ihr Eure Freiheit denn nicht genossen?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06ベレト\nDoch. Aber wäre ich ein Söldner geblieben,\nhätte ich meine Studenten nicht getroffen.\nIch bereue nichts.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06カゲツ\nEs freut mich zu sagen, dass unsere Bande der\nFreundschaft intensiv und stark geworden sind,\nByleth.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06ベレト\nIch bin gern mit dir befreundet, aber ist das\nnicht eine etwas übertriebene Wortwahl?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06カゲツ\nIch verrate Euch mein Geheimnis. Als jemand,\nmit dem ich solch enge Bande teile, verdient Ihr\nes zu wissen.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06ベレト\nDu bist plötzlich so ernst. Was ist denn los?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nIch habe die Kraft der Weissagung von meiner\nMutter geerbt. Ich kann jetzt schon sagen, was\nes zum Abendessen geben wird!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06ベレト\nDas mag mitunter nützlich sein, aber... ruiniert\ndas nicht die Überraschung?\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nIch verstehe das nicht, Magister. Ich habe Eure\nMacht missbraucht. Wie könnt Ihr nur vorgeben,\ndas sei nie passiert?\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06ベレト\nIch gebe nichts vor. Ich sehe nur keinen Grund,\njemanden weiterhin anzuklagen, der sowieso\nbereits Reue verspürt.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nIch hasse den Gedanken, gegen alle hier\ngekämpft zu haben. Aber noch schlimmer:\nWas, wenn ich gewonnen hätte?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06ベレト\nEs ist müßig, zu grübeln, was hätte sein können.\nDas ist Vergangenheit. Blickt lieber Richtung\nZukunft.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nWisst Ihr, Magister, Ihr seid überhaupt nicht so\nwie die Lehrer, die ich früher hatte.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x08\x06ベレト\nDas habe ich oft gehört. Wahrscheinlich, weil\nich noch so jung war, als ich als Magister\nbegonnen habe.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\nDas meine ich nicht. Ich denke, es ist, weil wir\nso enge Freunde sind. Ich fühle mich... gesehen.\nWahrgenommen.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x08\x06ベレト\nGut, denn so ist es auch. Ich nehme Euch gerne\nwahr und höre Euch gerne jederzeit zu,\nHortensia.\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ロサード\nIch wünschte, Ihr hättet an der Akademie in\nElusia gelehrt, Magister. Das wäre ein\nlustiger Unterricht bei Euch.\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06ベレト\nIch habe meistens Geschichten erzählt. Es gibt\nkeinen Grund, sie dir nicht auch zu erzählen,\nwenn du interessiert bist.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nAlles in Ordnung, Rosado? Du starrst mich an.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0A\x08ロサード\nIch warte darauf, dass Euer Ausdruck sich mal\nändert. Nur ein Mal. Ihr seid unglaublich stoisch,\nwisst Ihr das?\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDa war aber jemand im Kaufrausch. Hast du\nden ganzen Laden leergeräumt?\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0A\x08ロサード\nFast. Sie hatten dort so viele niedliche Outfits\nund Accessoires. Da kann ich mich einfach\nnicht zurückhalten.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nHätte ich sie nicht jetzt alle gekauft, müsste ich\nnachher noch einmal gehen. Und warum den\ndoppelten Weg laufen?\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x08\x06ベレト\nNatürlich. Sehr effizient.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nIhr habt mir heute noch gar kein Kompliment\ngemacht, Byleth. Ihr müsst Euch nicht\nzurückhalten, wisst Ihr?\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06ベレト\nIch werde es mir merken. Danke?\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nWelch ein dramatischer Seufzer. Was ist los?\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nIch beklage nur, dass meine Begabung für die\nmeisten gar nicht zu begreifen ist. Oh, der\nFluch der Großartigkeit.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nMein Dorf ist für seine heißen Quellen berühmt.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06ベレト\nDas klingt schön. Wir hatten damals in der\nAkademie eine Sauna. Darin konnten wir nach\ndem Training entspannen.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nIhr wart mit Euren Studenten in der Sauna?\nWart Ihr nicht besorgt, das könnte zu viel\nVertrautheit schaffen?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x08\x06ベレト\nNein, nein. Ich bin mit meinen Studenten recht\ninformell umgegangen – natürlich stets unter\nWahrung einer respektvollen Distanz.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nミスティラ\nIch habe ein Liedchen für Euch erfunden,\nByleth. Eins und zwei und... ♪Byleth ist der\nBeste. Besser als die Reste.♪\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06ベレト\nDas ist eine sehr... originelle Melodie.\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nミスティラ\nAn Eurer Akademie gab es einen Chor, nicht\nwahr? Ich habe da nämlich ein neues Lied,\ndas ich Euch vorsingen wollte.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06ベレト\nOh, äh, ich bin alles andere als ein\nMusikexperte. Ganz gewiss!\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nミスティラ\nWenn Ihr alles tun könntet, was würdet Ihr tun?\nUnd jetzt bloß kein „Für den Frieden kämpfen.“\noder so. Seid mal kreativ!\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06ベレト\nHmm, darüber habe ich noch nie nachgedacht.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x08\x06ベレト\nAber jetzt, da Ihr es ansprecht... Ich denke, es\nwürde mir gefallen, mit Euch umherzureisen,\nTimerra.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x0C\nミスティラ\nOh, Byleth. Was für ein lieber Satz. Ich würde\nEuch liebend gern alle meine Lieblingsorte\nzeigen.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06メリン\nAll Eure Kampftechniken sind ja so was von\nlässig, Magister. Wobei meine auch nicht zu\nverachten sind.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06ベレト\nAh, tatsächlich? Dann werde ich sie mir gerne\ngenauer ansehen, wenn ich wieder die\nGelegenheit dazu bekomme.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06メリン\nIch will eine große Ritterin werden. Ihr habt\ndoch in der Militärakademie gelehrt, also sagt\nmir, was ist Euer Rat?\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06ベレト\nIch kann dir eines sagen. Alle Ritter, die ich\nkannte, waren bis ins Innerste voller\nEntschlossenheit.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDas Buch scheint dir zu gefallen, Merrin.\nWovon handelt es?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06メリン\nEs ist ein Lexikon über seltene Viecher. Ich liebe\nes, mehr über sie zu erfahren.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06ベレト\nWeißt du, ich habe mal einen legendären Fisch\nnamens Göttinnenbote aus einem leuchtenden\nSee gezogen.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06メリン\nEinen legendären Fisch? Göttinnenbote?\nDas klingt ja fantastisch. Ich will die ganze\nGeschichte hören!\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nIch habe ein Holzschwert gefunden. Gehört es\nvielleicht dir, Panette?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x0A\x08パネトネ\nGewiss nicht! Es wäre ja wohl auch höchst\nunschicklich von mir, eine solch plumpe Waffe\nauch nur in die zarten Finger zu nehmen.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パネトネ\nAlso dann, Byleth. Heute werden wir erneut\naufbrechen, um gar schurkische Banditen zu\nbejagen.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06ベレト\nIch helfe dir gerne, Panette. Dein Enthusiasmus\nfür unsere Arbeit ist richtig ansteckend.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パネトネ\nSagt mir, Byleth, woran erkennt Ihr eine\nwahre Edeldame, wenn Ihr eine seht?\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x08\x06ベレト\nNun, ich denke, eine „Edeldame“ ist eine, die\nvon innen heraus leuchtet.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nWelch bemerkenswerte Aussage. Wie, sagt mir,\nerreicht man es denn, „von innen zu leuchten“?\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06ベレト\nInnere Schönheit findet immer ihren Weg an die\nOberfläche. Ich wage zu behaupten, dass du,\nPanette, das beste Beispiel dafür bist.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nフォガート\nIhr seid ganz schön schwer zu durchschauen,\nByleth. Sozusagen ganz schön geheimnisvoll.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06ベレト\nDas höre ich oft. Wobei ich nicht sagen kann,\ndass ich mich als irgendwie ungewöhnlich\nbetrachten würde.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nフォガート\nErzählt mir mehr über Euch, Byleth. Ich möchte\nEuch kennenlernen. Den wahren Byleth.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06ベレト\nIch dachte, wir kennen uns schon recht gut.\nAber gut, sagt mir gerne, was Ihr zu wissen\nwünscht.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nフォガート\nIch glaube, ich verstehe Euch endlich, Byleth.\nIhr seid einfach ein Freigeist.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06ベレト\nDas ist wohl das erste Mal, dass man mich so\nnennt. Weswegen glaubt Ihr das?\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nIhr stellt Euch nicht über andere, und Ihr\nbehandelt alle als Gleiche. Das gefällt mir an\nEuch.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06ベレト\nAh, ich denke, ich verstehe. Wie es der Zufall\nwill, gefallen mir genau diese Eigenschaften\nauch an Euch, Fogado.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIhr habt einst in einem Kloster gelebt, nicht\nwahr? Wie wäre es, wenn wir gemeinsam ein\nGebet sprechen würden?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06ベレト\nIch bin nicht vertraut mit euren hiesigen Formen\nder Verehrung, aber ich will es gerne versuchen.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIch liebe es, zu tanzen. Aber wenn ich es tue,\nnennen es meine Freunde den Tanz der\nDunkelheit... und das ist kein Kompliment.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06ベレト\nAh, nun, ich habe etwas Erfahrung im Tanzen.\nIch kann dir gerne ein wenig Unterricht erteilen,\nwenn du magst.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIn Zeiten der Sorge wenden sich die Leute an\ndie Kirche. Aber manchmal weiß ich nicht,\nwie ich ihnen helfen soll.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x08\x06ベレト\nHm, ich verstehe. Pandreo, manchmal genügt es\nbereits, einer Person einfach zuzuhören, um ihr\nzu helfen.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08パンドロ\nDas ist sehr weise, Magister. Wäre es Euch\nrecht, wenn ich von Zeit zu Zeit mit Euch\nüber meine Sorgen sprechen würde?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x08\x06ベレト\nNatürlich. Sprich jederzeit mit mir. Und ich\nhoffe, ich darf mich auf der Suche nach Rat\nauch an dich wenden, Pandreo.\x0E\x04\x00\x00
