MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リュール\nWerdet Ihr mir helfen, den Frieden in diese Welt\nzurückzubringen, so schnell wir können?\x0E\x04\x00\x00
MID_GR_Staluke_A_#002	\x0E\x03\x02\x0C\nスタルーク\nDas könnt Ihr nicht ernst meinen. Bitte beachtet\nmich gar nicht. Ich sollte mich unter einem Stein\nverkriechen, wo ich hingehöre...\x0E\x04\x00\x00
MID_GR_Staluke_A_#003	\x0E\x03\x02\x08\x06セリカ\nAber ja doch, Alcryst! Schließlich ist echte\nStärke vonnöten, um sich die Macht eines\nEmblems wie mir zu eigen zu machen.\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x0C\nスタルーク\nIhr seid zu freundlich. Ich danke Euch, Milady\nCelica. Ich bin nicht ganz sicher, aber ich glaube\nich fühle mich ein wenig besser.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nLapis! Was hast du denn mit diesem\nBaumstamm vor?\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nIch dachte, ich könnte daraus Regale fertigen.\nLasst es mich wissen, falls Ihr auch eins\nbenötigt, Milady Celica.\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ラピス\nSind Kartoffeln nicht wunderbar? Man benötigt\neine einzige Knolle für eine riesengroße\nErnte. Das habe ich irgendwo gehört...\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06セリカ\nKartoffeln können auch an unwirtlichen Orten\nangebaut werden, nicht wahr? In meiner Heimat\ngab es Orangen. Ich vermisse das!\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ラピス\nÄh, verzeiht mir, Celica. Ihr seht heute etwas\nniedergeschlagen aus. Ist etwas vorgefallen?\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06セリカ\nMir geht es gut. Es tut mir leid, wenn ich dich\nbeunruhigt habe. Es ist nur... es fällt mir schwer,\ndich im Kampf verwundet zu sehen...\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06セリカ\nOh, das war nicht sehr hilfreich von mir.\nBitte vergiss, was ich dir eben gesagt habe.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ラピス\nA-aber nein. Es freut mich, dass Ihr an mein\nWohl denkt. Damit Ihr Euch nicht mehr sorgt,\nwerde ich versuchen, noch stärker zu werden!\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nÄh... Entschuldigung, Citrinne. Du starrst mich\nso an. Kann ich dir bei etwas behilflich sein?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x0C\nシトリニカ\nOh! Ich habe nur Euer Kleid bewundert. Wir\nscheinen einen ähnlichen Geschmack zu haben.\nWer hat es angefertigt?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nMein ernster Gesichtsausdruck hat erneut ein\nKind zum Weinen gebracht. Ich wünschte, mein\nGesicht wäre freundlicher.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06セリカ\nSie sind nur noch nicht an dich gewöhnt,\nCitrinne. Ich bin sicher, sie wissen, was für\neine liebe Person du bist.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nCelica, Ihr beherrscht die Magie ausgezeichnet,\nnicht wahr? Würdet Ihr mich etwas lehren? Ich\ngebe Euch dafür gerne, was Ihr mögt.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06セリカ\nIch bringe dir gerne etwas bei, jedoch ohne eine\nGegenleistung. Schließlich macht das unsere\nBeziehung aus, nicht?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nUnsere Beziehung? Hihihi. Ich hoffe, ich bin\nnicht anmaßend, aber... Ihr seht mich als eine\nFreundin an?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06セリカ\nDas ist überhaupt nicht anmaßend, Citrinne!\nGenau das meinte ich. Ich freue mich, wenn ich\ndir helfen kann – jederzeit!\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08アイビー\nDie Art, wie Embleme glühen und umher-\nschweben... Ihr seid aber keine Geister, oder?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x08\x06セリカ\nHihihi, ich fühle mich nicht wie ein Geist, aber\njetzt, wo Ihr es sagt... Ich weiß es nicht wirklich.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08アイビー\nIhr seid ebenfalls eine Prinzessin, nicht wahr?\nMir scheint, wir wurden beide geboren, um\nschwere Bürden zu tragen.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06セリカ\nDas mag sein. Andererseits wäre ich sonst nicht\nzu einem Emblem geworden und wir wären uns\nnie begegnet.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08アイビー\nVertrauen zu anderen zu fassen war für mich\nstets schwierig, doch Ihr habt mir immer und\nimmer wieder bewiesen, dass es sich lohnt.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06セリカ\nEs erfüllt mich mit Freude, dass Ihr mir\nvertraut. Ich danke Euch.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nBitte leiht mir weiterhin Eure Stärke. Ich\nverspreche, dass ich für unser beider Länder\nalles tun werde.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06セリカ\nIch werde immer für Euch da sein, Ivy.\nDas schwöre ich in Milas Namen.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nEs geht doch nichts über ein wenig Ruhe und\nFrieden! Ich freue mich immer über diese\nMomente.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nAlles, was Ihr soeben sagtet, ist mir ein... Gräuel.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nZelkov! Wenn du das nächste Mal ein wenig\nfreie Zeit hast, würde ich gerne mit dir an einen\nbestimmten Ort gehen.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nIch versuche stets mein Bestes... niemals... freie\nZeit zu haben. Ich kann jedoch versuchen, mir\nwelche einzurichten.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nVielen Dank, dass du mir die Kerzen gezeigt\nhast, die du angefertigt hast. Du hast wirklich\nviele Talente.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nEin... Danke... ist nicht nötig. All dies dient mir\nlediglich dazu, Zeit totzuschlagen.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x08\x06セリカ\nDennoch sind deine Fähigkeiten herausragend.\nAll deine Werke sind wirklich schön anzusehen.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x0A\x08ゼルコバ\nUmso besser, wenn meine Betätigungen\nEuch... glücklich... machen. Sicherlich gibt es...\nSchlechteres... auf der Welt.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06カゲツ\nIch würde gerne sehen, wie es in Eurem Ring\nist, Celica! Wie komme ich dort hinein?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06セリカ\nÄh, ich fürchte, das ist nicht möglich. Tut mir\nleid.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nDu erinnerst mich an einen alten Freund. Wenn\nich dich ansehe, fühle ich mich ganz\nnostalgisch.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06カゲツ\nDieser Freund sieht mir ähnlich? Ob er mir\nwohl ebenbürtig wäre?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06カゲツ\nWenn wir die Macht \x0E\x0A\x00<\x1Cdes Wyrmgottes\x1Cder Wyrmgöttin nutzen,\nkönnen wir in einem Scheinkampf gegen-\neinander antreten. Ist das wahr?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06セリカ\nJa, das scheint mir korrekt.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nDann lasst es uns sofort versuchen! Ich kann\nes kaum erwarten, mich mit Euch zu messen!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06セリカ\nWie du möchtest, Kagetsu. Aber vergiss nicht,\ndass wir Freunde sind.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nEure Ausstrahlung macht mir Konkurrenz,\nCelica... Doch so leicht lasse ich mich nicht\nübertrumpfen!\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06セリカ\nIhr braucht Euch doch nicht mit mir zu\nvergleichen, Hortensia! Euer Charme ist\neinzigartig und bezaubernd.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nCelica, Ihr habt stets so eine so angenehm\nruhige und souveräne Ausstrahlung.\nWerdet Ihr denn niemals wütend?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06セリカ\nAber natürlich! Wenn ich sehe, wie jemand\nUnschuldigen das Leben schwer macht,\nkann ich nicht mehr an mich halten.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nWir kennen uns mittlerweile ja recht gut, daher\nkann ich Euch dies hoffentlich fragen...\nWart Ihr jemals verliebt?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x08\x06セリカ\nNun... Ja. Er ist stark, er ist tapfer und gibt\neinem das Gefühl, alles schaffen zu können!\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\nOooh, Ihr schwärmt ja geradezu! Hihihi.\nWie niedlich, Euch so reden zu hören!\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x08\x06セリカ\nWer eine kitschige Frage stellt, erhält auch eine\nkitschige Antwort!\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ロサード\nIhr seid so niedlich, Celica. Dürfte ich Eure\nSchönheit in einer Zeichnung festhalten?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06セリカ\nWie könnte ich nach so einem süßen Kompli-\nment Nein sagen? Zeichne mich, so viel du\nmöchtest.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ロサード\nIch habe mir überlegt, ein weiteres Porträt\nanzufertigen. Was meint Ihr? Wer würde sich\nals mein nächstes Motiv eignen?\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x08\x06セリカ\nDas ist keine leichte Frage. Schließlich hat\njeder seine ganz eigene, besondere Ausstrah-\nlung, die es sich festzuhalten lohnt.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ロサード\nDie Welt könnte so ein friedlicher Ort sein,\nwenn Niedlichkeit einen höheren Stellenwert\nin ihr hätte.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x08\x06セリカ\nWie meinst du das?\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nAn Waffen und Krieg ist nichts Niedliches.\nDaher würde das Interesse an ihnen schnell\nschwinden.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x08\x06セリカ\nWas für ein interessanter Gedanke, Rosado.\nAus diesem Blickwinkel habe ich das Ganze\nbisher noch nie betrachtet.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nVerzeiht, wenn meine Fähigkeiten in der letzten\nSchlacht die Euren übertroffen haben, Celica.\nIch wollte Euch nicht einschüchtern.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06セリカ\nDas ist... in Ordnung? Mach dir keine Sorgen.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nHast du dein Training für heute beendet,\nGoldmary? Die meisten anderen sind noch\ndabei.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nAlles in Maßen! Meine Form ist bereits perfekt\nund ich möchte sie nicht zerstören.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nIch hätte da eine Frage an Euch, Celica...\nKönnen Embleme ein Bad nehmen?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06セリカ\nIch weiß es nicht. Ohne eine physische Form\nkam es mir nie in den Sinn, es auszuprobieren.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nWir könnten zusammen eine heiße Quelle\nbesuchen. Das würde Euch bestimmt gefallen!\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x08\x06セリカ\nAber gerne. Allein die Atmosphäre an solch\neinem Ort würde mir sicherlich zusagen.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nミスティラ\n♪ Kleidung muss sein stets leicht und zart...\nDabei kühl und bloß nicht hart...\nDarin nehm ich sogleich ein Bad. ♪\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06セリカ\nWas für ein lustiges Lied! Wie heißt es denn?\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nミスティラ\nAch, ich würde ja so gerne mal wieder zelten.\nAm liebsten würde ich sofort in einer Oase\numher schwimmen!\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06セリカ\nOh weh, Ihr scheint mir ein wenig überdreht zu\nsein. Lasst uns einen Spaziergang machen,\ndamit Ihr die viele Energie loswerden könnt.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nミスティラ\nWelche Art von Kleidung war dort, wo Ihr\nherkommt, beliebt? Erzählt mir alles über die\nMode in Eurer Welt!\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06セリカ\nEs tut mir leid, aber ich habe lange in einem\nKloster gelebt. Daher weiß ich nicht viel über\ndiese Dinge...\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nIn einem Kloster?! Oh, ich verstehe! Was habt\nIhr also dort getragen? Und wie war das Leben\ndort? Ich möchte alles wissen!\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06セリカ\nIch erzähle Euch gerne davon. Im Gegenzug\nmöchte ich aber, dass Ihr mir die Mode in\ndieser Welt erklärt.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06メリン\nMilady Celica, als Zeichen unserer neuen\nFreundschaft, lasse ich Euch das Fell meiner\nWölfin streicheln. Es ist sehr beruhigend.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06セリカ\nDas ist sehr freundlich von dir und ich würde\ndas gerne tun, doch ich fürchte, meine Hand\nwürde einfach hindurchgehen.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06メリン\nHabt Ihr mich in der letzten Schlacht gesehen?\nIch habe mein Bestes gegeben, um Euch stolz\nzu machen.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06セリカ\nJa, du hast dich bestens geschlagen, Merrin.\nWeniger hätte ich von dir aber auch nicht\nerwartet.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06メリン\nMeine großen Brüder... Grrr, Ich bin so wütend!\nSchließlich bin ich eine erfahrene Ritterin!\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06セリカ\nMerrin, ich sehe dich nicht oft wütend.\nWas ist passiert?\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nAch, Milady Celica! Meine Brüder werden nicht\nmüde, mir zu sagen, dass sie sich Sorgen um\nmich machen. Um MICH!\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06セリカ\nDas erinnert mich an meinen großen Bruder.\nVielleicht möchten sie durch ihre Sorge nur\nausdrücken, dass sie dich lieben.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nGuten Tag, Celica. Das heutige Wetter ist ja\nwieder äußerst angenehm.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06セリカ\nNicht wahr? Da bekommt man große Lust,\nsich draußen zu bewegen.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nIch wage zu behaupten, dass unsere Feinde\nimmer stärker werden. Ihr müsst Eure Kräfte\nnutzen, um sie zu schlagen, Celica.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06セリカ\nIch kann lediglich meine Kräfte auf andere\nübertragen. Dies werde ich aber gerne tun,\num unsere Feinde zu besiegen, Panette.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nHmpf! Wie ärgerlich! Ich hätte mich im Kampf\nso viel besser schlagen können!\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x08\x06セリカ\nOh nein! Wie kommt es, dass du so wütend\nbist?\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nAch du gute Güte! Celica! Ich wünschte, Ihr\nwürdet Euch ankündigen, bevor Ihr Euch mir\nnähert.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06セリカ\nWird dir die ständige Fassade nicht\nanstrengend? Es ist schon gut, Panette. Du\nmusst bei mir nicht auf deine Wortwahl achten!\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nフォガート\nLasst Euch von meiner lockeren Art nicht\ntäuschen, Celica. Tatsächlich bin ich ein Prinz.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06セリカ\nAh, ich verstehe. Ich war in der Vergangenheit\nauch gezwungen, meinen sozialen Status zu\nverbergen. Ihr seid darin deutlich besser als ich.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nフォガート\nIch frage mich, ob der Krieg bald enden wird.\nEs gibt so viele Orte, an die ich gern reisen\nwürde, wenn er vorüber ist.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06セリカ\nReisen wäre wirklich etwas Schönes. Ich hoffe,\nwir können eines Tages alle gemeinsam diesen\nWunsch wahr werden lassen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nフォガート\nEmbleme altern nicht, oder? Wenn ich nicht\naltern würde, würde ich einfach Jahrhunderte\nlang umherreisen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06セリカ\nDas ist wahr, aber wir können uns nicht frei\nbewegen wie ihr. Was würdet Ihr nach Euren\nReisen tun wollen?\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nAlles Mögliche, aber wahrscheinlich würde ich\nvor allem neue Leute kennenlernen wollen.\nDas hat mir schon immer gefallen!\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06セリカ\nIch verstehe, warum Ihr so beliebt seid, Fogado.\nMögt Ihr Jahrhunderte lang immer wieder neue\nund herzliche Bekanntschaften machen.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nAn der Seite von jemand Edlem wie Ihr es seid\nzu kämpfen, ist einfach... ist einfach phänome-\nnal! I-ich muss ein kurzes Gebet sprechen...\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06セリカ\nHahaha. Ach, Pandreo. Wir sind doch gleich-\ngestellt und Freunde.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIst es auch für Euch die Zeit zu beten, Milady\nCelica? Euer Gott muss großartig sein, wenn\ner von einem Emblem verehrt wird!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06セリカ\nKein Glaube ist einem anderen überlegen. In\njedem ist Schönheit zu finden. Nun lass uns\nfür den Frieden beten.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nIst alles in Ordnung, Pandreo?\nDu wirkst anders als sonst.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nVerzeiht... Ich komme gerade von einer\nBeerdigungszeremonie. Egal, wie oft ich\neine halte, ich kann mich nicht daran gewöhnen.\x0E\x04\x00\x00
