MID_OP1C_#001	\x0E\x02\x00\x06\x04PP\n\x0E\x03\x00\x12\x0Cアルフレッド\x021\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0E\x0Cアルフレッド\nWir haben es über die Grenze geschafft.\nJetzt sind wir in brodianischem Gebiet.\x0E\x04\x00\x00
MID_BT4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x18\x12M007_ロサード\x02b\n\x0E\x03\x02\x14\x12M007_ロサード\nHeute ist Euer Glückstag, Euer Niedlichkeit.\nIhr dürft gegen mich kämpfen.\x0E\x04\x00\x00
MID_BT5_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x18\x12M007_ロサード\x02b\n\x0E\x05\x01 \x12M007_ロサード\nSmile\n\x0E\x03\x02\x14\x12M007_ロサード\nHui, \x0E\x0A\x008\x18der Wyrmgott\x1Cdie Wyrmgöttin! Freut mich, Euch kennen-\nzulernen. Aber noch mehr würde es mich\nfreuen, wenn Ihr mir Eure Ringe geben würdet.\x0E\x04\x00\x00
MID_BT5_#002	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x18\x08リュール\x0CStrike\n\x0E\x03\x02\x0A\x08リュール\nIch würde mich freuen, wenn du dich ergibst!\x0E\x04\x00\x00
MID_BT6_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x18\x12M007_ロサード\x02b\n\x0E\x05\x01\x1E\x12M007_ロサード\x08Pain\n\x0E\x03\x02\x14\x12M007_ロサード\nEs tut mir leid, Hortensia. Ich muss mich\nzurückziehen.\x0E\x04\x00\x00
MID_BT7_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1C\x16M007_ゴルドマリー\x02b\n\x0E\x05\x01$\x16M007_ゴルドマリー\nAngry\n\x0E\x03\x02\x18\x16M007_ゴルドマリー\nIch muss Euch höflich bitten – bitte sterbt.\x0E\x04\x00\x00
MID_BT8_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1C\x16M007_ゴルドマリー\x02b\n\x0E\x05\x01 \x16M007_ゴルドマリー\x06Sad\n\x0E\x03\x02\x18\x16M007_ゴルドマリー\nAus der Nähe betrachtet, ist Euer Charme nur\nhalb so hinreißend, wie ich dachte, \x0E\x0A\x00(\x10Wyrmgott\x14Wyrmgöttin.\x0E\x04\x00\x00
MID_BT8_#002	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x16\x08リュール\nAngry\n\x0E\x03\x02\x0A\x08リュール\nDas ist es, was dich beschäftigt? Hier, mitten im\nKampf? Bringen wir es einfach zu Ende.\x0E\x04\x00\x00
MID_BT9_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1C\x16M007_ゴルドマリー\x02b\n\x0E\x05\x01"\x16M007_ゴルドマリー\x08Pain\n\x0E\x03\x02\x18\x16M007_ゴルドマリー\nWie furchtbar. Das reicht. Ich ziehe mich jetzt\nzurück.\x0E\x04\x00\x00
MID_ED1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x02\x0E\x0Cオルテンシア\nArgh, das ist so frustrierend!\x0E\x04\x02\x00
MID_ED1_#002	Rosado, Goldmary, alle Soldaten... Rückzug!\x0E\x04\x00\x00
MID_ED1_#003	\x0E\x03\x01\x0E\x0Cオルテンシア\n\x0E\x03\x00\x10\nスタルーク\x024\n\x0E\x03\x02\x0C\nスタルーク\nSie sind Hals über Kopf geflohen.\x0E\x04\x00\x00
MID_ED1_#004	\x0E\x03\x00\x12\x0Cアルフレッド\x023\n\x0E\x03\x02\x0E\x0Cアルフレッド\nHmmm... Die Brücke wurde schwer beschädigt.\nEs wird Zeit kosten, sie sicher zu überqueren.\x0E\x04\x00\x00
MID_ED1_#005	\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08リュール\nWir konnten den Emblem-Ring nicht\nzurückgewinnen.\x0E\x04\x00\x00
MID_ED1_#006	\x0E\x03\x02\x0E\x0Cアルフレッド\nAber wir haben auch keine unserer Ringe\nverloren. Und das Wichtigste: Ihr seid\nunversehrt.\x0E\x04\x02\x00
MID_ED1_#007	Das sollten wir als „gut genug“ betrachten.\x0E\x04\x00\x00
MID_ED1_#008	\x0E\x03\x02\x0A\x08リュール\nJa, das sollten wir.\x0E\x04\x00\x00
MID_ED1_#009	\x0E\x03\x00\x10\nヴァンドレ\x021\n\x0E\x03\x02\x0C\nヴァンドレ\nWir wissen jetzt, dass Königin Lumeras Ringe\nin den Händen von Elusia sind.\x0E\x04\x02\x00
MID_ED1_#010	Das bedeutet, dass sie nun fünf Ringe in ihrer\nGewalt haben.\x0E\x04\x00\x00
MID_ED1_#011	\x0E\x03\x02\x0A\x08リュール\nFünf?\x0E\x04\x00\x00
MID_ED1_#012	\x0E\x03\x02\x0C\nヴァンドレ\nJa – inklusive der Ringe, die sie aus Schloss\nLythos gestohlen haben.\x0E\x04\x02\x00
MID_ED1_#013	Der Ring des weisen Lords, der Ring der\nazurblauen Zwillinge, der Ring des Magisters\nund natürlich der Ring der Erhabenen.\x0E\x04\x02\x00
MID_ED1_#014	Letzteren trug Prinzessin Hortensia bei sich,\nwie Ihr Euch sicher erinnert.\x0E\x04\x02\x00
MID_ED1_#015	Abgesehen von diesen vieren gab es noch einen,\nden Eure Vorfahren ihnen anvertraut haben.\x0E\x04\x00\x00
MID_ED1_#016	\x0E\x03\x02\x0A\x08リュール\nWelchen denn?\x0E\x04\x00\x00
MID_ED1_#017	\x0E\x03\x02\x0C\nスタルーク\nDas kann ich beantworten. Ich glaube, es ist\nder Ring der Dame der Ebene.\x0E\x04\x02\x00
MID_ED1_#018	Es ist der Lieblingsring des Königs, wie ich hörte.\nEr bewahrt ihn in seinem Privatgemach auf.\x0E\x04\x00\x00
MID_ED1_#019	\x0E\x03\x02\x0E\x0Cアルフレッド\nIn seinem Privatgemach? Seltsam. In Firene\nhat unser Ring seine eigene Halle im Schloss!\x0E\x04\x02\x00
MID_ED1_#020	Wo bewahrt Euer Königreich seinen Ring auf?\x0E\x04\x00\x00
MID_ED1_#021	\x0E\x03\x02\x0C\nスタルーク\nWir bewahren ihn auf einer besonderen Empore\nim Schloss auf.\x0E\x04\x02\x00
MID_ED1_#022	Apropos... Wie schnell können wir aufbrechen?\x0E\x04\x02\x00
MID_ED1_#023	Ich bin wirklich besorgt über die Lage, in der\nsie sich dort befinden könnten.\x0E\x04\x00\x00
MID_ED1_#024	\x0E\x03\x02\x0E\x0Cアルフレッド\nDie Soldaten sollten bald von ihrer Patrouille\nzurück sein.\x0E\x04\x00\x00
MID_ED1_#025	\x0E\x03\x02\x0A\x08リュール\nMachen wir uns bereit, aufzubrechen.\x0E\x04\x00\x00
MID_ED1_#026	\x0E\x03\x02\x0C\nスタルーク\nDanke. Sollte meinem Vater oder meinem\nBruder etwas zugestoßen sein, weiß ich nicht,\nwas ich tun würde...\x0E\x04\x00\x00
MID_ED2_#001	Nimm das!
MID_ED2_#002	GRAAAR!
MID_ED2_#003	Fast geschafft.
MID_ED2_#004	GRAAAH!
MID_ED2_#005	Das waren die Letzten.
MID_ED2_#005_2	Das Dorf... ist endlich in Sicherheit.
MID_ED2_#006	Aber das reicht noch nicht.\nIch muss... Ich muss stark sein.
MID_ED2_#007	Stark, so wie du es warst.\nIch vermisse dich immer noch so sehr...
MID_ED2_#007_2	Und denke daran, was du mir gesagt hast...\nvor so vielen langen Jahren.
MID_ED2_#008	Wo bist du... Bruder?
MID_ED2_#008_F	Wo bist du... Schwester?
