MID_OP1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06マルス\x021\n\x0E\x03\x02\x08\x06マルス\nLo scontro finale ci attende. Quando sei pront\x0E\x0A\x00\x08\x02o\x02a,\nmuoveremo il Somniel per raggiungere il portale.\x0E\x04\x02\x00
MID_OP5_Citrinica1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nシトリニカ\x02t\n\x0E\x05\x01\x18\nシトリニカ\nAngry\n\x0E\x03\x02\x0C\nシトリニカ\nImmagino che questo sia un momento in cui\nle ricchezze non contano granché... Vorrà dire\nche pregherò con tutta me stessa!\x0E\x04\x00\x00
MID_OP5_Lapis1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06ラピス\x02t\n\x0E\x05\x01\x14\x06ラピス\nSmile\n\x0E\x03\x02\x08\x06ラピス\nPotete farcela, Drago Divino! Quasi sempre le\ngrandi imprese nascono dal nulla!\x0E\x04\x00\x00
MID_OP5_Diamand1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x12\x0Cディアマンド\x02t\n\x0E\x05\x01\x1A\x0Cディアマンド\nAngry\n\x0E\x03\x02\x0E\x0Cディアマンド\nDrago Divino! Questo è per mio padre... e per\ntutti i soldati caduti.\x0E\x04\x00\x00
MID_OP5_Umber1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08アンバー\x02t\n\x0E\x05\x01\x16\x08アンバー\nAngry\n\x0E\x03\x02\x0A\x08アンバー\nUsate la mia forza, il mio coraggio e quel che vi\npare! L'importante adesso è vincere, non mi\nimporta neanche più di passare alla storia!\x0E\x04\x00\x00
MID_OP5_Jade1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ジェーデ\x02t\n\x0E\x05\x01\x16\x08ジェーデ\nSmile\n\x0E\x03\x02\x0A\x08ジェーデ\nL'ultima pagina della nostra avventura sarà\nscritta al sorgere del sole, e narrerà del trionfo\ndel Drago Divino.\x0E\x04\x00\x00
MID_OP5_Ivy1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08アイビー\x02t\n\x0E\x05\x01\x1A\x08アイビー\x0EStandBy\n\x0E\x03\x02\x0A\x08アイビー\nSei sempre stat\x0E\x0A\x00\x08\x02o\x02a la mia fonte di coraggio.\nLascia che la mia fede in te ti dia forza.\x0E\x04\x00\x00
MID_OP5_Kagetsu1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06カゲツ\x02t\n\x0E\x05\x01\x14\x06カゲツ\nSmile\n\x0E\x03\x02\x08\x06カゲツ\nQuesta situazione non è diversa dalle altre. Non\nc'è stato un momento, mai, in cui io non abbia\ncreduto in te!\x0E\x04\x00\x00
MID_OP5_Zelkova1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x02t\n\x0E\x05\x01\x1A\x08ゼルコバ\x0EStandBy\n\x0E\x03\x02\x0A\x08ゼルコバ\nDobbiamo essere così *melodrammatici*?\nImmagino di poter fare un'eccezione per\nil Drago Divino...\x0E\x04\x00\x00
MID_OP5_Fogato1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nフォガート\x02t\n\x0E\x05\x01\x18\nフォガート\nSmile\n\x0E\x03\x02\x0C\nフォガート\nPensi che siamo all'altezza di una rimonta? Ehi!\nÈ questo che mi piace di te, Drago Divino!\x0E\x04\x00\x00
MID_OP5_Pandoro1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08パンドロ\x02t\n\x0E\x05\x01\x18\x08パンドロ\x0CStrike\n\x0E\x03\x02\x0A\x08パンドロ\nDrago Divino, emblemi... Magari posso\ncontribuire con una preghiera. Che io oggi possa\navere l'onore di assistervi nella vittoria!\x0E\x04\x00\x00
MID_OP5_Bonet1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0A\x04ボネ\x02t\n\x0E\x05\x01\x14\x04ボネ\x0CStatus\n\x0E\x03\x02\x06\x04ボネ\nIl trionfo sarà ancora più dolce dopo le portate\namare della guerra. Vi servirò la vittoria su\nun piatto d'argento.\x0E\x04\x00\x00
MID_OP5_Misutira1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nミスティラ\x02t\n\x0E\x05\x01\x18\nミスティラ\nSmile\n\x0E\x03\x02\x0C\nミスティラ\nNon possiamo arrenderci adesso. Dobbiamo\nsolo credere in te, a testa alta, e vinceremo!\nNon c'è altro!\x0E\x04\x00\x00
MID_OP5_Panetone1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08パネトネ\x02t\n\x0E\x05\x01\x18\x08パネトネ\x0CStrike\n\x0E\x03\x02\x0A\x08パネトネ\nCosa stiamo aspettando, di grazia? È giunto il\ntanto agognato scontro finale. Il nemico non\nha speranza alcuna!\x0E\x04\x00\x00
MID_OP5_Merin1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06メリン\x02t\n\x0E\x05\x01\x16\x06メリン\x0CStatus\n\x0E\x03\x02\x08\x06メリン\nSiete proprio un\x0E\x0A\x00\x1A\n tipo\x0Ca tipa a posto, Drago Divino.\nAnche gli altri lo sono! Non c'è nessuna\npossibilità che ci sconfiggano!\x0E\x04\x00\x00
MID_OP5_Hortensia1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x02t\n\x0E\x05\x01\x1A\x0Cオルテンシア\nAngry\n\x0E\x03\x02\x0E\x0Cオルテンシア\nNon ne posso più di tutta questa tristezza,\nDrago Divino! Torniamo tutti sani e salvi.\nCredo in te!\x0E\x04\x00\x00
MID_OP5_Seadas1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08セアダス\x02t\n\x0E\x05\x01\x16\x08セアダス\nSmile\n\x0E\x03\x02\x0A\x08セアダス\nSe credete nella luna e nelle stelle del cielo,\ni nostri amati emblemi faranno ritorno!\x0E\x04\x00\x00
MID_OP5_Rosado1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ロサード\x02t\n\x0E\x05\x01\x16\x08ロサード\nSmile\n\x0E\x03\x02\x0A\x08ロサード\nIl dipinto per celebrare la vittoria non è\ncompleto senza gli emblemi! Drago Divino,\nriportateli da noi!\x0E\x04\x00\x00
MID_OP5_Goldmary1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x02t\n\x0E\x05\x01\x16\x0Cゴルドマリー\x06Shy\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nMi dispiace che gli altri la stiano tirando per\nle lunghe. Sappiamo entramb\x0E\x0A\x00\x08\x02i\x02e che il mio\nsostegno è l'unica cosa che vi serve.\x0E\x04\x00\x00
MID_OP5_Linden1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02t\n\x0E\x05\x01\x16\x08リンデン\nSmile\n\x0E\x03\x02\x0A\x08リンデン\nSiete riuscit\x0E\x0A\x00\x08\x02o\x02a a compiere più di un miracolo.\nPertanto, mi sento di credere in voi senza\ndubbio alcuno.\x0E\x04\x00\x00
MID_OP5_Saphir1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nザフィーア\x02t\n\x0E\x05\x01\x1A\nザフィーア\x0CStatus\n\x0E\x03\x02\x0C\nザフィーア\nCi siamo quasi! Recuperate gli emblemi e\nandiamo a vincere!\x0E\x04\x00\x00
MID_OP5_Veyre1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x02t\n\x0E\x05\x01\x1A\x08ヴェイル\x0EStandBy\n\x0E\x03\x02\x0A\x08ヴェイル\nSono anch'io un drago e, inoltre, sono tua\nsorella. Farò tutto ciò che è in mio potere per\naiutarti a fermare papà!\x0E\x04\x00\x00
MID_OP5_Mauve1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06モーヴ\x02t\n\x0E\x05\x01\x14\x06モーヴ\nAngry\n\x0E\x03\x02\x08\x06モーヴ\nLa fede che ancora alberga nel mio cuore...\nè a voi che la offro.\x0E\x04\x00\x00
MID_OP5_Anna1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06アンナ\x02t\n\x0E\x05\x01\x18\x06アンナ\x0EStandBy\n\x0E\x03\x02\x08\x06アンナ\nSconto del 100 per cento sull'aiuto da parte\ndella signorina Anna! Offerta unica e irripetibile!\nNiente rimborsi!\x0E\x04\x00\x00
MID_OP5_Jean1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06ジャン\x02t\n\x0E\x05\x01\x16\x06ジャン\x0CStrike\n\x0E\x03\x02\x08\x06ジャン\nQuel che mi importa è che tutti torniamo\na casa sani e salvi. Siate forte, Drago Divino!\nCredo in voi!\x0E\x04\x00\x00
MID_OP6_#001	\x0E\x02\x00\x06\x04ST\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x00\x0E\x08ソンブル\x021\n\x0E\x04\x03\x04
MID_OP6_#002	\x0E\x03\x02\x0A\x08ソンブル\nStupidi... la vostra fatica è del tutto inutile!\x0E\x04\x00\x00
MID_OP6_#003	\x0E\x03\x02\x0A\x08リュール\nVi prego... ho bisogno di voi un'ultima volta!\nUniamoci!\x0E\x04\x02\x00
MID_OP6_#004	Risplendi, emblema dell'Inizio... Marth!
MID_OP6_#005	\x0E\x03\x00\x0C\x06マルス\x023\n\x0E\x03\x02\x0A\x08リュール\nProteggici, emblema degli Echi... Celica!
MID_OP6_#006	\x0E\x03\x01\x08\x06マルス\n\x0E\x03\x00\x0C\x06セリカ\x023\n\x0E\x03\x02\x0A\x08リュール\nIntercedi, emblema della Guerra Santa... Sigurd!
MID_OP6_#007	\x0E\x03\x01\x08\x06セリカ\n\x0E\x03\x00\x0E\x08シグルド\x023\n\x0E\x03\x02\x0A\x08リュール\nLiberaci, emblema della Genealogia... Leif!
MID_OP6_#008	\x0E\x03\x01\x0A\x08シグルド\n\x0E\x03\x00\x0C\x06リーフ\x023\n\x0E\x03\x02\x0A\x08リュール\nInsorgi, emblema del Sigillo... Roy!
MID_OP6_#009	\x0E\x03\x01\x08\x06リーフ\n\x0E\x03\x00\x0A\x04ロイ\x023\n\x0E\x03\x02\x0A\x08リュール\nSoffia, emblema del Fuoco Devastante... Lyn!
MID_OP6_#010	\x0E\x03\x01\x06\x04ロイ\n\x0E\x03\x00\x0A\x04リン\x023\n\x0E\x03\x02\x0A\x08リュール\nRiporta la calma, emblema della Sacralità... Erika!
MID_OP6_#011	\x0E\x03\x01\x06\x04ロイ\n\x0E\x03\x00\x10\nエイリーク\x023\n\x0E\x03\x02\x0A\x08リュール\nCombatti, emblema della Fiamma... Ike!
MID_OP6_#012	\x0E\x03\x01\x0C\nエイリーク\n\x0E\x03\x00\x0C\x06アイク\x023\n\x0E\x03\x02\x0A\x08リュール\nCuraci, emblema della Luce... Micaiah!
MID_OP6_#013	\x0E\x03\x01\x08\x06アイク\n\x0E\x03\x00\x0C\x06ミカヤ\x023\n\x0E\x03\x02\x0A\x08リュール\nDivampa, emblema del Risveglio... Lucina!
MID_OP6_#014	\x0E\x03\x01\x08\x06ミカヤ\n\x0E\x03\x00\x0C\x06ルキナ\x023\n\x0E\x03\x02\x0A\x08リュール\nMostra le zanne, emblema dei Destini... Corrin!
MID_OP6_#015	\x0E\x03\x01\x08\x06ルキナ\n\x0E\x03\x00\x0C\x06カムイ\x023\n\x0E\x03\x02\x0A\x08リュール\nInsegnaci, emblema dell'Accademia... Byleth!
MID_OP6_#016	\x0E\x03\x01\x08\x06カムイ\n\x0E\x03\x00\x0C\x06ベレト\x023\n\x0E\x03\x02\x0A\x08リュール\nE ovviamente, l'ultimo emblema...\x0E\x04\x02\x00
MID_OP6_#017	Legaci, emblema del Fuoco... \x0E\x06\x03\x00!\x0E\x04\x00\x00
MID_OP6_#018	\x0E\x03\x01\x08\x06ベレト\n\x0E\x03\x02\x0A\x08ソンブル\nCosa...?!\x0E\x04\x00\x00
MID_OP6_#019	\x0E\x03\x02\x0A\x08リュール\nNoi tredici emblemi ci opponiamo a te, insieme\nai nostri alleati. Il futuro potrà anche separarci...\x0E\x04\x02\x00
MID_OP6_#020	... ma ora combattiamo uniti. Questo scontro,\nquesto momento è l'unica cosa che conta.\x0E\x04\x00\x00
MID_OP6_#021	\x0E\x03\x02\x0A\x08ソンブル\nChe sciocchezza. Siete solo una fiammella\nal vento, non siete niente!\x0E\x04\x02\x00
MID_OP6_#022	Più profondo è un legame, più grande è il dolore\nquando viene spezzato e ridotto in polvere.\x0E\x04\x02\x00
MID_OP6_#022_2	Perché favorire un simile e inevitabile dolore?\nPerché permettere che esista tale debolezza?\x0E\x04\x02\x00
MID_OP6_#023	Arrenditi, e muori! Sciocc\x0E\x0A\x00\x08\x02o\x02a figli\x0E\x0A\x00\x08\x02o\x02a mi\x0E\x0A\x00\x08\x02o\x02a!\x0E\x04\x00\x00
MID_OP6_#024	\x0E\x03\x02\x0A\x08リュール\nMi consideri un\x0E\x0A\x00\x06
MID_OP6_#025	Ma non sono sol\x0E\x0A\x00\x08\x02o\x02a! E insieme siamo più forti!\x0E\x04\x02\x00
MID_OP6_#026	Un legame spezzato causa grande dolore, ma quando\nviene ricucito dona una speranza ancora più grande.\x0E\x04\x02\x00
MID_OP6_#027	Ogni legame può rinascere, se si ha la volontà di\nricrearlo. E io lo farò ogni volta che ce ne sarà bisogno.\x0E\x04\x02\x00
MID_OP6_#028	Non ne uscirai vivo, perché ti fermeremo!\x0E\x04\x02\x00
MID_OP6_#029	Preparati, Sombron! Per te è la fine!\x0E\x04\x00\x00
MID_BT1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ソンブル\x02b\n\x0E\x05\x01&\x18M026_ソンブル_人型\nAngry\n\x0E\x03\x02\x0A\x08ソンブル\nHai lottato tanto e viaggiato a lungo\nsoltanto per morire qui?\x0E\x04\x00\x00
MID_BT2_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x05\x01(\x18M026_ソンブル_人型\x0CNormal\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nSei patetic\x0E\x0A\x00\x08\x02o\x02a.\x0E\x04\x02\x00
MID_BT2_#002	Come se voltarmi le spalle e diventare un Drago\nDivino non fosse abbastanza... Patricidio?\nImperdonabile.\x0E\x04\x00\x00
MID_BT2_#003	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x18\x08リュール\x0CStrike\n\x0E\x03\x02\x0A\x08リュール\nTu hai ucciso i tuoi stessi figli e provato a\ndistruggere il mondo... per i tuoi egoistici scopi.\x0E\x04\x02\x00
MID_BT2_#004	Se c'è qualcuno che non merita perdono,\nquello sei tu.\x0E\x04\x00\x00
MID_BT2_#005	\x0E\x05\x01&\x18M026_ソンブル_人型\nAngry\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nHo già detto che questo mondo non significa\nnulla per me. La sua gente, i miei figli... tu.\x0E\x04\x02\x00
MID_BT2_#006	Quando me ne andrò, ti dimenticherò. E, se\ndovessimo incontrarci di nuovo, non saresti\nche \x0E\x0A\x00@\x1Euno sconosciuto\x1Euna sconosciuta.\x0E\x04\x00\x00
MID_BT2_#007	\x0E\x05\x01\x16\x08リュール\nAngry\n\x0E\x03\x02\x0A\x08リュール\nIn altre parole, continuerai a ripetere gli stessi\nerrori di sempre. Chi di noi due è patetico?\x0E\x04\x00\x00
MID_BT3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x02t\n\x0E\x05\x01\x12\x08ヴェイル\x06Sad\n\x0E\x03\x02\x0A\x08ヴェイル\nPapà...\x0E\x04\x00\x00
MID_BT3_#002	\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x05\x01&\x18M026_ソンブル_人型\nAngry\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nOh, la difettosa. Pensavo di essermi\nsbarazzato di te, e invece rieccoti qui.\x0E\x04\x00\x00
MID_BT3_#003	\x0E\x05\x01\x16\x08ヴェイル\nSmile\n\x0E\x03\x02\x0A\x08ヴェイル\nAhah...\x0E\x04\x00\x00
MID_BT3_#004	\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nRidi.\x0E\x04\x00\x00
MID_BT3_#005	\x0E\x03\x02\x0A\x08ヴェイル\nSei arrabbiato perché ho resistito e sono\nsopravvissuta. Prendo la tua rabbia come\nun complimento.\x0E\x04\x02\x00
MID_BT3_#006	\x0E\x05\x01\x12\x08ヴェイル\x06Sad\nNon abbiamo mai passato del tempo insieme,\ncome padre e figlia... come avrei voluto.\x0E\x04\x02\x00
MID_BT3_#007	\x0E\x05\x01\x16\x08ヴェイル\nAngry\nMa sono felice di non essermi arresa. Ce l'ho\nfatta. Adesso posso essere colei che ti\nsconfiggerà.\x0E\x04\x00\x00
MID_BT3_#008	\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nSei spietata. D'altronde, sei sangue del mio\nsangue.\x0E\x04\x00\x00
MID_BT3_#009	\x0E\x05\x01\x18\x08ヴェイル\x0CStrike\n\x0E\x03\x02\x0A\x08ヴェイル\nSpero che tu stia guardando, mamma. Sto per\nfermarlo... proprio come mi avevi chiesto.\x0E\x04\x00\x00
MID_BT4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x05\x01&\x18M026_ソンブル_人型\nSmile\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nAhahah, non finisce qui.\x0E\x04\x00\x00
MID_EV1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x05\x01*\x18M026_ソンブル_人型\x0EStandBy\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nLevatevi di torno, vermi!\x0E\x04\x00\x00
MID_EV2_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x1C\x08リュール\x10Surprise\n\x0E\x03\x02\x0A\x08リュール\nSombron ha chiamato rinforzi. Ma cosa sono?\x0E\x04\x00\x00
MID_EV2_#002	\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x06\x00>\x18M026_ソンブル_人型"MPID_SombreDragon\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nPensavate che sarei rimasto ad aspettarvi\ncon le mani in mano?\x0E\x04\x02\x00
MID_EV2_#003	Non sono riuscito a riportare indietro il mio\nemblema, ma ne ho evocati altri altrettanto\npotenti.\x0E\x04\x02\x00
MID_EV2_#004	Emblemi oscuri che hanno fatto sprofondare\ni loro mondi nella disperazione più profonda.\x0E\x04\x00\x00
MID_EV2_#005	\x0E\x05\x01\x18\x08リュール\x0CStrike\n\x0E\x03\x02\x0A\x08リュール\nEmblemi oscuri?\x0E\x04\x00\x00
MID_EV2_#006	\x0E\x03\x01\x0A\x08リュール\n\x0E\x03\x00\x0C\x06マルス\x02t\n\x0E\x05\x01\x14\x06マルス\nAngry\n\x0E\x03\x02\x08\x06マルス\nC'è una presenza... che mi è familiare.\nSì, questi sono i nemici che i nostri eroi\noriginali affrontarono.\x0E\x04\x02\x00
MID_EV2_#007	Forse dovremmo abbinare ciascun emblema al\nproprio nemico naturale, ma è difficile capire\nl'identità degli avversari da qui.\x0E\x04\x02\x00
MID_EV2_#008	Dobbiamo avvicinarci. Con cautela.\x0E\x04\x00\x00
MID_EV3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x16\x08リュール\nAngry\n\x0E\x03\x02\x0A\x08リュール\nLa barriera è infranta! È la nostra occasione!\x0E\x04\x00\x00
MID_EV4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x06\x00>\x18M026_ソンブル_人型"MPID_SombreDragon\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nFermateli, emblemi oscuri.\x0E\x04\x00\x00
MID_BT8_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x1E\x18M026_ソンブル_人型\x02b\n\x0E\x03\x02\x1A\x18M026_ソンブル_人型\nQuindi... non lo troverò... mai più.\x0E\x04\x00\x00
MID_BT9_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06マルス\x02t\n\x0E\x05\x01\x1A\x06マルス\x10Surprise\n\x0E\x03\x02\x08\x06マルス\nPercepisco la tua essenza, ombra, e credo di\naver capito chi sei!\x0E\x04\x02\x00
MID_BT9_#002	\x0E\x05\x01\x14\x06マルス\nAngry\nTi ho sconfitto in passato, e lo farò ancora con\nFalchion electa!\x0E\x04\x00\x00
MID_BT10_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08シグルド\x02t\n\x0E\x05\x01\x1C\x08シグルド\x10Surprise\n\x0E\x03\x02\x0A\x08シグルド\nLa spada divina Tyrfing si è risvegliata.\nChe tu sia davvero... no, impossibile.\x0E\x04\x02\x00
MID_BT10_#002	\x0E\x05\x01\x16\x08シグルド\nAngry\nCome cavaliere di Grannvale e discendente di\nuno dei 12 crociati, porrò fine alla tua esistenza!\x0E\x04\x00\x00
MID_BT11_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06セリカ\x02t\n\x0E\x05\x01\x16\x06セリカ\x0CStatus\n\x0E\x03\x02\x08\x06セリカ\nCi incontriamo di nuovo, Duma... Tuttavia, non\nsono certa che tu sia davvero lui.\x0E\x04\x02\x00
MID_BT11_#002	\x0E\x05\x01\x14\x06セリカ\nAngry\nNon infliggere ulteriori sofferenze, per favore.\nLascia che la tua stanca e valorosa anima\nriposi. Lo merita...\x0E\x04\x00\x00
MID_BT12_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06ミカヤ\x02t\n\x0E\x05\x01\x14\x06ミカヤ\nAngry\n\x0E\x03\x02\x08\x06ミカヤ\nTu?! Sombron ti ha evocata per giudicare\nanche questo mondo?\x0E\x04\x02\x00
MID_BT12_#002	Non permetterò che ciò accada!\nYune, concedimi la tua forza!\x0E\x04\x00\x00
MID_BT13_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0A\x04ロイ\x02t\n\x0E\x05\x01\x18\x04ロイ\x10Surprise\n\x0E\x03\x02\x06\x04ロイ\nPerché ti trovi qui, e in quale forma?\nNon ho motivo di affrontarti.\x0E\x04\x02\x00
MID_BT13_#002	\x0E\x05\x01\x12\x04ロイ\nAngry\nQuindi... ti fermerò e libererò la tua anima\ncome ho fatto in passato.\x0E\x04\x00\x00
MID_BT14_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06リーフ\x02t\n\x0E\x05\x01\x14\x06リーフ\nAngry\n\x0E\x03\x02\x08\x06リーフ\nEmani malvagità... ma sei davvero il vescovo\noscuro che affrontai in passato?\x0E\x04\x02\x00
MID_BT14_#002	Intendi seminare paura e disperazione anche in\nquesto mondo? Non posso permetterlo!\x0E\x04\x00\x00
MID_BT15_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06ルキナ\x02t\n\x0E\x03\x02\x08\x06ルキナ\nMi affronti nuovamente... tu che ti definisci le ali\ndella disperazione, il respiro della rovina...\x0E\x04\x02\x00
MID_BT15_#002	\x0E\x05\x01\x14\x06ルキナ\nAngry\nE sia, sfiderò il fato! Morirai adesso, così che\nil nostro futuro possa tornare a splendere!\x0E\x04\x00\x00
MID_BT16_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0A\x04リン\x02t\n\x0E\x03\x02\x06\x04リン\nIl fato riserva sempre sorprese. Non pensavo di\nincontrarti ancora.\x0E\x04\x02\x00
MID_BT16_#002	\x0E\x05\x01\x12\x04リン\nAngry\nTuttavia, temo che questo sarà il nostro ultimo\ncommiato. Di te rimarrà solo una macchia sulla\nmia spada!\x0E\x04\x00\x00
MID_BT17_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06アイク\x02t\n\x0E\x03\x02\x08\x06アイク\nSo esattamente chi sei. Posso percepirlo.\nSei il Re Folle.\x0E\x04\x02\x00
MID_BT17_#002	Non mi risparmierò nell'affrontarti!\x0E\x04\x00\x00
MID_BT18_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06ベレト\x02t\n\x0E\x05\x01\x14\x06ベレト\nAngry\n\x0E\x03\x02\x08\x06ベレト\nIl Re della Liberazione vive di nuovo? Dubito\nche te ne andrai con le buone. Non che abbia\nintenzione di trattarti con riguardo.\x0E\x04\x02\x00
MID_BT18_#002	Il flusso del tempo forse ci ha guidato fin qui,\nma la mia lama porrà fine al tuo viaggio.\x0E\x04\x00\x00
MID_BT19_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06カムイ\x02t\n\x0E\x05\x01\x14\x06カムイ\nAngry\n\x0E\x03\x02\x08\x06カムイ\nNon volevo vederti, ma, a quanto pare, ogni\nstrada che percorro mi porta da te...\x0E\x04\x02\x00
MID_BT19_#002	Non mi resta che fermarti, ogni volta.\nNon mi arrenderò!\x0E\x04\x00\x00
MID_BT20_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nエイリーク\x02t\n\x0E\x03\x02\x0C\nエイリーク\nEmani un forte miasma maligno...\nNon sarai forse il Re Demone?\x0E\x04\x02\x00
MID_BT20_#002	\x0E\x05\x01\x18\nエイリーク\nAngry\nSe è così, allora ti sconfiggerò prima\nche tu possa ingannare il prossimo e\ncausare una tragedia!\x0E\x04\x00\x00
MID_BT21_#001	\x0E\x02\x01\x00\n\x0E\x03\x00,&M026_異形兵_マスター_メディウス\x02b\n\x0E\x03\x02(&M026_異形兵_マスター_メディウス\nCome? Come è possibile che io sia stato\nsconfitto così facilmente?\x0E\x04\x00\x00
MID_BT22_#001	\x0E\x02\x01\x00\n\x0E\x03\x00,&M026_異形兵_マスター_ロプトウス\x02b\n\x0E\x03\x02(&M026_異形兵_マスター_ロプトウス\nInutile feccia umana...\x0E\x04\x00\x00
MID_BT23_#001	\x0E\x02\x01\x00\n\x0E\x03\x00("M026_異形兵_マスター_ドーマ\x02b\n\x0E\x03\x02$"M026_異形兵_マスター_ドーマ\nCiò che conta è unicamente il potere.\nSolo la forza... plasma il mondo...\x0E\x04\x00\x00
MID_BT24_#001	\x0E\x02\x01\x00\n\x0E\x03\x00,&M026_異形兵_マスター_アスタルテ\x02b\n\x0E\x03\x02(&M026_異形兵_マスター_アスタルテ\nSono assoluta... eppure mi hai sconfitta.\nImpossibile...\x0E\x04\x00\x00
MID_BT25_#001	\x0E\x02\x01\x00\n\x0E\x03\x00*$M026_異形兵_マスター_イドゥン\x02b\n\x0E\x03\x02&$M026_異形兵_マスター_イドゥン\nIo... sono... sola... Sola... nell'oscurità...\x0E\x04\x00\x00
MID_BT26_#001	\x0E\x02\x01\x00\n\x0E\x03\x00("M026_異形兵_マスター_ベルド\x02b\n\x0E\x03\x02$"M026_異形兵_マスター_ベルド\nVa tutto a mio demerito...\x0E\x04\x00\x00
MID_BT27_#001	\x0E\x02\x01\x00\n\x0E\x03\x00*$M026_異形兵_マスター_ギムレー\x02b\n\x0E\x03\x02&$M026_異形兵_マスター_ギムレー\nSiete impotenti, fragili, insignificanti...\nSiete solo vermi...\x0E\x04\x00\x00
MID_BT28_#001	\x0E\x02\x01\x00\n\x0E\x03\x00*$M026_異形兵_マスター_ネルガル\x02b\n\x0E\x03\x02&$M026_異形兵_マスター_ネルガル\nPerché? Perché ho perso? Mi serve più potere...\x0E\x04\x00\x00
