MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nTrascorsi la mia infanzia all'interno di un\ncastello. Quando uscivo mi sembrava tutto\nnuovo.\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x0C\nスタルーク\nI cambiamenti richiedono tempo, ma... con te\nal mio fianco, credo che potrò imparare a\ncombattere con orgoglio.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nLapis, ti ho vista raccogliere dell'erba dopo la\nbattaglia. A cosa ti serve?\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nScorte di cibo. Lo facevo spesso quando ero\nin campagna... Ops! Ora chissà cosa penserai\ndi me?!\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ラピス\nNessuno sa che sono una campagnola. Se ti\nchiedono perché raccolgo l'erba, potresti dir\nloro che la uso per i miei lavoretti?\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06カムイ\nCapisco. Anch'io speravo di poter nascondere\nle mie origini un tempo. La gente aveva tanti di\nquei pregiudizi su di me...\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ラピス\nNascondo le mie origini perché me ne\nvergogno... Ma ho la sensazione che tu abbia\ndelle motivazioni più serie, Corrin.\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06カムイ\nProvengo da due posti diversi in guerra tra loro.\nSono cresciuta barcamenandomi in una\ncomplicata ragnatela di conflitti e inganni.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06カムイ\nMa non facciamo confronti. Se vuoi tenere\nnascoste le tue origini, avrai il mio appoggio.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ラピス\nNessun giudizio? Grazie, Corrin. Spero di poter\navere la tua forza un giorno.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nCorrin, ti ringrazio per il supporto che mi dai\ncon i tuoi poteri. Devo sdebitarmi! Che regalo\nvorresti?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x08\x06カムイ\nOh, smettila. Non c'è nessun bisogno di\n"sdebitarsi". Mi basta combattere al tuo\nfianco, Citrinne.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nSo che non vuoi niente in cambio, ma...\nnon ho saputo resistere. Che ne dici?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06カムイ\nTutti questi accessori? Cappelli, costumi,\nmaschere... Ma dove li hai trovati?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nSono stata una sciocca. Presa dal desiderio di\nsdebitarmi, mi sono dimenticata che gli emblemi\nnon possono afferrare gli oggetti.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06カムイ\nNon importa. Ho potuto ammirare tanti\naccessori interessanti! Grazie per avermi\nregalato un momento piacevole.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nÈ gentile da parte tua. Vorrei sdebitarmi di\nnuovo... ma questa volta non con qualcosa di\nmateriale.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06カムイ\nGli emblemi si nutrono dei sentimenti degli altri.\nLa tua gratitudine è l'unico regalo che voglio!\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nSalve, Corrin. Posso esserti utile in qualche\nmodo?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x08\x06カムイ\nNo, no. Pensavo solo di fare due chiacchiere.\nMa se sei occupata, facciamo un'altra volta.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nScusami, Corrin. Immagino sia terribilmente\nnoioso andar dietro a una scontrosa come me.\nTi porgo le mie scuse.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06カムイ\nAl contrario, mi diverto molto. Mi piace\nosservare tutte le tue espressioni.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nAbbiamo combattuto solo qualche battaglia\ninsieme, ma mi sembra che tu abbia imparato\na leggermi dentro.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06カムイ\nSe ciò che dici è vero, non è il risultato di un\nmio potere. È perché hai imparato ad aprire il\ntuo cuore.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nNon mi fido facilmente degli altri. Ma con te\nè un po' diverso. Non so spiegare il perché.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06カムイ\nNe sono lieta, a prescindere dal motivo. Spero\nche potremo conversare così più spesso.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nC'è qualcosa, oltre alla guerra, a cui ti dedichi\ncon *fervore*, Corrin?\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x08\x06カムイ\nOltre alla guerra? Detto così può suonare\nstrano, ma immagino che la guerra possa\nispirare una sorta di fervore.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nLa guerra è lo scontro tra la vita e la morte.\nTi costringe a mettercela tutta, che tu lo voglia\no no.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nÈ vero. Ma mettercela tutta non è quello che\nintendevo io con fervore. Deve esserci anche\n*passione*.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIn passato ho ucciso molte persone. Così tante\nche a volte penso che la *violenza* sia l'unica\ncosa in cui eccello.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06カムイ\nSe fosse vero, saresti una persona cattiva.\nMa non penso che sia così.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nLe tue parole mi rincuorano, ma temo che\ninvece sia *esattamente* quello che sono.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06カムイ\nMa ora hai obiettivi, dico bene? Mi hai insegnato\ncosì tanto su cosa significhi avere passione.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nQuando sono con te, mi ricordi un po' il mio\npaese natio, Kagetsu. Hai un'aria familiare.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nSe assomiglia a dove sono nato io, scommetto\nche è un gran bel posto!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カゲツ\nCorrin! Ti andrebbe di uscire con me, così\nmi puoi raccontare tutto del tuo paese?\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06カムイ\nUscire insieme?! Mi fa piacere parlartene, ma\nnon ne vedo la necessità...\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カゲツ\nMi sono proprio divertito insieme a te, Corrin!\nLe tue storie sull'Hoshido erano davvero\ninteressanti.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06カムイ\nMi fa piacere. Mi dà gioia parlare della mia terra.\nQuando penso a tutte le persone che mi\nmancano, sento una forza crescermi dentro.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nIn questo caso, devi parlarne di più! Voglio\nvederti al massimo della tua forza!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06カムイ\nAhah. Grazie del pensiero. Ma pensare a te,\nKagetsu, mi riempie della stessa forza.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nMa perché sono tutti così carini qui?!\nC'è troppa competizione!\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06カムイ\nI nostri soldati sono tutti di bell'aspetto, non è\nvero? Lo trovo fantastico.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nFai bene a dire a tutti che sono carini,\nHortensia. Fa molto bene al morale.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nDo davvero questa impressione o ti stai\nprendendo gioco di me? Non riesco a capire.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIl colore dei tuoi capelli è davvero originale.\nImmagino che usi una tinta speciale!\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nSì. L'effetto a due tonalità è proprio carino,\nvero? Mi sorprende che un emblema sappia\ncose del genere.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x08\x06カムイ\nTingersi i capelli va di moda anche nel mio\nmondo. Anche la mia sorellina lo faceva spesso\ncome te.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nNon sapevo che avessi una sorella minore.\nForse potrei ricoprire io quel ruolo adesso, che\nne dici?\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ロサード\nNessuno si aspetterebbe uno come me a cavallo\ndi una viverna. Il contrasto esalta ancor più\nil mio aspetto grazioso, non trovi?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06カムイ\nIl contrasto. Interessante. Mi domando se farei\nlo stesso effetto trasformandomi in drago...\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nNon sono sicura che il contrasto mi faccia\nsembrare più carina, anzi. Il mio aspetto di\ndrago di solito terrorizza tutti.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0A\x08ロサード\nNon credevo ci stessi ancora pensando. Forse\nè perché ti trasformi solo per combattere?\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nHo pensato a quello che hai detto, Rosado. Hai\nragione, mi trasformo solo per combattere.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0A\x08ロサード\nSì. Sarebbe carino se ti trasformassi, per dire,\nquando facciamo merenda. Ma forse in momenti\ndel genere risulterebbe meno maestoso.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x08\x06カムイ\nForse. Comunque, ormai è solo un discorso\nteorico, dato che non riesco più a trasformarmi.\nGrazie per avermi ascoltata.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\nNon capisco di cosa ti preoccupi. A costo di\nesagerare coi complimenti... sei davvero\ncarinissima.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSei sempre così calma e rilassata in battaglia,\nGoldmary. Come fai?\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nUn lussuoso bagno termale mi rigenera il corpo\ne mi regala una serenità che dura tutto il giorno.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nQuando faccio il bagno nelle acque termali, mi\nsembra che i pensieri svaniscano come per\nmagia.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x08\x06カムイ\nCome ti capisco! Quando ero a casa restavo\nimmersa nell'acqua finché le dita di mani e\npiedi non diventavano tutte raggrinzite.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nDovrei portarti a visitare il mio villaggio, Corrin.\nÈ pieno di terme.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06カムイ\nSembra fantastico! Mi piacerebbe molto venirci.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x08\x06カムイ\nÈ un po' sciocco da parte mia, ma visto che\nnon posso fare il bagno, magari tu potresti...\nimmergere il mio anello nell'acqua?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nSarei felice di onorare la tua richiesta. Faremo\nin modo che il tuo anello ne esca scintillante.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nCorrin, vorrei ringraziarti. Considero una grande\nfortuna che il tuo anello fosse nel mio regno!\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06カムイ\nMi sento fortunata anch'io, Timerra. Dopotutto,\nsei stata tu a venirmi a prendere. E ora vinciamo\nquesta guerra!\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nTi piace cantare? A me moltissimo, soprattutto\nin compagnia!\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06カムイ\nAnche a me piace. Nel mio mondo le canzoni\nerano importanti. Possono essere più potenti\ndelle parole.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nHai detto che ti piace cantare, ma non ho mai\navuto il piacere di sentirti. Mi canteresti una\ncanzone?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06カムイ\nOh, beh, mi piace cantare, Timerra, ma non\nsono brava.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nNon importa essere bravi o meno, ciò che conta\nè metterci il cuore. Cantami qualcosa,\nti prego!\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06カムイ\nE va bene, ci proverò. ♪ Come le grigie onde,\nè tuo destino cercar la vita oltre quelle\nsponde... ♪\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nLady Corrin, farò di tutto per proteggerti.\nSo che sei forte, ma è mio dovere di cavaliera.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06カムイ\nGrazie di cuore, ma tanto non posso ferirmi.\nPer me è più importante che tu protegga te\nstessa.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nSiamo compagne di armi alla pari, lo so.\nTuttavia, vorrei essere io la persona che\nti protegge.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06カムイ\nCapisco. È bello proteggere qualcuno.\nChi non lo vorrebbe?\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nLady Corrin, ma è vero che sai trasformarti in\nun drago? Potresti farmi vedere cosa sai fare?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06カムイ\nMi dispiace, ma a quanto pare in questo mondo\nnon riesco ad assumere la forma completa...\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nCosa? Oh! Ma io volevo tanto vederti! No, non\nmi arrendo. Aspetterò con pazienza e forse\nprima o poi succederà.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06カムイ\nNon so se ci riuscirò, ma... oh, non importa.\nSpero di poterti accontentare, un giorno, Merrin.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nLa vostra abilità sul campo di battaglia è\nsorprendente. Sicuramente ve la caverete bene\nanche nelle zuffe di strada, nevvero?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06カムイ\nZuffe... di strada? Litigavo spesso con i miei\nfratelli, ma non so se fossi particolarmente\nbrava.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nAvete detto che vi azzuffavate con i vostri\nfratelli, nevvero? Anche io e mio fratello\nmaggiore abbiamo di codesti trascorsi, di grazia.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06カムイ\nAzzuffarci? Altroché... ho fatto loro anche di\npeggio.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nCombattei una guerra in cui i miei fratelli\nerano anche i miei nemici. Fu davvero\ndoloroso... Mai più.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nOh, perdonatemi. Non riesco nemmeno a\nimmaginare qualcosa di più terribile che\ncombattere contro mio fratello.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x08\x06カムイ\nTra fratelli, piccole incomprensioni possono\ntrasformarsi in grandi rivalità. Ma ne vale la\npena?\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x0A\x08パネトネ\nOh, Lorsignora Corrin, avete ragione.\nÈ stata una lezione importante. Vi ringrazio.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nフォガート\nSai, mi sono spesso cacciato nei guai perché\ncercavo di intrufolarmi nella fortezza dove si\ntrovava il tuo anello!\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06カムイ\nDavvero? D'ora in poi non serve più intrufolarsi.\nPuoi vedermi quando lo desideri.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nQuel posto dove abbiamo combattuto l'altro\ngiorno... era davvero bello. È strano avere\npensieri del genere durante una guerra.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0C\nフォガート\nNo, bisogna apprezzare la bellezza quando\npossiamo. Un giorno ti mostrerò tutti i posti\npiù belli del Solm!\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nNon vedo l'ora di visitare i posti più belli del\ntuo paese. In particolare, mi emoziona l'idea\ndi vedere il mare azzurro.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\nCi andremo! È meraviglioso e la pesca\nfantastica. Anche se io non sono bravo\na pescare.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x08\x06カムイ\nÈ facile. Basta usare un'esca luccicante che\nattiri i pesci. Scintillante... come il mio anello!\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nフォガート\nAh! Non ci penso nemmeno a buttare il tuo\nanello in acqua! Ma andremo al mare!\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nNon so se sia il caso di chiedertelo, ma avresti\nuna confessione che vorresti farmi?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06カムイ\nUna confessione? Oh, già, sei un sacerdote.\nNon c'è nulla che senta il bisogno di confessare\nal momento, ma ti ringrazio.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLady Corrin, non conosco nessuno che abbia\nla tua stessa forza morale. Ti ammiro molto.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh, è solo frutto di tanta esperienza.\nNon mettermi su un piedistallo.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nPandreo, perché sei così formale con me?\nDi solito sei alla mano con tutti.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nGli emblemi sono esseri quasi divini. In quanto\nsacerdote, è mio dovere trattarti con ossequio.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06カムイ\nCapisco il tuo punto di vista, ma io mi sento\nuna persona normale. Non formalizzarti con me.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nSe è questo che desideri, lungi da me rifiutare.\nAhem... È il momento di fare festa, Corrin!\nAhuuuuu!\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nHo sentito dire che sei un ottimo cuoco, Bunet.\nChe dote eccezionale. Ti invidio.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nÈ vero, ma essere un grande chef ha il suo\nprezzo. Non sono ancora riuscito a inventare\nun sapore che mi soddisfi completamente.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nCorrin, il tuo anello luccica come un dolce fatto\ncon zucchero di prima qualità... Meraviglioso.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh, non l'avevo notato, Bunet. Ma hai ragione,\nè molto bello.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nIl tuo anello, Corrin, è meraviglioso. Quando\nlo guardo comincio a immaginare nuovi dolci\nmai preparati.\x0E\x04\x00\x00
