MID_OP1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ルミエル\x021\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08ルミエル\nBenvenuti al castello di Lythos. Qui saremo\nal sicuro.\x0E\x04\x00\x00
MID_ED1_#014	\x0E\x03\x02\x0A\x08リュール\nÈ un altro anello degli emblemi?\x0E\x04\x00\x00
MID_ED1_#015	\x0E\x03\x02\x0A\x08ルミエル\nNo, è puramente decorativo. Sai, prima che ti\naddormentassi ti feci una promessa.\x0E\x04\x00\x00
MID_ED1_#016	\x0E\x03\x02\x0A\x08リュール\nChe promessa?\x0E\x04\x00\x00
MID_ED1_#017	\x0E\x03\x02\x0A\x08ルミエル\nPromisi di farti un bellissimo regalo adatto a te\nper il tuo compleanno.\x0E\x04\x02\x00
MID_ED1_#018	Ci lavorai in segreto, ma non feci in tempo a\ncompletarlo.\x0E\x04\x02\x00
MID_ED1_#019	Quel compleanno è passato da tanto tempo,\nma per me è molto importante potertelo\nconsegnare.\x0E\x04\x00\x00
MID_ED1_#020	\x0E\x03\x02\x0A\x08リュール\nNon posso accettare.\x0E\x04\x00\x00
MID_ED1_#021	\x0E\x03\x02\x0A\x08ルミエル\nPerché?\x0E\x04\x00\x00
MID_ED1_#022	\x0E\x03\x02\x0A\x08リュール\nQuell'anello rappresenta un'importante\npromessa che io non riesco a ricordare.\x0E\x04\x02\x00
MID_ED1_#023	Non mi sento a mio agio ad accettarlo. È come\nricevere un regalo destinato a qualcun altro.\x0E\x04\x02\x00
MID_ED1_#024	Che ne dite di offrirmelo di nuovo quando\navrò recuperato tutti i miei ricordi?\x0E\x04\x00\x00
MID_ED1_#025	\x0E\x03\x02\x0A\x08ルミエル\nTutti i tuoi ricordi...\x0E\x04\x02\x00
MID_ED1_#026	...\x0E\x04\x02\x00
MID_ED1_#027	Mentre combattevi con me, non è riaffiorato\nnessun ricordo?\x0E\x04\x00\x00
MID_ED1_#028	\x0E\x03\x02\x0A\x08リュール\nNo, mi dispiace.\x0E\x04\x00\x00
MID_ED1_#029	\x0E\x03\x02\x0A\x08ルミエル\nNon ti scusare. Non importa ciò che riesci\na ricordare in questo momento...\x0E\x04\x02\x00
MID_ED1_#030	Spero solo che un giorno mi chiamerai\n"mamma"...\x0E\x04\x02\x00
MID_ED1_#031	Proprio come facevi mille anni fa...\x0E\x04\x00\x00
MID_ED1_#032	\x0E\x03\x02\x0A\x08リュール\n...\x0E\x04\x00\x00
MID_ED1_#033	\x0E\x03\x02\x0A\x08ルミエル\nPerdonami, è solo che sono così felice di poter\ndi nuovo abbracciare mi\x0E\x0A\x00\x08\x02o\x02a figli\x0E\x0A\x00\x08\x02o\x02a.\x0E\x04\x02\x00
MID_ED1_#034	Mi sono lasciata andare un po' troppo, eh?\x0E\x04\x00\x00
MID_ED1_#035	\x0E\x03\x02\x0A\x08リュール\nNon dite così...\x0E\x04\x00\x00
MID_ED1_#036	\x0E\x03\x02\x0A\x08ルミエル\nAhaha... ti ho messo in imbarazzo, vero?\nForza, per oggi chiudiamola qui e riposiamoci.\x0E\x04\x02\x00
MID_ED1_#037	Poi potremo parlare ancora.\x0E\x04\x02\x00
MID_ED1_#038	Che ne dici? Me lo prometti?\x0E\x04\x00\x00
MID_ED1_#039	\x0E\x03\x02\x0A\x08リュール\nAhahah, sì.\x0E\x04\x00\x00
MID_ED3_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ルミエル\x021\n\x0E\x03\x02\x0A\x08ルミエル\nEheheh...\x0E\x04\x02\x00
MID_ED3_#002	Vedere finalmente che \x0E\x0A\x00<\x1Cil mio bambino\x1Cla mia bambina si è\nrisvegliat\x0E\x0A\x00\x08\x02o\x02a mi riempie di gioia. Ora niente\nci separerà mai più.\x0E\x04\x02\x00
MID_ED3_#003	C'è così tanto tempo da recuperare, così tante\ncose da fare e vedere!\x0E\x04\x02\x00
MID_ED3_#004	Potremo parlare per ore, fare passeggiate,\nmangiare insieme...\x0E\x04\x02\x00
MID_ED3_#005	Ma senza i suoi ricordi del passato, chissà...\x0E\x04\x02\x00
MID_ED3_#006	...\x0E\x04\x02\x00
MID_ED3_#007	Emblema Sigurd.\x0E\x04\x00\x00
MID_ED3_#008	\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nSono qui.\x0E\x04\x00\x00
MID_ED3_#009	\x0E\x03\x02\x0A\x08ルミエル\nC'è qualcosa che vorrei discutere con te.\x0E\x04\x00\x00
MID_ED4_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08リュール\nChe giornata.\x0E\x04\x02\x00
MID_ED4_#002	La regina Lumera sembra così buona e gentile.\nDeve essere stata una madre meravigliosa...\x0E\x04\x02\x00
MID_ED4_#003	Se solo potessi ricordarmi di quei giorni...\x0E\x04\x02\x00
MID_ED4_#004	Chissà come mi sentivo fortunat\x0E\x0A\x00\x08\x02o\x02a ad avere\nuna madre come lei...\x0E\x04\x00\x00
