MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTra tutti gli anelli rubati dal castello di Lythos,\nsono l'ultima a unirmi a te... scusa per il ritardo.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ラピス\nTi sei ambientata nel nostro mondo, Erika?\nQualsiasi cosa ti serva, chiedi pure a me.\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x0C\nエイリーク\nQualsiasi cosa? Uhm... Beh, non posso tenere\noggetti in mano, ma qualcosa di divertente\nda guardare mi farebbe piacere!\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ラピス\nHo appena finito di costruire una cosa che ti\npotrebbe piacere, Erika! È un set di modellini di\nmobili.\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x0C\nエイリーク\nMa è meraviglioso! Sembrano così delicati e\npreziosi... Grazie Lapis, ammiro la tua abilità\nartigianale!\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSei così abile nel creare oggetti con le tue mani,\nLapis. Devo ammettere che ti invidio un po'!\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06ラピス\nGrazie, ma la mia situazione mi ha costretto\na imparare. Si tratta per lo più di spirito di\nsopravvivenza, dubito che tu ne avresti bisogno.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x0C\nエイリーク\nOh, ma non è vero! Gli oggetti che realizzi sono\ndei veri tesori, fatti con grande cura e amore.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ラピス\nNon l'avevo mai vista così... Ma non farmi\ntroppi complimenti, non voglio montarmi\nla testa!\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nMi piace fare piccoli doni agli amici. Cosa posso\nregalarti, Erika? Dimmi cosa desideri e lo avrai.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x0C\nエイリーク\nEheh, sei così gentile, Citrinne. Per ora,\nmi basta questa tua offerta a darmi gioia.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nCi deve essere qualcosa che posso comprarti,\nErika. Vuoi una montagna? O vuoi affittare una\nspiaggia tutta per te?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x0C\nエイリーク\nEhm, mi sembrano regali un po' esagerati,\nma apprezzo la tua generosità. Fammici\npensare un po' su...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nHo pensato alla tua offerta, Citrinne... e ho\ntrovato una cosa che vorrei ricevere.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x0C\nシトリニカ\nAh, è meraviglioso! Dimmi, cosa posso\ncomprarti per esprimerti la mia amicizia?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nエイリーク\nIn realtà cosa mi rende felice è sapere che\ntu tieni a me. La tua premura è il regalo più\nbello.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x0C\nシトリニカ\nOh, Erika... se consideri questo un regalo, allora\nsei tu a farlo a me. Conserviamolo nei nostri\ncuori.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08アイビー\nPer essere una principessa sei onesta e aperta.\nDetto tra noi, ti invidio un po'...\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNon mi aspettavo questi complimenti.\nGrazie, Ivy.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nMi è sempre stato detto che sono fin troppo\ntrasparente. Forse dovrei cercare di essere\npiù... scaltra?\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x0A\x08アイビー\nIhih, curioso. Se è quello che desideri, potresti\nprovare a seguire il mio esempio.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08アイビー\nImmagino sia naturale invidiare agli altri\nle qualità che non abbiamo.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x0C\nエイリーク\nE a te cosa manca, Ivy?\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nMolte cose, in realtà. Quando combatto\naccanto agli altri mi sento così inadeguata...\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x0C\nエイリーク\nI tuoi amici non intendono metterti in ombra,\nma sostenerti. Lo so per certo, perché anch'io\nsono una di loro.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nQuanti interessi che hai. Ti invidio, sai?\nIo non ne ho nessuno in particolare.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nIl tempo che trascorro immerso nei miei\npassatempi dà un *senso* alla mia vita\ned è la mia più grande gioia.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nAlla fine chiunque può trovare un'attività di\nsuo *gradimento*. Basta solo provare.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0C\nエイリーク\nCerto, mi sembra un ottimo consiglio!\nCi penserò su.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nCi ho pensato. Forse so cosa voglio fare.\nVoglio portare la pace a tutta l'umanità.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nPiù che un *passatempo* mi sembra un compito\ndi grande responsabilità. È davvero questa\nl'attività che cercavi?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0C\nエイリーク\nSì, per me non sarebbe una fatica. Nulla mi\ndà gioia come vedere la gente che vive felice\ne contenta.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x0A\x08ゼルコバ\nNon so se la vedo come te, ma la tua risposta\nera senza dubbio *intrigante*.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nCome ti trovi a vivere in una terra straniera?\nA me a volte manca un po' il mio mondo...\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nA me per niente! Non so cosa sia la nostalgia di\ncasa! Qui imparo cose nuove ogni giorno, non\npotrei chiedere altro!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06カゲツ\nForse possiamo curare la tua nostalgia con\nqualcosa che ti dia gioia qui. Vieni con me!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x0C\nエイリーク\nForse hai ragione, ma... Dove mi stai portando?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06カゲツ\nTi è piaciuta la nostra passeggiata, Erika?\nTi ho fatto vedere tutti i miei luoghi preferiti!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x0C\nエイリーク\nErano davvero dei bei posti. Ma mi avrebbe\nfatto piacere guardarli con più calma...\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nScusami. Il tempo era poco e i posti da mostrarti\ntroppi. Non ho potuto fare altrimenti!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x0C\nエイリーク\nGià, me ne sono accorta. Adesso almeno ho\nl'impressione di conoscere meglio questo\nmondo. Grazie, Kagetsu.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSono qui grazie ai tuoi attendenti.\nGli sono grata per il loro aiuto.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nSono io a esserti grata. Combattere accanto\na te mi riempie di orgoglio...\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nErika, lascia che te lo chieda. Quando è stata\nl'ultima volta che ti hanno detto che sei davvero\nbella e adorabile?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x0C\nエイリーク\nNon saprei. Non sono abituata a sentirmi dire\ncose del genere. Forse quando ero bambina?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nÈ arrivato il momento che qualcuno dichiari\nufficialmente la tua bellezza e il tuo fascino!\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x0C\nエイリーク\nUfficialmente?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\nTieni, questo è un certificato che attesta il tuo\ngrande fascino. Puoi appenderlo dove vuoi.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0C\nエイリーク\nOh, non avevo mai ricevuto niente del genere!\nForse possiamo esporlo nella sala degli\nemblemi?\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSai disegnare ogni cosa che vedi.\nIl tuo è un dono fantastico, sai?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x0A\x08ロサード\nEheh, sì, ma mai fantastico quanto il tuo viso!\nLascia che ti faccia un ritratto.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ロサード\nOra ti faccio vedere dei paesaggi che ho dipinto\ndi recente. Quale preferisci?\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0C\nエイリーク\nSono uno più bello dell'altro, ma guardarli\nmi fa venire nostalgia di casa...\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ロサード\nDeve mancarti davvero molto il tuo mondo, se\nil pensiero ti ha distolta dai miei bei paesaggi.\nScusami se ti ho rattristata.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0C\nエイリーク\nScusami tu. Sono dei bei disegni, hai talento.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0C\nエイリーク\nErano così ben fatti che mi hanno ricordato\ni paesaggi della mia terra. Mi manca molto.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\nMi piacerebbe che mi raccontassi qualcosa\ndi quei luoghi. Immagino siano incantevoli.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSpesso mi domando perché scoppino le guerre.\nChe senso ha combattere e farsi del male?\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nSono d'accordo... È un crimine che ragazze\ncarine come noi debbano abbassarsi a\ncombattere...\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nSono cresciuta in un meraviglioso villaggio\ntermale e per questo adoro fare il bagno.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0C\nエイリーク\nSembra un bel posto, da come lo descrivi.\nChissà se ci sono delle terme anche nel mio\nmondo.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nGoldmary, mi hai fatto venire voglia di farmi\nun bel bagno.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nNon deve essere facile non avere un corpo\nfisico. Penso che non avrebbe senso portarti\nalle terme...\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nMa forse potresti goderti lo stesso l'atmosfera\nrilassante?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0C\nエイリーク\nMi piace come idea. Dovremmo andare al tuo\nvillaggio appena se ne presenta l'occasione.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nミスティラ\nTu sei una principessa, giusto? Ti piace\nchiacchierare con le guardie del castello\ne fare pisolini nei giardini reali?\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x0C\nエイリーク\nN-Non farei mai una cosa del genere... da dove\nvengo io, sarebbe visto come un\ncomportamento inappropriato.\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nミスティラ\nAdoro viaggiare in incognito, sai?\nTu lo hai mai fatto?\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x0C\nエイリーク\nBeh, ho viaggiato in lungo e in largo per il mio\npaese, ma non per divertimento... sempre a\ncausa della guerra, purtroppo.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nConsiderato il tuo stile di vita... penso che\nanche i reali dovrebbero concedersi un po'\npiù di libertà.\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x0C\nミスティラ\nInfatti! Come può un sovrano che non è libero\ncreare e guidare un paese libero?\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nエイリーク\nHai ragione. Tuttavia, ritengo che un regno\ndebba avere delle regole precise e rigide.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x0C\nミスティラ\nSì, lo capisco. Più ti conosco, meglio comprendo\nl'importanza dell'equilibrio tra libertà e regole.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06メリン\nIo amo molto le bestioline rare.\nCe ne sono anche nel tuo mondo?\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x0C\nエイリーク\nI mostri contano? Abbiamo scheletri, ghoul,\nzombie e... ragni mangiauomini.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06メリン\nAlcune bestioline riescono a sopravvivere in\nambienti molto ostili... le ammiro per quello.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x0C\nエイリーク\nMi sono imbattuta in un nido di mostri in mezzo\nai vulcani una volta... L'ammirazione non è stato\nil primo dei miei sentimenti.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDevo ammettere che passare del tempo con te\nmi ha aiutata ad apprezzare meglio l'ignoto.\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x0C\nエイリーク\nOra comprendo il fascino delle creature\npiù strane... Mi hai regalato una prospettiva\nnuova.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nÈ un onore per me, lady Erika. Sono lieta che\nuna principessa come te apprezzi le mie parole.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06メリン\nSpero che parleremo ancora... voglio sapere\ntutto sugli scheletri e gli zombie!\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nVoi parlate in modo così elegante e rifinito,\nLorsignora Erika. Codesta è la foggia di parlare\ndi voi nobili, nevvero?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNon ci avevo mai pensato, a dire il vero...\nMi viene naturale parlare così.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nPanette, non ho potuto fare a meno di notare\nil tuo modo di parlare, così raffinato e\noriginale... è davvero adorabile.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x0A\x08パネトネ\nHo studiato elocuzione per suonar acculturata,\nnon certo mi aspettavo di venir considerata\nadorabile, di grazia.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nNon è poi così importante parlare in modo\ncorretto... l'importante è mostrarsi sinceri con\nil proprio interlocutore.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nUn arduo compito, invero... Mi chiedo se\nriusciate a comprendere i veri sentimenti\nche albergano in cor mio...\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0C\nエイリーク\nPenso di sì. So che sei contenta di poter\ncombattere al mio fianco.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x0A\x08パネトネ\nCiò mi rende oltremodo felice. Tuttavia, non\nposso nascondere un leggero imbarazzo. Con\nvoi non si possono avere segreti.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nDevo ammettere che non pensavo fossi così\nforte, Erika. Non si può davvero giudicare dalle\napparenze.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMio fratello mi ha allenata duramente.\nE tu invece sei amichevole proprio come\nsembri.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nA proposito di quel tizio che ti aiuta in battaglia.\nÈ un amico tuo? Mi piacerebbe scambiare\nquattro chiacchiere con lui.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0C\nエイリーク\nIntendi mio fratello gemello Ephraim? Mi spiace,\nma svanisce alla fine di ogni battaglia.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nI principi devono fare i conti con molte\naspettative. A volte ci si sente un po'...\ncostretti.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nエイリーク\nCredo che la gente si aspetti grandi cose da te\nperché sanno quanto tu sia brillante.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nSe la metti così, allora dovrei lavorare più\nduramente per venire incontro alle loro\naspettative.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nエイリーク\nQuesto sì che è l'atteggiamento giusto.\nMa non dimenticare che anche il tuo carattere\ncosì rilassato è un'ottima qualità.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nErika, che ne diresti se ti insegnassi come\ndivertirti un po'? O... le feste non fanno per te?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMi piace divertirmi. È solo che... come dire?\nNon so come comportarmi alle feste.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nNon esiste una vera e propria etichetta.\nA parer mio, più si urla, più ci si diverte!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0C\nエイリーク\nUrlare? Non ho mai urlato fuori dal campo\ndi battaglia. Magari posso provarci... sì!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDunque... ero sola e ho deciso di provare a\nurlare. E devo dire che è stata un'esperienza\nmolto rinvigorente!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nBeh, ma dovresti urlare quando sei con\nqualcuno, non da sola.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0C\nエイリーク\nCapisco, ma mi imbarazza farlo di fronte a\nqualcuno.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nPerché non provi con me, allora? Noi due soli.\nUrliamo a squarciagola finché ci va.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nI tuoi piatti hanno sempre un'aria appetitosa,\nBunet. Mi sembra quasi di sentirne il sapore\nsolo a guardarli.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nNe distingui il sapore solo guardandoli?\nChe fortuna! Mi piacerebbe avere questa\ncapacità.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nDato che distingui i sapori solo con gli occhi...\nPotresti dirmi se questo piatto è buono?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOh! In realtà, capisco se un piatto è buono solo\nse vedo qualcuno che lo mangia sorridendo.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nMa allora non senti i sapori con la vista?\nChe disdetta. Ci tenevo così tanto a farti\nassaggiare le mie creazioni.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x0C\nエイリーク\nPiacerebbe anche a me. Forse ho un'idea...\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x0C\nエイリーク\nPosso osservarti mentre cucini e immaginare\nil gusto dei tuoi piatti.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nVuoi usare l'immaginazione... per sentire il gusto\ndei miei piatti? Che esperimento interessante.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06アンナ\nOh, ma che bell'emblema! Benvenuta nel mio\nnegozio. Troverai ogni tipo di oggetti rari!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nエイリーク\nSono venuta per vedere la tua merce, ma c'è\nqualcosa di familiare in te.\x0E\x04\x00\x00
