MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リュール\nWill you help me bring peace back to this world\nas soon as we can?\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08アイビー\nThe way you Emblems glow and float around...\nYou're not actually ghosts, are you?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x08\x06セリカ\nHehe, I don't feel like a ghost, but now that you\nmention it, I don't know.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08アイビー\nYou are a princess as well, are you not? Both of\nus were born to carry heavy burdens, it seems.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06セリカ\nTrue. But if not for that, I wouldn't have\nbecome an Emblem, and we'd never have met.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08アイビー\nI used to think trust was hard to come by, but\nyou have proven yourself to me time and again.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06セリカ\nI'm glad to hear you trust me. Thank you.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nIf you'll go on lending me your power, I promise\nto do all I can for both our countries.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06セリカ\nI will always be there when you need me, Ivy.\nI swear it in Mila's name.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nNothing like a bit of peace and quiet, is there?\nI relish these opportunities to relax.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nEvery word you just said is *anathema* to me.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nWhen you have some spare time, Zelkov,\nthere's somewhere I'd like us to go.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nI try my hardest *never* to have spare time,\nbut we can make arrangements.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nThank you for showing me the candles you've\nmade. You have such a wide variety of skills.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nNo need to *thank* me. All of this is purely\nfor the sake of killing time.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x08\x06セリカ\nThe results are impressive nevertheless. Your\ncrafts are as lovely as I've seen anywhere.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x0A\x08ゼルコバ\nIf my pursuits make you *happy*...I suppose\nthere are worse things.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06カゲツ\nI want to see what it is like inside your ring,\nCelica! How do I get inside?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06セリカ\nUh, I don't think that's actually possible. Sorry.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nYou remind me of an old friend. Looking at you\nmakes me nostalgic.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06カゲツ\nThis friend of yours resembles me, does he?\nI wonder if he could match my skill as well!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06カゲツ\nIf we borrow the Divine Dragon's power, we can\nface each other in mock combat, yes?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06セリカ\nYes, I believe so.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nThen let us do so right away! I long to test my\nskill against yours!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06セリカ\nIf you insist. Let's not forget that we're friends\nthough, all right?\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nYour charm may rival my own, Emblem Celica,\nbut I will not be outclassed so easily.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06セリカ\nYou don't need to compare yourself to me,\nHortensia. Your charm is totally unique.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nYou always seem so calm and collected, Celica.\nDon't you ever get angry?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06セリカ\nOf course. Thugs and bullies who cause trouble\nfor innocent people make me furious.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nWe know each other well enough by now that I\nfeel like I can ask... Have you ever been in love?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x08\x06セリカ\nI have, as a matter of fact. He's strong, brave─\nmakes you feel like you can handle anything.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\nAww, you're gushing! Hehe, you sound\ncompletely smitten. It's kind of adorable.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x08\x06セリカ\nAsk a mushy question, get a mushy answer!\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ロサード\nYou're adorable, Celica. Would you mind if I\ncaptured your beauty in one little drawing?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06セリカ\nWith a compliment as sweet as that, how could\nI mind? Draw me as much as you would like.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ロサード\nI'm looking to draw another portrait. Who do\nyou think should be my next subject?\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x08\x06セリカ\nSo hard to say. Everyone has a unique charm\nworth capturing.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ロサード\nThe world would be such a peaceful place if\nonly people put a higher value on cuteness.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x08\x06セリカ\nHow do you figure?\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nThere's nothing adorable about weapons or\nwarfare, so people would lose interest in them.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x08\x06セリカ\nWhat an interesting thought. Your perspective\non this is fascinating, Rosado.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nI'm sorry if I upstaged you too much in the last\nbattle, Celica. I know I can be intimidating.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06セリカ\nThat's...OK? Don't worry about it.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nAlready done for the day, Goldmary? Most of\nthe others are still training.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nNo need to overdo it. I've already perfected\nmy form.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nI'm curious, Celica. Are Emblems able to bathe?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06セリカ\nI'm not sure. Without a physical body, it's never\noccurred to me to try.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nPerhaps we could try going to a hot spring\nsometime. You might enjoy it.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x08\x06セリカ\nYes, that sounds nice. If nothing else, I think\nI would enjoy the atmosphere of such a place.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nミスティラ\n♪Clothing is best when it's nice and thin.\nSoft and light and perfect for a swim.♪\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06セリカ\nWhat a fun little song. What is it called?\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nミスティラ\nUgh, I'm dying to go camping. I want to jump\ninto an oasis and swim around so badly!\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06セリカ\nOh my, you do seem worked up. Why don't we\ntake a walk so you can burn off a bit of energy.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nミスティラ\nSo, what kind of clothes were popular in your\nworld? I want to hear all about the fashions!\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06セリカ\nI'm sorry, but I lived in a priory for a long time,\nso I really don't know much about those things.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nA priory?! Oh, well, what did you wear there?\nAnd what was living there like? I wanna know!\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06セリカ\nI'll tell you all about it. But only if you explain\nthe fashions of this world to me in return.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06メリン\nLady Celica, as a sign of our new friendship, I'll\nlet you pet my wolf's fur. It's quite soothing.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06セリカ\nThat's very kind of you, and I would love to,\nbut...my hand would just pass right through.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06メリン\nDid you see me in that last battle? I fought with\nevery ounce of skill I have to make you proud.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06セリカ\nYes, you were incredibly cool, Merrin.\nOf course, I would expect no less from you.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06メリン\nMy older brothers, ugh, I'm so annoyed. I'm an\naccomplished knight for goodness sakes!\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06セリカ\nIt's not often I see you so angry, Merrin.\nWhat's going on?\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nUgh, Lady Celica! My brothers keep insisting\nthey're worried about me! Worried about ME!\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06セリカ\nThat reminds me of my older brother. Just try\nto think of it as their way of saying, "I love you."\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nGood day, Celica. I see the weather is quite\npleasant once again.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06セリカ\nIt is lovely, isn't it. It's just the sort of weather\nthat makes me want to get out and about.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nI dare say our enemies grow ever stronger. You\nmust use your power to kick their butts, Celica.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06セリカ\nAll I can do is bestow my powers on others. But\nI'll gladly do it to defeat our enemies, Panette.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nUgh, I'm spittin' mad! I shoulda done so much\nbetter in that fight!\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x08\x06セリカ\nOh no! What happened to make you so angry?\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nMy goodness! Celica! I do wish you would give\nme fair warning before drawing near.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06セリカ\nDon't you get tired of pretending? It's OK,\nPanette. You don't have to be polite around me.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nフォガート\nI know I'm laid back and all, but as it turns out,\nI'm actually a prince, in case you didn't know.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06セリカ\nAh, I see. I have had to hide my social status\nbefore, but you're much better at it than I was.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nフォガート\nI wonder if the fighting will end soon. There are\nso many places I want to visit when it does.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06セリカ\nTraveling sounds lovely, doesn't it? I hope we\ncan all go on some fun trips together one day.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nフォガート\nYou Emblems don't grow old, do you? If I didn't\nage, I would travel the world for centuries.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06セリカ\nYes, but we can't move as freely as you. What\nwould you do when you finished traveling?\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nAll kinds of things, but mostly I would just go\naround meeting new people. That's always fun!\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06セリカ\nI see why so many people like you, Fogado. May\nyou spend centuries meeting wonderful people.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nTo fight beside someone as revered as you is\njust...just WOW! I think I need to say a prayer.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06セリカ\nHehe! Oh, Pandreo. Please, try to think of us as\nequals and as friends.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIs it prayer time for you too? Your god has got\nto be amazing to be worshipped by an Emblem!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06セリカ\nNo one religion is better than another. They all\nhave their beauty. Now, let's pray for peace.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nIs everything alright, Pandreo? You don't seem\nlike yourself.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nI'm sorry, I was just tending to a funeral. No\nmatter how often I do it, I never get used to it.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06セリカ\nYou don't have to get used to it, Pandreo. It's\nOK to let yourself feel sad when times are sad.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nIt's...OK? Thank you, Lady Celica. I really\nneeded to hear that.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x06\x04ボネ\nYour ring─the way it's set with a stone─it looks\nlike candy. Hm, I wonder if it tastes like candy...\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06セリカ\nYou might choke on it if you try to find out.\nSo, let's just let it remain a mystery, shall we?\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nYour chef skills are incredible. I can't eat the\nfood you make, but I love watching you make it.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x06\x04ボネ\nI'm happy to hear that, Celica. For dinner, I'll\nbe sure to serve something beautiful to behold.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x06\x04ボネ\nThis dish is just the same as any dish from this\nworld. I'm sorry, Celica. I tried, but I have failed.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06セリカ\nIt's OK. It's not easy to re-create a dish from my\nworld with nothing but my verbal instructions.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nI want to make a dish that reminds you of home.\nSurely you'd be happy to see such a thing.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06セリカ\nThank you, but just spending the time working\non it together has made me more than happy.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06アンナ\nIn honor of meeting you, I'm holding a special\nsale today. I'm gonna rake in the cash!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06セリカ\nOh, what a cute little shop! You've gone to so\nmuch trouble that I have to have a look.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nHey, Anna─sorry, Lady Anna. Did you find any\nleads on the location of your family?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nNo luck yet. But I'm not worried. I'm sure\nthey're all doing fine!\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06アンナ\nFeast your eyes, Celica! I've come up with a\nnew product.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06セリカ\nOh? What is it?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nSet the log here, roll a stone down this groove,\nand the axe at the other end does all the work!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06セリカ\nThat's...one way of cutting wood. But it would\nprobably be faster to chop it yourself.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ジャン\nCelica? Are you injured, or─ Oh. I guess you're\nan Emblem, so it can't be that.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06セリカ\nI'm fine, don't worry. But I heard you're a very\nskilled doctor, so I thought I'd watch you work.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ジャン\nI should have done better today. Why can't\nI just get it right?\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06セリカ\nThe battlefield can be scary even for veteran\nfighters. Don't get too frustrated with yourself.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nGood work, Jean. You had so many patients to\ntreat today that it must have worn on you.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nThanks for thinking of me. But it was probably\nmuch worse for my patients.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nIf I was a better doctor, I could treat them faster\nand more effectively.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06セリカ\nThey have their lives, and that's what counts.\nYou have to take care of yourself too.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nWhere are you off to, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nWhat?! Nowhere! OK, maybe somewhere.\nHow did you know I was up to something?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ユナカ\nThat's a fancy looking weapon you've got there,\nCelica. Mind if I take a closer look?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06セリカ\nNot at all─but I'm not sure whether it will\nmeasure up to your exacting standards.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nTalking to you is always interesting, Yunaka.\nI've picked up so many new words and phrases.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nOh no. Have you been taking notes?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06セリカ\nYes. You have so many expressions that I never\nwould have heard in my world. I enjoy them!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nCelica, no! You're toying with powers you\ndon't understand!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nSo, what did you think of the dance? I tried to\nmake it worthy of someone such as yourself.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06セリカ\nIt was enthralling! I was entranced before I\nknew it. Your reputation is well earned, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nOh, Seadall, why aren't you eating with\neveryone else?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nI am careful about the food that fuels my dance.\nIt can be hard for some to understand, I know.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nYou must be bored watching me dance, Celica.\nWhy don't you join me from time to time?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06セリカ\nI appreciate the invitation, but honestly, I'm\nworried I won't be very good.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nYou have nothing to worry about if you let\nyour heart lead you through the steps.\x0E\x04\x00\x00
