MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nDon't go thinking I'm some wishy-washy noble.\nI'm stronger than I look.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08アイビー\nYour ring is something of an heirloom in my\nfamily. I suppose that makes things awkward.\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x06\x04リン\nNot at all. I spent many years in your father's\ncompany. King Hyacinth treated me well.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08アイビー\nI still find it odd to fight alongside a family\nheirloom─but I'm glad you're here, Lyn.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x06\x04リン\nElusia's royal family has a special place in my\nheart. I'm happy to lend you my strength.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nBeing an Emblem's not so bad, but at times,\nI wish I could wander the world more freely.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x0A\x08アイビー\nIt took leaving my country altogether for me to\nrealize how much I had been missing.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nI have no easy solution for you. Perhaps we\ncould take walks together, for a start.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x06\x04リン\nOh, that'd be great. Thank you, Ivy. I'm glad\nI can confide in you about things like this.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nYou grew up on the open plains, did you not?\nIt must have been *fatally* boring.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x06\x04リン\nNot at all, actually. Nomads lead exciting lives.\nThere's always something going on.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nYou always seem so *leisurely.* I find it\nrather unsettling.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x06\x04リン\nA wanderer's at home wherever she goes. If I\nshow some "leisureliness," that's probably why.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nI wish you could see my homeland. It might\nease your restless search for deeper meaning.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nThe plains? I told you before, I would find\nsimply staring at nature *fatally* boring.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x06\x04リン\nWhat about talking to me? Is that\n*fatally* boring?\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x0A\x08ゼルコバ\nHm-hm. Interesting point. I admit our\nconversations are *sufficiently* entertaining.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nHey, Kagetsu. You can see the future, right?\nCan you give me a prediction?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nNaturally! Let me see... Your homeland will have\nlovely weather tomorrow! Take my word for it!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06カゲツ\nOK, this time I will predict something you can\nsee yourself. Very soon, you will be frustrated!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x06\x04リン\nWhat a strange prediction. How am I supposed\nto... Oh, I get it. That was a joke, right?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06カゲツ\nIf you disbelieve my prophetic power, then try\nasking me your own question.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x06\x04リン\nIf you insist. You usually predict small details,\nright? So, what's for breakfast tomorrow?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nAh. You will soon see that we will be eating...\nonigiri! Yes, I love onigiri!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x06\x04リン\nSounds more like a plan than a prediction. Or\nmaybe you're just seeing what you want to see.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nWow, you're the Emblem from my father's ring?\nYou're almost as cute as I am...\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x06\x04リン\nThat's quite a compliment, considering how\nadorable you are.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nI've been studying you, Emblem Lyn. I'll bet\nyou've had your share of gentleman callers?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x06\x04リン\nI've had a few suitors. They disappeared fast\nwhen I challenged them to swordplay, though.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nGive me some advice, Lyn. How do I get people\nabsolutely wrapped around my finger?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x06\x04リン\nCan never get enough attention, can you?\nI think you're charming already, but let's see...\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x06\x04リン\nBack home, the popular folks were those who\nthought of nature and others before themselves.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nYou make a compelling point. OK, tell me more.\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ロサード\nI love the way your ponytail swishes around\nin combat, Lyn. Like it's dancing!\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x06\x04リン\nThanks, but you should probably keep your\neyes on more important things in battle.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ロサード\nAh, you have such smooth and healthy skin.\nWhat's your secret?\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x06\x04リン\nExercise, perhaps? I haven't given it\nmuch thought.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ロサード\nWhy are people so obsessed with war? We just\ntake from each other, over and over.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x06\x04リン\nIt's rare for you to be so serious. Are you\nfeeling all right?\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nRude! I'm a knight! But imagine what I'd be if\nbeauty was the world's obsession instead?\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x06\x04リン\nA benevolent ruler, I'd like to think. That would\nbe an interesting world, to say the least.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nI envy how cool and intimidating you are in\nbattle, Lyn. I'm much too charming for all that.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x06\x04リン\nNo shortage of confidence in you, is there?\nIt's well earned, though. You work hard at it.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nYou've refined your technique, Goldmary.\nI can't wait to see it in the next battle.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nThank you. With my form honed to such elegant\nperfection, I won't even need strength training.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nI've put on a poor performance lately. Graceful\ntechnique just doesn't seem to be enough...\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x06\x04リン\nThat's what you get for cutting corners with\nyour strength training.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x06\x04リン\nI know you're busy, and training takes up time,\nbut try to find a routine that works for you.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nYou're right. Shortcuts are not my style anyway.\nWill you teach me a good routine?\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nYour dress─it's quite flamboyant for a princess.\nDoes the entire royal family wear such attire?\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x0C\nミスティラ\nFreedom is kinda our thing, so we wear what\nwe like. Some flashy colors would suit you too!\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nミスティラ\nYou and me, we should go out and have some\nfun. I've even got the perfect outfit for you.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x06\x04リン\nI'm rather fond of what I'm wearing, but more\nimportantly...Emblems can't change clothes.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nミスティラ\nI hate to say it, but at first, I didn't trust you.\nI mean, King Hyacinth controlled you, ya know?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x0C\nミスティラ\nBut after we talked and fought side by side...\nWhat I'm trying to say is, I really like you, Lyn.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x06\x04リン\nThank you, Timerra. I really like you too. You're\na princess and yet you're so very genuine.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x06\x04リン\nWe should go out and have fun! We can pretend\nI'm wearing that outfit you chose for me.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06メリン\nPardon my saying so, Lady Lyn... I can't help\nbut feel a sense of rivalry with you.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x06\x04リン\nReally? I hope that changes with time. I'm\ncertain we'd make better friends than rivals.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06メリン\nLady Lyn, the way you move when you fight─\nit's very impressive. I envy you.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x06\x04リン\nAnd I envy you and the way you ride that wolf.\nHow I wish I could ride one across the plains.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06メリン\nWe've been through so many battles together.\nWe make a very cool duo, don't you think?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x06\x04リン\nI agree. Our rapport is envied by many, I'm sure.\nBut what made you think of this?\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nBecause I think it's time we form an alliance.\nThe two of us together, we'd be unstoppable.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x06\x04リン\nAn alliance? Yes, I'm in! Just one important\nquestion: which one of us gets to be the leader?\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パネトネ\nHow is it that everyone finds insects and ghosts\nso frightening? I find them quite adorable.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x06\x04リン\nI myself am not scared of them. But I must ask,\nhow do you know ghosts are adorable?\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nI know you're fond of ghosts, but is it wise to\npush your eerie pastime on everyone you meet?\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x0A\x08パネトネ\nGhosts are delightful, I assure you. My true aim\nis to test my peer's courage.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パネトネ\nAlas, no one is brave enough to hunt for ghosts\nwith me. Seems it's just the two of us, Lyn.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x06\x04リン\nThe two of us? I don't remember agreeing\nto go. I'm not sure I want to meet a ghost.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nOdd. You have so much in common with them.\nIf I don't return, know that I went down fighting.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x06\x04リン\nYou're going? All by yourself? You know I can't\nlet you do that. You win─I'll be your escort.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nAre you truly a prince? Really? I'm sorry, it's\njust I still find it hard to believe.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0C\nフォガート\nSheesh, when you ask like that, I start to doubt\nit myself. I mean, I am the prince of Solm, right?\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nフォガート\nI'm not the sort to worry about acting all prince-\nlike. That's not my thing. Being me is my thing.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x06\x04リン\nWell, you have a lot of personality. I like it. It's\nfar better than having too little personality.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nI'm told you pretend to be an ordinary citizen so\nyou can gather intel. Very clever. I should try it.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\nPlease. There's no way someone as remarkable\nas you could pass for an average person.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x06\x04リン\nYou think I can't blend in? That's funny. You\nwould stand out in any crowd.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nフォガート\nOh, I don't know about that. My cover's never\nbeen blown yet.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パンドロ\nThere's a time for partying and a time for\npraying. In my church, we make time for both.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x06\x04リン\nPartying? I've never heard of such a church.\nI bet you're calmer around the Divine Dragon.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nI heard you singing, so I stopped by to listen...\nand saw you flailing about so strangely!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nOh, that's just my prayer dance. My friends call\nit the Dance of Darkness because it's so awful.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パンドロ\nWhat if my dancing isn't awful? What if it's just\ndifferent from every other dance out there?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x06\x04リン\nHmm, a new form of dance... Well, in that case,\nwouldn't every human movement be a dance?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08パンドロ\nYes, exactly! We're all nonstop dancing and\npraying, each in our own way. And it's all good!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x06\x04リン\nWhat a lovely idea, Pandreo. Next time I watch\nyou dance, I'll see it for how beautiful it truly is.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04ボネ\nYou have an air of earthiness about you, Lyn.\nIf you were a food, you would be...a garnish.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04リン\nA garnish? Me? Bunet, I haven't the slightest\nidea what you're talking about.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04ボネ\nAs a chef, I'm keenly aware of flavors as well as\ncolors. And you, Lyn, could use more red.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x06\x04リン\nDo you think so? I should think garnishes come\nin many different colors.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIs something wrong, Bunet? I've noticed you\nstaring off into space quite a bit as of late.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nI've been thinking... What if everything in the\nworld is just an ingredient in one giant dish?\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04リン\nWell, I have no form, so I can't be an ingredient.\nThe same goes for the sky, wind, and clouds.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nI suppose the sun and stars are not ingredients\neither, then. Yes, I see now. Thank you, Lyn.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06アンナ\nStep right up! All sorts of rare goods in one\nplace for your buying pleasure! What'll it be?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x06\x04リン\nHmm. I know your face, don't I? No, there's\nno way. I must be imagining things.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nI appreciate that you keep up the sales pitch,\neven to an Emblem. Alas, I have no money.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nHey, no problem. If you don't have hard\ncurrency, I'd accept working the price off.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06アンナ\nHave you given any thought to working in my\nshop? I'd make it worth your while!\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x06\x04リン\nWhat would I do? Sales? Security? If we were\nbeing robbed, I could only yell at the thief.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nAu contraire! One mean look from you is worth\na dozen hired brutes.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x06\x04リン\nDo you think so? Still, the answer is no. It's you\nwho makes this shop work, and no one else.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ジャン\nEverybody can tell right off that I'm from a\nFirenese island by my accent.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x06\x04リン\nThat's nothing to be ashamed of. You should\nwear the marks of your homeland proudly.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nI'd never heard an accent like yours before.\nI'm taken with its own particular rhythm.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nIs that how we sound to outsiders? I'm glad\nyou think we don't seem silly.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIt's hard imitating someone else's speech. You\ncan end up making yourself feel unwelcome.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nI've tried to mimic the way everyone else talks\ntoo, but I couldn't keep it up.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x06\x04リン\nIt's better that way. The things we can't change\nabout ourselves are what make us special.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nHmm, I will be helping a lot of people on this\njourney. They'll all learn about my home!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nYou're so fierce and gorgeous, Lyn. I don't\nknow whether to surrender or buy you flowers.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x06\x04リン\nI have no idea how to respond to that. I'll take\nit as a compliment, I think?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nYour sword's got a wicked edge. Oh, it looks\nso deadly. I've gotta try it. Can I?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x06\x04リン\nI'd love to say yes, but since it lacks a physical\nform, you'll have to be satisfied with looking.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nWords have been attributed to me that I didn't\nsay. Do you know why that might be, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nThat was probably me. I may have done some\nimpressions of you. It was only for a giggle!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x06\x04リン\nI knew it. That does it, young lady─no more\nimpressions! Of anyone! Not even for giggles!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nNo! Come on, I'm sorry! You can forgive me,\ncan't you?! Friends forgive each other!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nYou move beautifully in battle. When I watch\nyou, I see wind blowing across vast plains.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x06\x04リン\nYou're very perceptive, Seadall. You must be\nquite gifted to see my homeland like that.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nMy patrons haven't been satisfied lately. I dance\nthen tell their fortunes...but it's not enough.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x06\x04リン\nNo, it's too much. Try telling fortunes for some\nand dancing for others. Let each talent shine.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nLyn, you said I shouldn't dance for people who\nsimply want their fortunes told.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nBut when people are looking for answers, I think\ndancing might bring them the joy they seek.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x06\x04リン\nHm... Well, you could say their fortune suggests\nthey seek out a dance performance.\x0E\x04\x00\x00
