MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nLes combats ne sont pas près de cesser.\nSi vous êtes submergé\x0E\x0A\x00\x06
MID_GR_Staluke_A_#004	\x0E\x03\x02\x08\x06ベレト\nMes élèves m'ont appris que chacun trouve son\nchemin. Je sais que vous trouverez le vôtre,\nAlcryst.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nVous mangez avec enthousiasme, Lapis.\nAvez-vous un plat préféré ?\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nVoyons... J'ai toujours adoré les patates.\nC'est nourrissant et ça cale bien !\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ラピス\nEn Brodia, pour peu qu'elle en ait les épaules,\nmême une paysanne peut devenir vassale de\nla famille royale.\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06ベレト\nBeaucoup se sentent opprimés par leurs\norigines. C'est bien que Brodia offre les\nmêmes chances à chacun.\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ラピス\nMerci d'être toujours à l'écoute, Professeur.\nJ'imagine que les rumeurs à votre sujet étaient\nfondées.\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06ベレト\nDes rumeurs ? Quelles rumeurs ?\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06ラピス\nQue vous êtes une personne qui sait écouter !\nLes gens se sentent toujours mieux après vous\navoir parlé.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ベレト\nVraiment ? Ça explique pourquoi les gens\nviennent toujours se confier à moi...\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nLes alliés devraient toujours faire en sorte de\nbien se connaître. Citrinne, qu'est-ce qui est\nle plus important à vos yeux ?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x0C\nシトリニカ\nJe pense que ce sont mes alliés ! Vous-même,\nne preniez-vous pas grand soin de vos élèves ?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nシトリニカ\nJ'aimerais tant assister à une de vos leçons,\nProfesseur. Je songe à financer l'édification\nd'un amphithéâtre ici...\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06ベレト\nJuste pour une de mes leçons ? Qu'est-ce\nqui ne va pas avec les bâtiments dont nous\ndisposons déjà ?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nシトリニカ\nTout le monde a adoré votre conférence,\nProfesseur ! Nous ferez-vous le plaisir\nd'en animer une autre un jour ?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06ベレト\nUne autre conférence ?\nJe n'ai rien contre, mais...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nBien sûr ! Avec l'élargissement de votre public,\nil convient de bâtir une école digne de ce nom.\nJe m'occupe des préparatifs tout de suite !\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06ベレト\nToute une école juste pour mes conférences ?\nC'est un peu disproportionné... mais je suis sûr\nque vous ferez bien les choses, Citrinne.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nS'est-il passé quelque chose, Ivy ?\nVous n'avez pas l'air en forme.\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0A\x08アイビー\nJe pensais à mon père, c'est tout.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08アイビー\nPeu importe les pensées que j'accorde à mon\npère à présent, rien de bon ne peut en résulter.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06ベレト\nJe ne suis pas d'accord. Cela peut vous aider\nà surmonter votre perte. Et vous aurez toujours\nvos souvenirs de lui.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08アイビー\nVous avez également perdu votre père,\nn'est-ce pas ?\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06ベレト\nEn effet. Et ce n'est qu'après son départ que\nj'ai compris que rien ne pourrait le remplacer.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x08\x06ベレト\nMais cette révélation m'a appris à chérir les\nmoments passés avec les personnes autour\nde moi, tant qu'elles sont là.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x0A\x08アイビー\nJe vous admire pour ça. Je ne peux qu'espérer\ntrouver la même force pour surmonter mon\ndeuil et aller de l'avant.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nJe m'étonne de vous voir chercher à discuter\navec moi, Professeur. Et je regrette, mais je suis\n*occupé* pour le moment.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x08\x06ベレト\nBien sûr. Pardon de vous avoir dérangé.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nLes combats procurent un intense sentiment\nde *finalité*. Quand ils s'achèvent, je reste\nsouvent désemparé.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x08\x06ベレト\nIl peut être bon d'errer sans but, parfois.\nOn ne sait jamais quelles opportunités\npeuvent se présenter.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nLes élèves vous aimaient beaucoup...\nJe *suppose* que vous savez parler aux enfants.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06ベレト\nJe n'ai jamais réfléchi à la question de savoir\ns'ils m'aimaient ou non. J'essayais de les\ncomprendre, c'est tout.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nLes *comprendre*, bien sûr. Une idée toute\nsimple, au fond. Je ne l'oublierai pas, merci.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06ベレト\nTâchez de ne pas oublier non plus que les\nprofesseurs, malgré leurs bonnes intentions,\npeuvent parfois s'avérer intimidants.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06カゲツ\nByleth ! Pourquoi avoir abandonné votre vie\nde mercenaire pour devenir professeur ?\nVous n'aimiez pas votre liberté ?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06ベレト\nBien sûr que si, mais je n'aurais pas rencontré\nmes élèves si j'étais resté mercenaire. Je n'ai\naucun regret.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06カゲツ\nJ'ai le plaisir de vous annoncer que nos liens\nd'amitié ont atteint d'insondables profondeurs,\nByleth.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06ベレト\nJe suis content d'être votre ami, mais vous\nemployez des termes un peu forts, vous\nne trouvez pas ?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06カゲツ\nJe vais vous confier mon secret. Vous méritez\nde le connaître, vous qui partagez de profonds\nliens d'amitié avec moi.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06ベレト\nVous êtes particulièrement sérieux, tout à coup.\nDe quoi s'agit-il ?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nJ'ai hérité des pouvoirs de divination de ma\nmère. Je peux vous dire exactement ce qu'il\ny aura pour dîner !\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06ベレト\nJe vois en quoi cela peut être utile, mais est-ce\nque ça ne gâche pas la surprise ?\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nQuelque chose m'échappe, Professeur. J'ai\nabusé de votre pouvoir. Comment pouvez-vous\nprétendre que rien ne s'est passé ?\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06ベレト\nJe ne prétends rien. Mais je ne vois aucune\nraison de punir quelqu'un qui éprouve déjà\ndes remords.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nJe m'en veux de m'être battue contre tous les\nautres. Mais ce qui me tourmente le plus, c'est...\nEt si j'avais gagné ?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06ベレト\nInutile de se torturer pour ce qui aurait pu avoir\nlieu. C'est du passé. Tournez-vous vers l'avenir.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nVous savez, vous ne ressemblez à aucun prof\nque je connaisse.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x08\x06ベレト\nOn me l'a souvent dit. C'est peut-être parce que\nj'ai commencé à enseigner très jeune.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\nCe n'est pas ça. Je pense que c'est parce que\nnous sommes amis. J'ai l'impression... d'exister.\nD'être écoutée.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x08\x06ベレト\nTant mieux, parce que c'est le cas. Je serai\ntoujours là pour vous, Hortensia.\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ロサード\nSi seulement vous enseigniez à l'académie\nd'Elusia. On s'amuserait bien en cours avec\nvous, Professeur.\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06ベレト\nMes cours consistaient surtout à raconter\ndes histoires. Si cela vous intéresse, je peux\ntout à fait vous en raconter ici.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nTout va bien, Rosado ? Vous n'arrêtez\npas de me regarder.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0A\x08ロサード\nJ'attends de vous voir changer d'expression.\nVous êtes vraiment impassible, c'est à peine\ncroyable !\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nEh bien, quand vous faites des courses,\nvous n'y allez pas de main morte. Vous\nles avez dévalisés ?\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0A\x08ロサード\nNon, mais c'était pas loin. Leurs tenues étaient\ntrop mignonnes, et je ne parle même pas de\nleurs accessoires. Je n'ai pas pu résister.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nSoit j'achetais tout maintenant, soit j'y\nretournais plus tard. Je ne vois pas l'intérêt\nde faire deux allers-retours.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x08\x06ベレト\nC'est effectivement d'une efficacité redoutable.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nVous ne m'avez pas adressé le moindre\ncompliment aujourd'hui, Byleth. Vous n'avez\npas à vous retenir, vous savez.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06ベレト\nJe... tâcherai de m'en souvenir. Merci ?\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nEn voilà, un soupir. Qu'est-ce qui ne va pas ?\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nJe me désole à l'idée que la plupart des gens ne\nseront jamais capables d'appréhender l'étendue\nde mon talent. C'est le triste lot des grands.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nMon village est réputé pour ses sources\nchaudes.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06ベレト\nCe doit être un bel endroit. Il y avait un sauna\nà l'académie. Nous avions l'habitude de nous\ny détendre après l'entraînement.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nVous partagiez un sauna avec vos élèves ?\nVous ne craigniez pas d'avoir une attitude\ntrop familière avec eux ?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x08\x06ベレト\nOh, non. J'ai toujours eu une approche\ndécontractée avec mes élèves, tout en\ngardant une distance respectueuse.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nミスティラ\nJ'ai composé une chanson pour vous, Byleth.\nC'est parti... ♪Byleth c'est une crème !\nC'est pour ça que je l'aime !♪\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06ベレト\nC'est une... mélodie... unique en son genre.\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nミスティラ\nUn des trucs de votre académie, c'était les\nchorales, pas vrai ? Parce que j'ai composé\nune nouvelle chanson et je voudrais votre avis.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06ベレト\nOh, euh... Je suis loin d'être un expert en\nmusique, je vous l'assure.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nミスティラ\nSi vous pouviez faire n'importe quoi, vous\nferiez quoi ? Et pas le droit de répondre\n« me battre pour la paix ». Soyez créatif.\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06ベレト\nHmm, je n'y ai jamais vraiment songé.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x08\x06ベレト\nMais je dirais... que je souhaiterais voyager\nen votre compagnie, Timerra.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x0C\nミスティラ\nOh, Byleth. C'est tellement chou de dire ça !\nJ'adorerais vous emmener visiter tous les\nendroits que j'aime.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06メリン\nProfesseur, chacun de vos mouvements est\nempreint de classe... Enfin... au moins autant\nque les miens.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06ベレト\nTiens donc, ils font sensation ? Ma foi,\nje ferai en sorte de les observer de plus\nprès la prochaine fois.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06メリン\nJe rêve de devenir un grand chevalier. Vous\nqui avez enseigné à l'Académie des officiers,\nque me conseilleriez-vous ?\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06ベレト\nTout ce que je peux vous dire... C'est que\ntous les chevaliers que j'ai connus avaient\nla loyauté chevillée au corps.\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nCe livre semble vous absorber, Merrin.\nDe quoi parle-t-il ?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06メリン\nC'est une encyclopédie des créatures rares.\nJ'adore en apprendre davantage à leur sujet.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06ベレト\nVous savez, un jour, au bord d'un lac scintillant,\nj'ai pêché un poisson légendaire appelé le\nmessager divin.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06メリン\nUn poisson légendaire ? Le messager divin ?\nÇa a l'air passionnant ! Dites-moi tout !\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nJ'ai trouvé une épée en bois. Est-elle à vous,\nPanette ?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x0A\x08パネトネ\nCela m'étonnerait ! Il ne sied guère à une\npersonne de ma dignité de brandir une arme\naussi rudimentaire.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パネトネ\nVous savez, Byleth. Aujourd'hui est une autre\njournée qui nous verra éradiquer de viles\ncrapules.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06ベレト\nJe suis heureux de vous être utile, Panette.\nVotre enthousiasme au combat a quelque\nchose de communicatif.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パネトネ\nDites-moi, Byleth, comment reconnaissez-vous\nune dame digne de ce nom quand vous en\nvoyez une ?\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x08\x06ベレト\nEh bien, je crois qu'une « dame » est toujours\nanimée d'une flamme intérieure.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nCurieuse réponse. Et comment s'y prend-on\npour entretenir une « flamme intérieure »,\nà votre avis ?\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06ベレト\nLa beauté intérieure se fraie toujours un chemin\nvers la surface. Si je puis me permettre, Panette,\nvous en êtes l'exemple parfait.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nフォガート\nVous êtes plutôt difficile à cerner, Byleth.\nCertains diraient que vous êtes énigmatique.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06ベレト\nOn me l'a déjà dit. Je me trouve pourtant\ntout à fait normal.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nフォガート\nParlez-moi un peu de vous, Byleth.\nJ'aimerais vous connaître, et pas\nseulement superficiellement.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06ベレト\nJe nous pensais pourtant déjà assez\nproches. Mais je n'ai rien à cacher. Posez-moi\nles questions que vous voulez.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nフォガート\nJe crois que je vous comprends enfin, Byleth.\nVous êtes, en quelque sorte, un esprit libre.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06ベレト\nC'est peut-être bien la première fois qu'on\nme dit une chose pareille. Qu'est-ce qui vous\nfait penser cela ?\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nVous n'avez de compte à rendre à personne,\net vous traitez tout le monde d'égal à égal.\nJ'apprécie cela chez vous.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06ベレト\nAh, je crois que je comprends. Figurez-vous\nque je vous apprécie exactement pour ces\nmêmes raisons, Fogado.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パンドロ\nVous avez vécu dans un monastère,\nn'est-ce pas ? Que diriez-vous de prier\nun peu avec moi ?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06ベレト\nLa manière dont on exprime sa dévotion ici\nne m'est guère familière, mais je serais ravi\nde m'y essayer.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パンドロ\nJ'adore danser, mais dès que j'esquisse un pas,\nmes amis disent que je fais la danse des\nténèbres... et c'est pas un compliment.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06ベレト\nAh, eh bien, je ne suis pas à proprement parler\nun novice en danse. Je serais heureux de vous\ndonner quelques leçons si vous le désirez.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLes gens se précipitent à l'église dès qu'ils ont\nun problème. Mais y a des fois où je sais\nvraiment pas comment les aider.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x08\x06ベレト\nHmm, je vois. Parfois, on apporte une grande\naide en se contentant d'écouter, Pandreo.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08パンドロ\nVoilà de sages paroles, Professeur.\nÇa vous dérangerait que je vous raconte\nmes problèmes de temps en temps ?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x08\x06ベレト\nAucunement. Venez me parler quand vous le\ndésirez. J'espère pouvoir également me tourner\nvers vous si j'ai besoin de conseils, Pandreo.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x06\x04ボネ\nAlors comme ça, l'école dans laquelle\nvous enseigniez avait son propre réfectoire...\nQue cuisine-t-on, dans votre monde ?\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06ベレト\nJe m'en veux de vous décevoir, mais l'académie\nn'était pas connue pour ses prouesses en\ntermes culinaires.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x06\x04ボネ\nByleth, on m'a dit que vous saviez cuisiner.\nPourriez-vous m'enseigner quelques recettes\nde votre monde ?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06ベレト\nJ'en serais fort heureux, mais nous devrions\nprocéder par étapes, et vérifier que tous les\ningrédients existent dans votre monde.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x06\x04ボネ\nLe repas a été un vrai succès. C'est grâce à\nvous et à votre recette. Je n'ai vu que des\nvisages satisfaits.\x0E\x04\x00\x00
