MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リュール\nMerci pour cet espoir que vous m'avez montré.\nSans vous, j'aurais pu abandonner.\x0E\x04\x00\x00
MID_GR_Staluke_B_#002	\x0E\x03\x02\x0C\nスタルーク\nJe ne mérite pas une comparaison si flatteuse,\nmais j'aimerais que vous me parliez davantage\nde votre père.\x0E\x04\x00\x00
MID_GR_Staluke_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nスタルーク\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nスタルーク\nNos rangs comptent tant de personnes\nformidables. Je n'ai pas ma place parmi vous.\x0E\x04\x00\x00
MID_GR_Staluke_A_#002	\x0E\x03\x02\x08\x06ルキナ\nC'est faux, Alcryst. J'aurais du mal à m'en\nsortir si vous n'étiez pas là.\x0E\x04\x00\x00
MID_GR_Staluke_A_#003	\x0E\x03\x02\x08\x06ルキナ\nJ'ai encore tant de choses à apprendre, tant de\nprogrès à faire. J'espère que vous continuerez\nà vous battre à mes côtés.\x0E\x04\x00\x00
MID_GR_Staluke_A_#004	\x0E\x03\x02\x0C\nスタルーク\nC'est difficile à croire... mais si vous en avez\nvraiment besoin, je vous aiderai de toutes mes\nforces.\x0E\x04\x00\x00
MID_GR_Lapis_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nPourquoi transportez-vous autant d'outils,\nLapis ? Avez-vous l'intention de réparer\nquelque chose ?\x0E\x04\x00\x00
MID_GR_Lapis_C_#002	\x0E\x03\x02\x08\x06ラピス\nJe retape un mur. Quelqu'un y a fait un énorme\ntrou. Comment peut-on être négligent à ce\npoint ?!\x0E\x04\x00\x00
MID_GR_Lapis_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ラピス\nJe m'attache beaucoup à ce que je fabrique...\nalors j'en prends d'autant plus soin.\x0E\x04\x00\x00
MID_GR_Lapis_B_#002	\x0E\x03\x02\x08\x06ルキナ\nHmm... Un ami m'a dit un jour que nommer\nses outils pouvait avoir le même effet !\x0E\x04\x00\x00
MID_GR_Lapis_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ラピス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ラピス\nLucina, la vie n'était pas simple dans votre\nmonde, je crois ? Qu'est-ce que vous mangiez\npour survivre ?\x0E\x04\x00\x00
MID_GR_Lapis_A_#002	\x0E\x03\x02\x08\x06ルキナ\nNous mangions des rations, tant que nous\nen avions. Il était aussi possible de chasser.\nNous avons même mangé de l'ours.\x0E\x04\x00\x00
MID_GR_Lapis_A_#003	\x0E\x03\x02\x08\x06ラピス\nVraiment ?! Moi aussi j'ai fait ça ! Je... oh,\nattendez. Pardon. Ça a dû être des temps\ndifficiles. Je... Je ne voulais pas...\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ルキナ\nTout va bien, Lapis. Je suis heureuse qu'une\ntelle chose puisse nous rapprocher. Dites-m'en\nplus.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nVous ne manquez pas de force, n'est-ce pas,\nLucina ? Je dois vous avouer que j'en conçois\nquelque envie.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x08\x06ルキナ\nVous n'avez pas lieu d'être jalouse, Citrinne.\nN'importe qui peut devenir plus fort en suivant\nl'entraînement adéquat.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nLucina, verriez-vous quelque inconvénient\nà ce que j'assiste à votre entraînement ?\nJ'aimerais m'en inspirer, si vous le voulez bien.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06ルキナ\nCela ne me dérange pas du tout. Si mes efforts\npeuvent vous aider à vous améliorer, alors\nobservez tout votre soûl.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nJe sais ce qu'il convient de faire, mais mon\ncorps s'obstine à s'y opposer. Je resterai\nfaible toute ma vie...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06ルキナ\nOn ne devient pas fort du jour au lendemain...\nCependant, vous êtes déjà plus forte qu'hier.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x08\x06ルキナ\nNe baissez pas les bras, Citrinne. Vous\ncontinuerez à vous améliorer, petit à petit,\njour après jour, jusqu'à atteindre vos objectifs.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x0C\nシトリニカ\nMes objectifs... Ils semblent si lointains... mais\nvous avez raison. Je vais m'endurcir, et vous\nme servirez de guide, Lucina !\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nGrâce à vous, je peux continuer à servir\nle Dragon divin. Je vous en remercie.\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0A\x08アイビー\nJe ne le fais pas pour obtenir de la gratitude\nmais parce que c'est ce qu'il convient de faire.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nJ'avais un ami qui possédait une wyverne\ncomme la vôtre. Elle avait un nom très spécial\net il l'aimait de tout son cœur.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x0A\x08アイビー\nJe n'ai jamais songé à donner un nom à\nla mienne. Avez-vous une suggestion ?\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08アイビー\nJe croyais y être préparée, mais la douleur liée\nà la perte de mon père me lancine toujours.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06ルキナ\nJe ne connais cette souffrance que trop bien.\nSi vous cherchez quelqu'un à qui en parler,\nsachez que je suis là.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nMerci. Accepteriez-vous de me parler de votre\npère ? Cela pourrait m'aider d'entendre ce que\nvous avez vécu.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06ルキナ\nMême aujourd'hui, je ne suis pas entièrement\nremise de sa perte. Mais si ça peut vous être\nutile, je serais heureuse de vous parler de lui.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIl semble que nous partagions une certaine\n*préoccupation*, Emblème Lucina. L'oisiveté\nvous rend fébrile.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x08\x06ルキナ\nJe ne l'avais jamais vu sous cet angle\nauparavant, mais oui, je crois que vous\navez raison.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nIl doit être *difficile* pour vous de combattre\nl'ennui sans la capacité de manipuler des objets\nphysiques.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x08\x06ルキナ\nJe ne dirais pas ça. Écouter les gens parler\nm'offre bien des distractions.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nJe comprends, à présent. Vous êtes prête à\nignorer votre *propre* douleur si c'est au\nbénéfice de vos amis ou de vos alliés.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06ルキナ\nCe n'est pas ainsi que je formulerais la chose.\nJe veux simplement me rendre utile aux\npersonnes qui me sont chères.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nJe vous disais cela comme un *compliment*.\nIl me serait impossible de vivre comme vous\nle faites, et cela m'impressionne.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06ルキナ\nC'est tout sauf impossible, Zelkov. Vous vous\nbattez pour un monde meilleur tout comme\nje le fais.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06カゲツ\nVotre habileté est celle que j'attendais de la part\nd'un Emblème. Accepterez-vous de m'affronter\ndans un combat amical ?\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06ルキナ\nJ'ai également admiré votre jeu d'épée.\nJe serais ravie de m'entraîner avec vous.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nVotre entraînement a porté ses fruits, Kagetsu.\nVous nous avez offert un spectacle incroyable\nau cours de la dernière bataille.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06カゲツ\nJe suis heureux de vous l'entendre dire.\nEt plus heureux encore que nous soyons\nsi bons amis !\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nQu'est-ce qui vous pousse à vouloir devenir\nplus fort, Kagetsu ?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06カゲツ\nC'est très simple. Si je dois gravir cette\nmontagne qu'est la vie, j'espère pouvoir\nla contempler depuis son sommet.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06ルキナ\nUn noble dessein. Cette simple détermination\nest peut-être la clé de votre succès.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06カゲツ\nEt vous, mon amie et néanmoins rivale, vous\nêtes l'un de ces pas sur la voie de la grandeur !\nAttendez-vous à ce que je vous surpasse !\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nJe suis désolée d'avoir utilisé votre anneau\npour me battre dans le mauvais camp, Lucina.\nQue puis-je faire pour me faire pardonner ?\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06ルキナ\nRien du tout. En ce qui me concerne,\nvous en avez déjà fait assez.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nIl doit bien y avoir quelque chose que je peux\nfaire pour vous. Quoi que ce soit, dites-le-moi.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x08\x06ルキナ\nJe vais bien. J'ai tout ce dont j'ai besoin.\nMais si quelque chose vous tracasse,\nj'espère que vous m'en parlerez.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nVous n'avez pas l'air dans votre assiette,\nHortensia. Qu'est-ce qui vous préoccupe ?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nJ'aimerais être votre amie mais je ne sais pas\ncomment m'y prendre. S'il vous plaît, dites-moi\nce que je dois faire !\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x08\x06ルキナ\nN'avons-nous pas été amies pendant tout\nce temps ? Je pensais que si...\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nVraiment ? Oh, quel soulagement !\nPourquoi vous ne l'avez pas dit plus tôt ?\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nRosado, votre wyverne est adorable.\nSavez-vous ce qui lui irait à ravir ?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x0A\x08ロサード\nJe ne veux plus entendre parler de\ncette coiffe d'ours.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ロサード\nJe déteste la guerre. Tout le monde est\ntellement occupé à se battre que plus personne\nne s'arrête pour regarder les belles choses.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x08\x06ルキナ\nCe n'est qu'une raison de plus pour\nobtenir la paix le plus rapidement possible.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ロサード\nLucina, vous aussi vous avez envie d'être\nmignonne, n'est-ce pas ?\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x08\x06ルキナ\nJe vous avoue ne pas y avoir beaucoup réfléchi,\nmais je n'ai rien contre le principe.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0A\x08ロサード\nParfait ! J'essaie toujours d'être le plus\nmignon possible, alors autant nous y mettre\nensemble et échanger nos astuces !\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x08\x06ルキナ\nÇa me semble une bonne idée.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nMalgré toute la grâce qui me caractérise,\nj'éprouve une certaine nervosité en votre\nprésence, Lucina.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x08\x06ルキナ\nJe n'en vois pas la raison, mais je suis sûre que\ncela vous passera quand nous nous connaîtrons\ndavantage.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nJ'ai beau joindre la grâce à la beauté, vous\npossédez clairement quelque chose qui me\nfait défaut. Une sorte de panache.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x08\x06ルキナ\nVous trouvez ? Pour être franche avec vous,\nj'aimerais parfois avoir votre superbe élégance.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nJe vous ai observée pendant que nous\ncombattions. Je crois que vous avez acquis\nun certain panache.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nVraiment ? Voilà qui me réjouit. Récemment,\nj'ai également remarqué que vous pouviez être\nd'une élégance rare, vous aussi.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nPeut-être avons-nous déteint l'une sur l'autre.\nNous formons une bien belle équipe.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x08\x06ルキナ\nHa ha, en effet. Écoutez tous, je suis désolée\nsi Goldmary et moi sommes trop parfaites\npour vous !\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nミスティラ\nJe n'ai pas pu m'empêcher de remarquer votre\nœil gauche, Lucina. La marque singulière qui s'y\ntrouve est aussi jolie que mystérieuse.\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06ルキナ\nLa lumière qui brille dans vos yeux est elle\naussi très belle. Est-ce propre à la famille\nroyale ?\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nミスティラ\nJ'ai les yeux de ma mère. C'est le signe que\nje suis digne de devenir reine de Solm un jour.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06ルキナ\nLa marque de mon œil est aussi un trait de\nfamille. Je suis heureuse que nos familles\nroyales aient ça en commun.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nEst-ce que la famille royale de Solm a d'autres\ntraits distinctifs en plus de ces yeux pétillants ?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x0C\nミスティラ\nNon, nous n'avons vraiment rien de spécial.\nD'ailleurs, même dans notre famille, tout le\nmonde n'a pas ces yeux.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x08\x06ルキナ\nMa foi, avec ou sans marque royale, appartenir\nà une famille régnante peut être un fardeau.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x0C\nミスティラ\nC'est vrai, mais j'aime nos yeux et ce qu'ils\nreprésentent. Et puis, on peut porter nos\nfardeaux ensemble !\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06メリン\nDame Lucina, je crois savoir que jadis, vous\ncombattiez masquée. Je songe à porter un\nmasque, moi aussi.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06ルキナ\nJe ne le portais que pour dissimuler ma\nvéritable identité. Mais je crois qu'un masque\nvous irait à ravir, Merrin.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06メリン\nVous vous battez avec tant de classe. Ça me\ndonne envie de mettre au point une nouvelle\ntechnique épique rien qu'à moi.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06ルキナ\nVous n'avez guère besoin d'une nouvelle\ntechnique, mais si vous en créez une, je vous\nsuggère de la baptiser « Lame Bam-bam » !\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06メリン\nPlus nous combattons ensemble, plus\nje vous trouve classe. J-Je veux être\ncomme vous !\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06ルキナ\nSi seulement vous pouviez vous voir ainsi que\nje vous vois. Vous respirez la confiance en vous.\nJe vous envie pour cela.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nVraiment ? Comme c'est gentil. On dirait\nqu'on va se mettre à s'admirer mutuellement.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06ルキナ\nEn effet. J'espère que nous nous considérons\nnon seulement comme des alliées, mais aussi\ncomme des amies. Aujourd'hui et à jamais.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nPanette, il faut m'excuser pour tout à l'heure.\nIl était ridicule de ma part de hurler de la sorte\nà la vue d'un insecte.\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x0A\x08パネトネ\nSoyez tranquille. Nul doute que la bataille\nvous avait éprouvée. Par ailleurs, votre\ntrouble vous conférait un certain charme.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nBeeerk ! Une bébête énorme !\nQ-Qu'est-ce que je fais ?!\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x0A\x08パネトネ\nDu calme, Lucina, voyons.\nJe m'en vais la reconduire pour vous.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nPanette, je vous en prie, il faut que vous\nm'appreniez à surmonter ma hantise des\ninsectes. C'est beaucoup trop gênant.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nIl n'y a nulle honte à avoir. Le fait de dévoiler\nune part de fragilité n'est pas dénué d'un\ncertain charme.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08パネトネ\nSi un autre insecte devait se présenter, je m'en\noccuperais pour vous, voilà tout. Ainsi, vous\nserez tranquille.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x08\x06ルキナ\nMerci, Panette. Je me sens beaucoup mieux.\nLa prochaine fois que je tombe sur un insecte,\nje me cacherai derrière vous.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nAinsi, en plus d'être un prince, vous dirigez\nune milice. Mon père faisait de même.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0C\nフォガート\nVotre père avait un groupe comme mes\nSentinelles ? Ça devait être un grand homme !\nJe ferais bien une fête en son honneur !\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nフォガート\nNous n'avons pas encore organisé de fête\npour votre arrivée, si ? Il faut absolument\nqu'on s'y mette.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06ルキナ\nC'est vraiment aimable de votre part, Fogado.\nJe serais ravie d'assister à de telles\nréjouissances.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nフォガート\nJe vois que vous commencez enfin à\nbaisser votre garde, Lucina. Cet air\ndétendu vous va à merveille.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06ルキナ\nAh bon ? Je n'avais pas conscience\nque mon comportement avait changé.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nSi, vous étiez assez renfermée, au début.\nMais vous avez un côté charmant qui\ncommence à faire surface.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06ルキナ\nC'est à vous que je le dois. Votre amitié\nm'a aidée à redevenir moi-même.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nVous savez, Pandreo, il se trouve que je compte\nparmi mes amis un autre ecclésiastique peu\nconventionnel.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0A\x08パンドロ\nUn autre prêtre aussi décalé que moi ?\nImpossible ! Je veux tout savoir au sujet\nde ce mystérieux ami.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nC'est un programme d'entraînement bien\ncurieux que vous suivez. Ces bonds sauvages,\nces vacillements étranges...\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nOh, c'est juste ma façon de... danser. Mais\npuisque ça vous impressionne, disons que\nc'était mon entraînement !\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nVoilà un moment que vous avez laissé votre\néglise sans surveillance... Nourrissez-vous\nquelque inquiétude à ce sujet ?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nJ'ai pas vraiment le choix, Lucina. Je dois\nme concentrer sur le combat. Si le monde\ns'écroule, la foi s'écroulera avec lui.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06ルキナ\nJe comprends. Dans mon monde, vers la fin...\nles démonstrations de foi se faisaient rares.\nCertains l'avaient tout bonnement perdue.\x0E\x04\x00\x00
