MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nPasé gran parte de mi juventud en un castillo.\nSalir era siempre una experiencia emocionante.\x0E\x04\x00\x00
MID_GR_Lapis_A_#004	\x0E\x03\x02\x08\x06ラピス\n¿Así sin más? Vaya, gracias, Corrin.\nEspero ser tan fuerte como tú algún día...\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nGracias por dejarme usar tu poder, Corrin.\nQuiero corresponderte. ¿Qué te puedo regalar?\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x08\x06カムイ\nNo hace falta que hagas nada.\nMe gusta luchar a tu lado, Citrinne.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nSé que no quieres nada, pero...\nno he podido evitarlo. ¿Te gustan?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x08\x06カムイ\n¿Todo esto es para mí? Sombreros, bañadores,\nmáscaras... ¿De dónde los has sacado?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nシトリニカ\nQué tonta... Deseaba tanto regalarte algo,\nque olvidé que los Emblemas no tenéis cuerpo...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x08\x06カムイ\nNo pasa nada. Me gustó ver todas esas cosas.\nGracias por hacerme pasar un buen rato.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nシトリニカ\nEres muy amable. Quiero compensártelo,\npero esta vez no será algo material.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x08\x06カムイ\nLos Emblemas nos nutrimos de los sentimientos\nde los demás. Me basta con tu gratitud.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nHola, Corrin. ¿Querías algo?\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x08\x06カムイ\nNo, no. Solo quería charlar contigo.\nSi estás ocupada, lo dejamos para luego.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nDebe de ser muy aburrido seguir\na alguien tan arisco como yo. Disculpa.\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x08\x06カムイ\nAl contrario, me fascinas. Me encanta ver\nlos cambios sutiles de tu expresión.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08アイビー\nLlevamos poco tiempo combatiendo juntas\ny siento que ya has aprendido a entenderme.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x08\x06カムイ\nEl mérito no es mío, eres tú\nquien ha aprendido a abrir su corazón.\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nMe cuesta confiar en la gente, pero contigo\nes distinto. No sé muy bien por qué.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x08\x06カムイ\nSea cual sea la razón, me alegro. Espero que\npodamos hacernos confidencias más a menudo.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\n¿Hay algo además de la guerra\nque vivas con tanto *fervor*, Corrin?\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x08\x06カムイ\nCuriosa pregunta... Aunque es cierto que\nla guerra puede ser apasionante a su manera.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nUna batalla es una lucha a vida o muerte.\nExige que te esfuerces al máximo, quieras o no.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nCierto, pero el esfuerzo y la *pasión*\nson dos cosas distintas.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nHe matado a mucha gente. Tantos, que a veces\ncreo que solo valgo para la *violencia*.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x08\x06カムイ\nSi eso fuera cierto, serías una mala persona,\ny no creo que lo seas.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0A\x08ゼルコバ\nTus palabras me sosiegan, aunque me temo\nque eso es *precisamente* lo que soy.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x08\x06カムイ\n¿Acaso no tienes otras aficiones? Tú me has\nenseñado mucho sobre tener una pasión.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nCuando estoy contigo me acuerdo de mi hogar,\nKagetsu. Algo en ti me resulta familiar.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nSi se parece a mi hogar,\ndebe de ser un lugar maravilloso.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カゲツ\n¡Corrin! ¿Quieres salir conmigo para\nque puedas contarme más sobre tu hogar?\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x08\x06カムイ\n¿Salir contigo? Te contaré cuanto quieras,\nclaro, pero no es necesario tanto...\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カゲツ\n¡Me ha gustado salir contigo, Corrin!\nTus historias de Hoshido son geniales.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x08\x06カムイ\nMe gusta hablar de mi hogar. Pensar en quienes\necho de menos me da fuerzas.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\n¡Entonces deberías hablar más de ellos!\nQuiero que saques todo tu potencial.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x08\x06カムイ\nGracias, pero eso también puedo hacerlo\npensando en ti, Kagetsu.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\n¿Por qué aquí todo el mundo es tan adorable?\n¡Hay demasiada competencia!\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x08\x06カムイ\nHay gente muy atractiva, ¿verdad?\nA mí me gusta.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nA todo el mundo le dices que es adorable,\nHortensia. Es genial para levantar la moral.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\n¿Eso es lo que piensas o me estás\ntomando el pelo? No lo sé muy bien.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEl color de tu pelo es muy original.\n¿Usas algún tipo de tinte?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nSí. Las tonalidades son monísimas, ¿a que sí?\nQué raro que un Emblema sepa de esas cosas.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x08\x06カムイ\nLos tintes también son populares en mi mundo.\nMi hermana pequeña se teñía mucho, como tú.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nNo sabía que tenías una hermana pequeña.\nTendré que sustituirla mientras estés aquí.\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ロサード\nSé que no soy el típico jinete de wyvern,\npero el contraste me hace más adorable, ¿no?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x08\x06カムイ\nEl contraste... Me pregunto si transformarme\nen dragón tendrá el mismo efecto.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nNo creo que el contraste sea adorable.\nA la gente le da miedo mi forma de dragón.\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0A\x08ロサード\n¿Sigues pensando en eso? Quizá sea porque\nsolo te transformas para luchar.\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nHe pensado en lo que me dijiste, Rosado.\nEs cierto que solo me transformo en combate.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0A\x08ロサード\nPodrías merendar siendo un dragón. Eso sería\nmono, aunque perdería cierta majestuosidad.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x08\x06カムイ\nDe nada sirve pensar en ello, ya que ahora\nno me puedo transformar. Gracias igualmente.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\n¿Y eso te preocupa? No es por nada,\npero eres adorable tal y como eres.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSiempre estás muy relajada en las batallas\nGoldmary. ¿Cómo lo consigues?\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nUn buen baño termal rejuvenece el cuerpo\ny me da serenidad durante todo el día.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nCuando me baño en agua termal,\nnoto que mis preocupaciones se desvanecen.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x08\x06カムイ\n¡Conozco esa sensación! En casa me bañaba\nhasta que se me arrugaban los dedos.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nDebería llevarte a mi aldea, Corrin.\nHay un montón de baños termales.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x08\x06カムイ\n¡Eso sería un paraíso!\nMe encantaría ir.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x08\x06カムイ\nSé que suena raro, pero, ya que yo no podré\nbañarme, ¿podrías remojar un poco mi anillo?\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0E\x0Cゴルドマリー\nSerá un placer. Nos aseguraremos\nde que tu anillo quede bien limpio.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nCorrin, quería darte las gracias. Es una suerte\nque confiaran tu anillo a nuestro reginato.\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x08\x06カムイ\nGracias a ti por venir a buscarme, Timerra.\n¡Ahora, acabemos con esta guerra!\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\n¿Te gusta cantar? A mí me encanta,\nsobre todo cantar con otra gente.\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x08\x06カムイ\nSí, las canciones son importantes en mi mundo.\nPueden ser más poderosas que las palabras.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nミスティラ\nDices que te gusta cantar, pero nunca\nte he oído hacerlo. ¿Cantarías algo para mí?\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x08\x06カムイ\nSi insistes, Timerra... Pero te advierto\nde que no se me da muy bien.\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nミスティラ\nNo se trata de cantar bien o mal,\nsino de liberarte. Cántame algo, por favor.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x08\x06カムイ\nEstá bien... ♪Eres las grises olas del mar,\nque buscan vida...♪\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nCorrin, sé que eres fuerte, pero mi deber\ncomo caballera me obliga a protegerte.\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x08\x06カムイ\nGracias, aunque no pueden herirme.\nPrefiero que te protejas a ti misma.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nAunque seamos compañeras e iguales,\naún siento que debería ser tu protectora.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x08\x06カムイ\nEntiendo. Proteger a alguien es todo un honor.\n¿Quién no querría eso?\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06メリン\nCorrin, ¿es cierto que puedes transformarte\nen dragón? ¿Podrías mostrármelo?\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x08\x06カムイ\nLo siento, parece que en este mundo no\npuedo transformarme en un dragón del todo.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\n¿Cómo? ¡Jo! Pero ¡quiero verlo! Está bien,\nseré paciente y quizá algún día lo consigas.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06カムイ\nNo sé yo si... es igual. Algún día espero\npoder transformarme para ti, Merrin.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nTu estilo de combate es impresionante.\n¿En las peleas callejeras eres igual de diestra?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x08\x06カムイ\nSolía pelear con mis hermanos,\npero no creo que sea mi especialidad.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パネトネ\nMi hermano y yo también solíamos resolver\nnuestros asuntos a puñetazos...\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x08\x06カムイ\n¿Sí? Bueno... Yo les he hecho cosas\nmucho peores.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nLuché en una guerra en la que mis hermanos\neran los enemigos. Fue muy doloroso.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nLo siento. No me imagino algo peor\nque enfrentarte a tu propia familia.\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x08\x06カムイ\nEntre hermanos, una tontería puede provocar\nuna gran pelea. Pero ¿vale la pena?\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x0A\x08パネトネ\nEs una buena pregunta, Corrin.\nGracias por enseñarme esta lección.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nフォガート\nSolía meterme en líos por escabullirme dentro\nde la fortaleza donde custodiaban tu anillo.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06カムイ\n¿Ah, sí? Pues ya no tienes que escabullirte,\nahora puedes verme siempre que quieras.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEl lugar de la última batalla era precioso.\nEs raro fijarse en algo así durante una guerra...\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0C\nフォガート\nNo, deberíamos apreciar la belleza mientras\npodamos. Algún día te llevaré de viaje por Solm.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMe apetece hacer turismo por Solm,\naunque lo que más ansío es ver el mar.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\n¡Pues vayamos! Es precioso y hay buena pesca,\naunque no se me da nada bien.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x08\x06カムイ\nEs fácil. Solo hay que poner algo brillante\nen el anzuelo... ¡como mi anillo!\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nフォガート\n¡No pienso arrojar tu anillo al mar!\nPero te llevaré allí, te lo prometo.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nNo sé si debería preguntártelo,\npero ¿tienes algo que confesar?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06カムイ\n¿Confesar? Ah, claro, eres un clérigo.\nNada pesa sobre mi conciencia, pero gracias.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nCorrin, tienes una gran fuerza emocional.\nEs algo que admiro mucho de ti.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06カムイ\nEs que tengo mucha experiencia,\naunque aún estoy aprendiendo.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nPandreo, ¿por qué eres tan formal conmigo?\nCon los demás pareces más relajado.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\n¡Los Emblemas sois como seres divinos!\nComo clérigo, debo rendiros pleitesía.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06カムイ\nEntiendo, pero yo me siento como una persona\nnormal. Preferiría que me trataras como tal.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nSi es lo que deseas, así se hará. Ejem...\n¡Vámonos de fiesta, Corrin! ¡Aúuuuu!\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDicen que eres un gran chef, Bunet.\nEs un talento digno de admiración.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nSer un gran chef conlleva un precio. Aún no\nhe creado un sabor que me satisfaga del todo.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nCorrin, tu anillo brilla como un postre cubierto\nde azúcar fundido. Es exquisito.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh, no me había fijado.\nEs cierto que es muy bonito.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nCorrin, tu anillo es maravilloso. Cuando lo miro,\nse me ocurren ideas para nuevos postres.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06カムイ\nQué bien, aunque espero que no te distraiga\nen las batallas. Serías un blanco fácil.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nNo lo miraré mientras luchemos.\nSu tacto en mi mano bastará para inspirarme.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06カムイ\nMe parece bien. Tu gran sensibilidad\ndebería ser una virtud y no una debilidad.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\n¿Has estado alguna vez en Nohr o en Hoshido?\nEres la viva imagen de alguien que conocí.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nNo me suenan esos nombres. ¿Sería una\nde mis hermanas? Todas nos parecemos.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSiento haberte confundido con otra.\nEspero que me perdones, lady Anna.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\n¡Me has llamado lady Anna! ¡Bien! La próxima\nvez que tenga algo bueno, te avisaré la primera.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06アンナ\n¡Corrin, tengo un producto genial!\nEs una flor que trae buena suerte.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06カムイ\n¡Qué hermosa! Me encantaría hacer\nun ramo, pero no tengo dinero...\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nNo está a la venta, solo quería que la vieras.\nYa sabes, para que te traiga suerte.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06カムイ\nParece que funciona, porque tengo\nla suerte de que seas mi amiga.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\n¿Quieres ser médico, verdad?\nSi estuviese herida, dejaría que me curaras.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nNo pasa nada. ¡Es mejor así!\nMucha gente envidia a los Emblemas por ello.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSi ambos lados acordaran no atacar\na los médicos, habría menos bajas en la guerra.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nEs una buena idea, Corrin. Si lográramos\nque eso ocurriera, todo iría mucho mejor.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nCuando un médico salva a un soldado,\ntambién salva a su familia.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nSí, cada vida afecta a mucha gente.\nDeseo ayudar a que haya menos muertes...\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06カムイ\nSi hubiera más médicos como tú,\nseguro que alcanzaríamos la paz mucho antes.\x0E\x04\x00\x00
