MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSiento ser el último de los anillos\nque robaron de Lythos en unirme a ti.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nAdoro hacer regalos a los amigos.\n¿Qué te gustaría, Eirika? Dímelo y lo tendrás.\x0E\x04\x00\x00
MID_GR_Citrinica_C_#002	\x0E\x03\x02\x0C\nエイリーク\nEres muy amable, Citrinne. Por ahora,\nme conformo solamente con la intención.\x0E\x04\x00\x00
MID_GR_Citrinica_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nシトリニカ\nTiene que haber algo que quieras, Eirika.\n¿Te compro una montaña? ¿Alquilo una playa?\x0E\x04\x00\x00
MID_GR_Citrinica_B_#002	\x0E\x03\x02\x0C\nエイリーク\nEso sería demasiado... Aunque aprecio\nla intención. Deja que lo piense...\x0E\x04\x00\x00
MID_GR_Citrinica_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nシトリニカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTras mucho pensar, se me ha ocurrido\nun regalo que me gustaría mucho.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#002	\x0E\x03\x02\x0C\nシトリニカ\n¡Maravilloso! ¡Cuánto me alegro! ¿Qué puedo\ncomprarte para expresar nuestra amistad?\x0E\x04\x00\x00
MID_GR_Citrinica_A_#003	\x0E\x03\x02\x0C\nエイリーク\nLo que más quiero... es saber que\nte importo, y eso ya lo tengo.\x0E\x04\x00\x00
MID_GR_Citrinica_A_#004	\x0E\x03\x02\x0C\nシトリニカ\nOh, Eirika... Si eso es un regalo, tú también\nme lo has dado a mí. Disfrutémoslo juntas.\x0E\x04\x00\x00
MID_GR_Ivy_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08アイビー\nEres muy íntegra para ser una princesa, Eirika.\nTe tengo un poco de envidia.\x0E\x04\x00\x00
MID_GR_Ivy_C_#002	\x0E\x03\x02\x0C\nエイリーク\nQué cumplido tan inesperado. Gracias.\x0E\x04\x00\x00
MID_GR_Ivy_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nA menudo me dicen que soy muy transparente.\nMe gustaría aprender a ser más... ¿astuta?\x0E\x04\x00\x00
MID_GR_Ivy_B_#002	\x0E\x03\x02\x0A\x08アイビー\nInteresante. Si quieres, puedes seguir\nmi ejemplo. Seguro que aprendes algo.\x0E\x04\x00\x00
MID_GR_Ivy_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08アイビー\nSupongo que es natural envidiar a quienes\nposeen aquello de lo que nosotros carecemos.\x0E\x04\x00\x00
MID_GR_Ivy_A_#002	\x0E\x03\x02\x0C\nエイリーク\n¿Crees que tienes alguna carencia, Ivy?\x0E\x04\x00\x00
MID_GR_Ivy_A_#003	\x0E\x03\x02\x0A\x08アイビー\nClaro. Cuanto más lucho junto a mis aliados,\nmás veo lo inútil que soy.\x0E\x04\x00\x00
MID_GR_Ivy_A_#004	\x0E\x03\x02\x0C\nエイリーク\nLos amigos no están para hacerte sombra, sino\npara apoyarte. Lo sé porque soy una de ellos.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEs impresionante la cantidad de cosas\nque te interesan. Yo no tengo ninguna afición.\x0E\x04\x00\x00
MID_GR_Zelkova_C_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nMis intereses me *proporcionan* un propósito.\nSon una gran fuente de gozo.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ゼルコバ\nTodos podemos tener aficiones.\nSolo has de *elegir* algo y comenzar.\x0E\x04\x00\x00
MID_GR_Zelkova_B_#002	\x0E\x03\x02\x0C\nエイリーク\nBuena idea. Pensaré en algo.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ゼルコバ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nYa he decidido cuál será mi afición, Zelkov:\ntraer la paz a este mundo.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#002	\x0E\x03\x02\x0A\x08ゼルコバ\nEso, más que una *afición*,\na mí me parece una responsabilidad.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#003	\x0E\x03\x02\x0C\nエイリーク\nNo lo hago porque tenga que hacerlo,\nsino porque quiero que la gente viva feliz.\x0E\x04\x00\x00
MID_GR_Zelkova_A_#004	\x0E\x03\x02\x0A\x08ゼルコバ\nSigo sin ver la diferencia, pero es\nuna respuesta *digna*, aun así.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\n¿Cómo asimilas lo de estar en tierra extraña,\nKagetsu? Yo a veces siento algo de nostalgia.\x0E\x04\x00\x00
MID_GR_Kagetsu_C_#002	\x0E\x03\x02\x08\x06カゲツ\nYo no siento nostalgia. Me lo tomo como\nuna aventura de la que aprenderé mucho.\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06カゲツ\nPuedes eliminar la nostalgia si aprendes a ser\nfeliz estés donde estés. ¡Ven conmigo!\x0E\x04\x00\x00
MID_GR_Kagetsu_B_#002	\x0E\x03\x02\x0C\nエイリーク\nSupongo que tiene sentido, pero...\n¡Oye! ¿Adónde vamos?\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06カゲツ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06カゲツ\n¿Te gustó salir conmigo, Eirika?\nTe llevé a todos mis sitios favoritos.\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#002	\x0E\x03\x02\x0C\nエイリーク\nSí, aunque me habría gustado detenerme más\nen cada uno. Ibas muy deprisa...\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#003	\x0E\x03\x02\x08\x06カゲツ\nLo siento, es que hay tantas maravillas en este\nmundo... ¡Hay que ir deprisa para verlas todas!\x0E\x04\x00\x00
MID_GR_Kagetsu_A_#004	\x0E\x03\x02\x0C\nエイリーク\nCierto. Después de esta visita, ya siento\neste lugar como mi propio hogar. Gracias.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEstoy muy agradecida a tus vasallos\npor haberme traído aquí.\x0E\x04\x00\x00
MID_GR_Hortensia_C_#002	\x0E\x03\x02\x0E\x0Cオルテンシア\nYo soy quien debería estar agradecida.\nEs un privilegio luchar a tu lado.\x0E\x04\x00\x00
MID_GR_Hortensia_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nOye, Eirika. ¿Cuándo fue la última vez\nque alguien te dijo que eres adorable?\x0E\x04\x00\x00
MID_GR_Hortensia_B_#002	\x0E\x03\x02\x0C\nエイリーク\nNo lo sé. No suelen decirme ese tipo\nde cosas... ¿Quizá cuando era una niña?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cオルテンシア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\nCreo que es hora de que alguien certifique\nlo bonita y encantadora que eres, Eirika.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#002	\x0E\x03\x02\x0C\nエイリーク\n¿A qué te refieres con "certificar"?\x0E\x04\x00\x00
MID_GR_Hortensia_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡A esto! Es un certificado oficial de belleza.\nPodemos colgarlo donde quieras.\x0E\x04\x00\x00
MID_GR_Hortensia_A_#004	\x0E\x03\x02\x0C\nエイリーク\nQué sorpresa. Gracias, Hortensia.\n¿Lo ponemos en la Sala de Emblemas?\x0E\x04\x00\x00
MID_GR_Rosado_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\n¿Puedes dibujar cualquier cosa?\n¡Qué don tan maravilloso?\x0E\x04\x00\x00
MID_GR_Rosado_C_#002	\x0E\x03\x02\x0A\x08ロサード\nNo tanto como tu preciosa cara.\nDeja que la inmortalice en un segundín.\x0E\x04\x00\x00
MID_GR_Rosado_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ロサード\nEstos son algunos paisajes que he dibujado\nhace poco, Eirika. ¿Cuál es tu favorito?\x0E\x04\x00\x00
MID_GR_Rosado_B_#002	\x0E\x03\x02\x0C\nエイリーク\nNo puedo elegir, son todos preciosos.\nMe provocan cierta nostalgia, además...\x0E\x04\x00\x00
MID_GR_Rosado_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ロサード\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ロサード\nEl recuerdo de tu hogar ha de ser muy intenso\nsi logró distraerte de mis hermosos cuadros.\x0E\x04\x00\x00
MID_GR_Rosado_A_#002	\x0E\x03\x02\x0C\nエイリーク\nLo siento. Tus cuadros son preciosos,\nde verdad. Tienes mucho talento.\x0E\x04\x00\x00
MID_GR_Rosado_A_#003	\x0E\x03\x02\x0C\nエイリーク\nSon tan buenos que por eso me recordaron\na los hermosos paisajes de mi hogar.\x0E\x04\x00\x00
MID_GR_Rosado_A_#004	\x0E\x03\x02\x0A\x08ロサード\nMe gustaría que me hablaras de tu mundo\nalguna vez. Debe de ser un lugar maravilloso.\x0E\x04\x00\x00
MID_GR_Goldmary_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\n¿Por qué hay tantas guerras?\n¿Por qué se empeña la gente en hacerse daño?\x0E\x04\x00\x00
MID_GR_Goldmary_C_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nYa... Debería ser un crimen obligar a luchar\na chicas tan encantadoras como nosotras.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0E\x0Cゴルドマリー\nCrecí rodeada de lujosos baños termales,\npor eso me gusta tanto relajarme en el agua.\x0E\x04\x00\x00
MID_GR_Goldmary_B_#002	\x0E\x03\x02\x0C\nエイリーク\nEso suena genial. Me pregunto\nsi habrá baños termales en mi mundo.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cゴルドマリー\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nNuestra charla me hizo pensar en la última\nvez que me di un buen baño.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#002	\x0E\x03\x02\x0E\x0Cゴルドマリー\nTe llevaría a los baños termales, pero,\ncomo no tienes cuerpo, no serviría de nada.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#003	\x0E\x03\x02\x0E\x0Cゴルドマリー\nAunque puede que no necesites sumergirte\npara apreciar lo relajantes que pueden ser.\x0E\x04\x00\x00
MID_GR_Goldmary_A_#004	\x0E\x03\x02\x0C\nエイリーク\nInteresante. Deberíamos visitar tu aldea\ncuando tengamos ocasión.\x0E\x04\x00\x00
MID_GR_Misutira_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nミスティラ\nComo princesa, ¿no te gusta hacer barbacoas\ny echar la siesta en los jardines reales?\x0E\x04\x00\x00
MID_GR_Misutira_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNunca haría esas cosas. En el lugar\nde donde vengo, se consideraría inapropiado.\x0E\x04\x00\x00
MID_GR_Misutira_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nミスティラ\n¡Me encanta ir a los sitios de incógnito!\n¿Tú lo has hecho alguna vez?\x0E\x04\x00\x00
MID_GR_Misutira_B_#002	\x0E\x03\x02\x0C\nエイリーク\nBueno... He viajado por todo mi país,\naunque no por diversión, sino por la guerra.\x0E\x04\x00\x00
MID_GR_Misutira_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTu forma de vivir me hace pensar que quizá\nlas familias reales necesiten más libertad.\x0E\x04\x00\x00
MID_GR_Misutira_A_#002	\x0E\x03\x02\x0C\nミスティラ\n¡Claro! Si los que gobiernan no son libres,\n¿cómo va a serlo su gente?\x0E\x04\x00\x00
MID_GR_Misutira_A_#003	\x0E\x03\x02\x0C\nエイリーク\nBien dicho. Aun así, creo que un país\nnecesita tener algunas reglas.\x0E\x04\x00\x00
MID_GR_Misutira_A_#004	\x0E\x03\x02\x0C\nミスティラ\nLo sé. Cuanto más tiempo paso contigo,\nmás me doy cuenta de su necesidad.\x0E\x04\x00\x00
MID_GR_Merin_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06メリン\nMe encantan los animales raros.\n¿Tienen algunos en tu mundo?\x0E\x04\x00\x00
MID_GR_Merin_C_#002	\x0E\x03\x02\x0C\nエイリーク\n¿Cuentan los monstruos? Hay esqueletos,\nliches, zombis... y arañas que devoran hombres.\x0E\x04\x00\x00
MID_GR_Merin_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06メリン\nAdmiro a los animales que logran\nsobrevivir en condiciones adversas.\x0E\x04\x00\x00
MID_GR_Merin_B_#002	\x0E\x03\x02\x0C\nエイリーク\nUna vez me topé con unas criaturas volcánicas.\nY no sentí admiración precisamente...\x0E\x04\x00\x00
MID_GR_Merin_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06メリン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nPasar tiempo contigo me ha ayudado\na apreciar más lo desconocido.\x0E\x04\x00\x00
MID_GR_Merin_A_#002	\x0E\x03\x02\x0C\nエイリーク\nEntiendo por qué los animales raros pueden\nser fascinantes. Me has abierto la mente.\x0E\x04\x00\x00
MID_GR_Merin_A_#003	\x0E\x03\x02\x08\x06メリン\nQué honor, Eirika. Me halaga que una princesa\ncomo tú valore mi forma de pensar.\x0E\x04\x00\x00
MID_GR_Merin_A_#004	\x0E\x03\x02\x08\x06メリン\nEspero que sigamos hablando. Quiero saber\nmás cosas de los esqueletos y los liches.\x0E\x04\x00\x00
MID_GR_Panetone_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パネトネ\nTu forma de hablar es elegante y refinada,\nEirika. Así debe expresarse la realeza, ¿cierto?\x0E\x04\x00\x00
MID_GR_Panetone_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMmm, lo hago sin pensar.\nEs la forma de hablar que me sale naturalmente.\x0E\x04\x00\x00
MID_GR_Panetone_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nPanette, no he podido evitar fijarme\nen tu forma de hablar tan refinada. Es adorable.\x0E\x04\x00\x00
MID_GR_Panetone_B_#002	\x0E\x03\x02\x0A\x08パネトネ\nEstudié elocuencia para sonar más culta.\nNo sabía que también me haría adorable.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nLo importante no es la forma de hablar,\nsino hacerlo desde el corazón.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nMe cuesta abrir mi corazón... ¿Acaso eres capaz\nde discernir mis verdaderos sentimientos?\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0C\nエイリーク\nCreo que sí. Sé que estás contenta\npor esta oportunidad de luchar juntas.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x0A\x08パネトネ\nCorrecto. Eso me alegra. Aunque me abruma\nque puedas leerme tan fácilmente...\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nEirika, no tenía ni idea de que fueras tan fuerte.\nEs cierto que las apariencias engañan.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMi hermano me ha entrenado bien.\nTú eres tan amigable como aparentas.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nEse tipo que te ayuda en la batalla...\n¿es un amigo? Me gustaría hablar con él.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0C\nエイリーク\n¿Te refieres a mi mellizo, Ephraim?\nLo siento, se desvanece al terminar el combate.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nLos príncipes tenemos que cumplir con muchas\nexpectativas. A veces es un poco... agobiante.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nエイリーク\nCreo que la gente espera grandes cosas de ti\nporque saben lo brillante que eres.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nBueno, si me lo pones así, tendré\nque esforzarme para estar a la altura.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nエイリーク\nBien dicho. Pero, no dejes de lado\ntu carácter relajado, es una buena cualidad.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nEirika, ¿quieres que te enseñe a pasarla\ngenial o no te gustan las fiestas?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMe gusta divertirme, aunque no sé\nmuy bien cómo actuar en una fiesta.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nEn una fiesta no hay normas de etiqueta.\nCuanto más gritas, mejor la pasas.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0C\nエイリーク\n¿Gritar? Nunca lo hago fuera de las batallas.\nPero... tendré que intentarlo.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nIntenté lo de gritar, ¿sabes?\nResultó ser muy refrescante.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nBien, aunque la idea es gritar\ncon otra gente, no sola.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0C\nエイリーク\nYa veo. El caso es que me da vergüenza\nque otras personas me oigan gritar.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\n¿Y si lo probamos solos tú y yo?\nGritaremos hasta que te sientas a gusto.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTu comida parece deliciosa, Bunet.\nPuedo saborearla solo con mirarla.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\n¿Sabes cómo sabrá un platillo solo con verlo?\n¡Ojalá yo tuviera tus ojos!\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nEirika, ya que puedes captar el sabor\ncon la vista, dime... ¿A qué sabe este platillo?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0C\nエイリーク\nMe refería a que sé que tu comida es deliciosa\npor la sonrisa de la gente que la prueba.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\n¿Entonces no captas el sabor con los ojos?\nUna lástima... Quería que probaras mi comida.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x0C\nエイリーク\nYo también... Aunque tengo una idea...\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x0C\nエイリーク\nTe observaré detenidamente mientras cocinas.\nAsí podré imaginar el sabor de cada bocado.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\n¿Invocar el alma del platillo con la imaginación?\nSerá un experimento delicioso, sin duda.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06アンナ\n¡Oh, un Emblema! Bienvenida a mi tienda.\n¡Tengo artículos de todo tipo a la venta!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nエイリーク\nSolo he venido a mirar, aunque hay algo\nen ti que me resulta muy familiar.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSiempre tienes artículos muy interesantes\na la venta. Ojalá pudiera comprarlos.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nSuelo echar a los mirones, pero,\nsi te hace feliz, me haré de la vista gorda.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEchar un vistazo a tus artículos siempre\nme alegra el día.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\n¡Genial, mira cuanto quieras!\nMi tienda siempre está abierta para ti, Eirika.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x0C\nエイリーク\nEres muy amable. ¿Seguro que no te supone\nun problema que no compre nada?\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nPara nada. Entre tú y yo, me está lloviendo el\ndinero con los clientes que vienen gracias a ti.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nLos Emblemas no se enferman, ni se pueden herir.\nSi no necesitas a un médico, no seré de utilidad.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0C\nエイリーク\nTienes razón. Nuestra relación\nparece un poco desequilibrada...\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nLos Emblemas son espíritus... Las afecciones\ndel alma no se ven, pero hay que tratarlas.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0C\nエイリーク\nBueno, a veces me preocupo mucho por todo.\nTe haré caso y lo tendré en cuenta.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nLos corazones son como tazas de té:\ntodo deja un poso en el fondo.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0C\nエイリーク\n¿Ah, sí? ¿Qué pasa si se acumula demasiado?\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nPodría ser un problema. Deberías hablar\ncon un profesional antes de que ocurra.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0C\nエイリーク\nMi corazón se alegra cuando hablo contigo,\nasí que al final sí que me ayudas.\x0E\x04\x00\x00
